:START_ID(PERSON_ID)|:END_ID(PERSON_ID)|creationDate:long|:TYPE
2199023256236|8796093022641|1288441576311|KNOWS
2199023256236|10995116279125|1294683270070|KNOWS
2199023256236|15393162789787|1304526796290|KNOWS
2199023256236|19791209301252|1311603396571|KNOWS
2199023256236|19791209301374|1313534003394|KNOWS
2199023256236|21990232555658|1318841077668|KNOWS
2199023256236|21990232557079|1319322263048|KNOWS
2199023256236|24189255811726|1325028719841|KNOWS
2199023256236|26388279067734|1328574317977|KNOWS
2199023256236|26388279067952|1330366009567|KNOWS
2199023256236|28587302322537|1335400118755|KNOWS
2199023256236|30786325577859|1339377070103|KNOWS
2199023256236|32985348834375|1343751619215|KNOWS
4398046512573|4398046512696|1276659604575|KNOWS
4398046512573|6597069766733|1280708624181|KNOWS
4398046512573|6597069766797|1280539773032|KNOWS
4398046512573|6597069766850|1283223200835|KNOWS
4398046512573|8796093022467|1285016561691|KNOWS
4398046512573|8796093022574|1286683625204|KNOWS
4398046512573|8796093023215|1287297584353|KNOWS
4398046512573|10995116278799|1293942229110|KNOWS
4398046512573|10995116279039|1295394570161|KNOWS
4398046512573|13194139534382|1296927058857|KNOWS
4398046512573|15393162789604|1302655427474|KNOWS
4398046512573|15393162789953|1303348351230|KNOWS
4398046512573|15393162790078|1302869795258|KNOWS
4398046512573|15393162790096|1300546815366|KNOWS
4398046512573|15393162790167|1305668601715|KNOWS
4398046512573|19791209300081|1310496555500|KNOWS
4398046512573|19791209301332|1312595935054|KNOWS
4398046512573|19791209301374|1313834122875|KNOWS
4398046512573|19791209301577|1312345168752|KNOWS
4398046512573|21990232555934|1320606915694|KNOWS
4398046512573|21990232556299|1320559933398|KNOWS
4398046512573|21990232556528|1319360339351|KNOWS
4398046512573|26388279067625|1328575656479|KNOWS
4398046512573|26388279067635|1331822755641|KNOWS
4398046512573|26388279068009|1326486220558|KNOWS
4398046512573|26388279068034|1330118674160|KNOWS
4398046512573|26388279068053|1328683373791|KNOWS
4398046512573|26388279068113|1329501483529|KNOWS
4398046512573|26388279068269|1331478815406|KNOWS
4398046512573|28587302322537|1334819226868|KNOWS
4398046512573|32985348833314|1345381737564|KNOWS
4398046512573|32985348833533|1342267182042|KNOWS
4398046512573|32985348833536|1347284781141|KNOWS
4398046512573|32985348833548|1345379731567|KNOWS
6597069766733|6597069767668|1282529581067|KNOWS
6597069766733|6597069767747|1282922277717|KNOWS
6597069766733|8796093022409|1284497814677|KNOWS
6597069766733|8796093023017|1286935257442|KNOWS
6597069766733|8796093023851|1288076347685|KNOWS
6597069766733|10995116278292|1294829319920|KNOWS
6597069766733|10995116278336|1289791567381|KNOWS
6597069766733|10995116278353|1294170993888|KNOWS
6597069766733|10995116278980|1290480708058|KNOWS
6597069766733|10995116279118|1293081509070|KNOWS
6597069766733|13194139533500|1297029127669|KNOWS
6597069766733|13194139533574|1297504171352|KNOWS
6597069766733|13194139533850|1299093898805|KNOWS
6597069766733|13194139533912|1297580621980|KNOWS
6597069766733|13194139534279|1294711483965|KNOWS
6597069766733|13194139534485|1297742882796|KNOWS
6597069766733|15393162789076|1304615310293|KNOWS
6597069766733|15393162789093|1305519418117|KNOWS
6597069766733|15393162789410|1302567798468|KNOWS
6597069766733|15393162789653|1302674547861|KNOWS
6597069766733|15393162789687|1301988321204|KNOWS
6597069766733|15393162790014|1306610425274|KNOWS
6597069766733|15393162790207|1306279252032|KNOWS
6597069766733|15393162790223|1304733808028|KNOWS
6597069766733|15393162790398|1305319899607|KNOWS
6597069766733|17592186044532|1309270763237|KNOWS
6597069766733|17592186044868|1310165718044|KNOWS
6597069766733|17592186045047|1307851924301|KNOWS
6597069766733|17592186045896|1310624264919|KNOWS
6597069766733|19791209300153|1315690334980|KNOWS
6597069766733|19791209300359|1315509695959|KNOWS
6597069766733|19791209300405|1313868216100|KNOWS
6597069766733|19791209300852|1312495254300|KNOWS
6597069766733|19791209301132|1313938508125|KNOWS
6597069766733|19791209301168|1316059316952|KNOWS
6597069766733|19791209301577|1312001513374|KNOWS
6597069766733|21990232556811|1318403651534|KNOWS
6597069766733|21990232556837|1316576274193|KNOWS
6597069766733|21990232556891|1320245798036|KNOWS
6597069766733|24189255811099|1328008775901|KNOWS
6597069766733|24189255811778|1323709689394|KNOWS
6597069766733|24189255812446|1324480058243|KNOWS
6597069766733|26388279067534|1328133953834|KNOWS
6597069766733|26388279067561|1329892330940|KNOWS
6597069766733|26388279067571|1329763532887|KNOWS
6597069766733|26388279067871|1328751470157|KNOWS
6597069766733|26388279068235|1329945459445|KNOWS
6597069766733|28587302322294|1334349780877|KNOWS
6597069766733|28587302322372|1332459346044|KNOWS
6597069766733|28587302322431|1335432151524|KNOWS
6597069766733|28587302322537|1333192140932|KNOWS
6597069766733|28587302322814|1333620610512|KNOWS
6597069766733|28587302322870|1336119908850|KNOWS
6597069766733|28587302323136|1331506886742|KNOWS
6597069766733|28587302323268|1332902984845|KNOWS
6597069766733|28587302323296|1335413315533|KNOWS
6597069766733|28587302323430|1332484680608|KNOWS
6597069766733|28587302323577|1331923142088|KNOWS
6597069766733|28587302323655|1333762918646|KNOWS
6597069766733|30786325577752|1339001698646|KNOWS
6597069766733|30786325577960|1342755277186|KNOWS
6597069766733|30786325578144|1340108458710|KNOWS
6597069766733|30786325578932|1339159817268|KNOWS
6597069766733|30786325578935|1342155235548|KNOWS
6597069766733|32985348833313|1345552274674|KNOWS
6597069766733|32985348833533|1343954830969|KNOWS
6597069766733|32985348834585|1344474837332|KNOWS
6597069766733|32985348834682|1344628361862|KNOWS
6597069766733|32985348834886|1345431796280|KNOWS
13194139533391|26388279067669|1329587926005|KNOWS
13194139533391|28587302323722|1334505244778|KNOWS
24189255811227|26388279066885|1330779494270|KNOWS
24189255811227|26388279068177|1332880150132|KNOWS
24189255811227|28587302322548|1336276236699|KNOWS
24189255811227|28587302322686|1337376229308|KNOWS
24189255811227|28587302322837|1337691334814|KNOWS
24189255811227|28587302323035|1336007794935|KNOWS
24189255812053|30786325578932|1339264770850|KNOWS
26388279066936|26388279067039|1331358240958|KNOWS
26388279066936|26388279067479|1331818566984|KNOWS
26388279066936|26388279067734|1329630440887|KNOWS
26388279066936|26388279068275|1332766237429|KNOWS
26388279066936|28587302322471|1337125261516|KNOWS
26388279066936|28587302322974|1336735434318|KNOWS
26388279066936|28587302323591|1337401196008|KNOWS
26388279066936|28587302323597|1336312831475|KNOWS
26388279066936|30786325577877|1337571034512|KNOWS
26388279066936|30786325578525|1338373811549|KNOWS
26388279066936|30786325578585|1340732440220|KNOWS
26388279066936|30786325579189|1340264913869|KNOWS
26388279066936|32985348833548|1343650470461|KNOWS
26388279066936|32985348834375|1345215507148|KNOWS
1184|6597069767851|1282923127446|KNOWS
1184|26388279066664|1328467299214|KNOWS
1184|30786325578585|1341398045738|KNOWS
2199023256427|13194139534142|1296423634083|KNOWS
2199023256427|30786325578932|1339578445237|KNOWS
2199023256427|32985348833438|1344095891054|KNOWS
8796093022983|8796093023000|1288153318142|KNOWS
8796093022983|8796093023493|1289085974915|KNOWS
8796093022983|10995116279452|1291668878096|KNOWS
8796093022983|13194139533834|1301133047572|KNOWS
13194139534142|13194139534154|1298038349229|KNOWS
13194139534142|13194139534267|1296282422729|KNOWS
13194139534142|13194139534270|1296238996781|KNOWS
13194139534142|15393162789417|1303483884283|KNOWS
13194139534142|15393162789560|1301456696617|KNOWS
13194139534142|15393162790096|1301540396182|KNOWS
13194139534142|15393162790406|1302204036226|KNOWS
13194139534142|15393162790476|1303734540726|KNOWS
13194139534142|17592186044459|1308413250794|KNOWS
13194139534142|17592186044824|1307567520785|KNOWS
13194139534142|17592186045573|1310876384914|KNOWS
13194139534142|17592186045865|1306708187523|KNOWS
13194139534142|19791209300081|1312928926780|KNOWS
13194139534142|19791209301475|1313543874188|KNOWS
13194139534142|19791209301563|1310782309803|KNOWS
13194139534142|19791209301605|1311606686030|KNOWS
13194139534142|21990232555611|1322094186079|KNOWS
13194139534142|21990232555934|1319496943006|KNOWS
13194139534142|21990232556220|1317274296598|KNOWS
13194139534142|21990232556410|1317163114062|KNOWS
13194139534142|21990232556528|1320844616159|KNOWS
13194139534142|21990232556605|1321422653629|KNOWS
13194139534142|21990232556992|1319001715299|KNOWS
13194139534142|24189255811778|1322793486420|KNOWS
13194139534142|24189255812053|1325944488196|KNOWS
13194139534142|26388279066664|1326602910808|KNOWS
13194139534142|26388279066928|1327046603835|KNOWS
13194139534142|26388279067051|1330924685695|KNOWS
13194139534142|28587302322537|1334858813944|KNOWS
13194139534142|28587302322552|1336088335591|KNOWS
13194139534142|28587302322553|1337529825676|KNOWS
13194139534142|28587302323020|1335896944227|KNOWS
13194139534142|28587302323283|1336600522053|KNOWS
13194139534142|30786325578383|1339684019480|KNOWS
13194139534142|30786325578525|1339652008008|KNOWS
13194139534142|30786325578724|1342239620335|KNOWS
13194139534142|30786325579016|1340328758239|KNOWS
13194139534142|32985348833329|1345038534757|KNOWS
13194139534142|32985348833995|1346001994453|KNOWS
13194139534142|32985348834027|1344112002319|KNOWS
13194139534142|32985348834930|1343274958712|KNOWS
13194139534142|35184372089981|1347480372788|KNOWS
15393162789228|15393162789815|1304671429746|KNOWS
15393162789228|17592186045047|1309143214217|KNOWS
15393162789228|17592186045408|1306690518962|KNOWS
15393162789228|19791209300068|1312733510287|KNOWS
15393162789228|19791209300081|1313020900239|KNOWS
15393162789228|24189255811277|1322814881328|KNOWS
15393162789228|24189255811671|1327037189767|KNOWS
15393162789228|24189255811801|1325287743362|KNOWS
15393162789228|24189255812669|1327428849546|KNOWS
15393162789228|26388279067574|1330320198529|KNOWS
15393162789228|26388279067581|1329745574956|KNOWS
15393162789228|28587302322537|1334753460674|KNOWS
15393162789228|28587302322631|1332537719155|KNOWS
15393162789228|30786325577980|1338715736402|KNOWS
15393162789228|30786325578056|1340865377091|KNOWS
15393162789228|30786325579109|1340855027821|KNOWS
15393162789228|32985348834053|1344401957869|KNOWS
15393162790096|15393162790275|1301907444633|KNOWS
15393162790096|17592186044897|1310670809187|KNOWS
15393162790096|17592186045408|1305886616481|KNOWS
15393162790096|17592186045572|1308510308816|KNOWS
15393162790096|17592186045739|1308935079211|KNOWS
15393162790096|17592186046110|1307128616347|KNOWS
15393162790096|19791209301132|1315042151500|KNOWS
15393162790096|21990232555650|1319280318936|KNOWS
15393162790096|24189255811326|1326675619557|KNOWS
15393162790096|24189255811566|1323049061569|KNOWS
15393162790096|24189255811876|1327027098782|KNOWS
15393162790096|24189255812755|1323059302204|KNOWS
15393162790096|26388279067054|1329132470031|KNOWS
15393162790096|26388279068177|1332017993888|KNOWS
15393162790096|28587302322537|1334889810340|KNOWS
15393162790096|30786325577859|1339984743030|KNOWS
15393162790096|32985348833533|1342940633982|KNOWS
15393162790096|32985348833796|1345904012306|KNOWS
17592186045133|26388279067534|1326847300995|KNOWS
17592186045133|32985348833536|1347009942541|KNOWS
17592186045133|32985348834375|1343695258127|KNOWS
17592186045567|26388279068177|1331831225491|KNOWS
17592186045567|32985348834053|1345256260824|KNOWS
17592186045945|21990232555524|1319461213240|KNOWS
17592186045945|24189255811638|1325385748797|KNOWS
17592186045945|26388279066885|1330861377216|KNOWS
17592186045945|26388279066931|1329166163738|KNOWS
17592186045945|28587302322499|1334184609467|KNOWS
17592186045945|30786325577960|1343263702709|KNOWS
17592186045945|30786325579109|1340510921979|KNOWS
17592186045945|32985348833796|1347472003122|KNOWS
19791209301252|21990232555639|1317567990444|KNOWS
19791209301252|21990232555683|1319047478060|KNOWS
19791209301252|21990232557143|1319255857015|KNOWS
19791209301252|21990232557176|1320385406088|KNOWS
19791209301252|24189255811566|1324293963747|KNOWS
19791209301252|24189255811638|1325290802123|KNOWS
19791209301252|24189255812657|1325209867216|KNOWS
19791209301252|26388279066764|1330945039255|KNOWS
19791209301252|26388279066868|1330149833044|KNOWS
19791209301252|26388279067534|1327437674241|KNOWS
19791209301252|26388279067708|1330046908227|KNOWS
19791209301252|26388279067771|1331561749185|KNOWS
19791209301252|26388279068150|1329503847992|KNOWS
19791209301252|28587302322537|1333634499584|KNOWS
19791209301252|28587302323579|1335826440126|KNOWS
19791209301252|30786325578056|1341524764560|KNOWS
19791209301252|30786325578525|1338996911788|KNOWS
19791209301252|30786325578747|1341476517492|KNOWS
19791209301252|32985348833887|1346842900805|KNOWS
19791209301252|32985348833995|1346298301810|KNOWS
19791209301252|32985348834064|1345890492259|KNOWS
19791209301252|32985348834375|1345055700019|KNOWS
24189255812629|28587302322537|1334087918305|KNOWS
24189255812629|32985348833673|1342336696028|KNOWS
24189255812629|32985348834375|1344068539483|KNOWS
24189255812629|32985348834824|1344144213709|KNOWS
24189255812629|32985348834937|1345767247596|KNOWS
26388279067560|30786325578258|1342581390298|KNOWS
26388279067560|32985348834585|1344854956847|KNOWS
26388279068195|28587302322686|1336227278064|KNOWS
26388279068195|28587302323141|1333985346246|KNOWS
26388279068195|28587302323441|1333436404930|KNOWS
26388279068195|28587302323722|1334158205530|KNOWS
26388279068195|32985348834375|1344658577335|KNOWS
28587302323577|30786325578932|1340504220393|KNOWS
28587302323577|32985348833579|1347207369973|KNOWS
2199023256031|2199023256363|1273961975559|KNOWS
2199023256031|2199023256459|1273368994784|KNOWS
2199023256031|2199023256472|1272582889733|KNOWS
2199023256031|2199023256718|1274122435504|KNOWS
2199023256031|2199023256744|1273870638818|KNOWS
2199023256031|4398046511185|1280398473422|KNOWS
2199023256031|4398046511241|1279160829261|KNOWS
2199023256031|4398046511592|1278211307597|KNOWS
2199023256031|4398046512194|1279745873804|KNOWS
2199023256031|4398046512376|1274649632657|KNOWS
2199023256031|4398046512637|1277828093475|KNOWS
2199023256031|6597069766678|1283683427976|KNOWS
2199023256031|6597069767375|1284393518493|KNOWS
2199023256031|6597069767400|1283518619108|KNOWS
2199023256031|6597069767868|1284151143773|KNOWS
2199023256031|6597069768004|1281850136928|KNOWS
2199023256031|6597069768129|1282309872618|KNOWS
2199023256031|8796093022435|1288238696437|KNOWS
2199023256031|8796093022995|1286869563127|KNOWS
2199023256031|8796093023133|1289648623080|KNOWS
2199023256031|8796093023655|1285951546956|KNOWS
2199023256031|10995116278264|1295024371100|KNOWS
2199023256031|10995116279387|1295542799449|KNOWS
2199023256031|13194139533344|1298287253273|KNOWS
2199023256031|13194139533770|1300418711493|KNOWS
2199023256031|13194139534154|1297165771162|KNOWS
2199023256031|13194139534730|1297621798979|KNOWS
2199023256031|15393162789093|1305511706901|KNOWS
2199023256031|15393162789103|1302996053165|KNOWS
2199023256031|15393162789655|1306372766989|KNOWS
2199023256031|15393162789696|1302723270147|KNOWS
2199023256031|15393162790014|1306790842648|KNOWS
2199023256031|15393162790096|1301295624287|KNOWS
2199023256031|19791209300068|1313265754169|KNOWS
2199023256031|19791209300153|1314559950126|KNOWS
2199023256031|19791209300326|1311548174550|KNOWS
2199023256031|19791209300479|1314320424424|KNOWS
2199023256031|19791209300775|1314794603858|KNOWS
2199023256031|19791209300787|1316442939294|KNOWS
2199023256031|19791209300852|1311449080089|KNOWS
2199023256031|19791209301112|1311310567550|KNOWS
2199023256031|19791209301403|1310345469400|KNOWS
2199023256031|21990232555639|1319078331868|KNOWS
2199023256031|21990232555650|1316993362291|KNOWS
2199023256031|21990232555686|1317458348196|KNOWS
2199023256031|21990232556018|1317789783817|KNOWS
2199023256031|24189255811574|1323760909173|KNOWS
2199023256031|24189255812733|1327645971434|KNOWS
2199023256031|26388279067039|1329023467996|KNOWS
2199023256031|26388279067108|1329794696762|KNOWS
2199023256031|26388279067534|1326963305676|KNOWS
2199023256031|26388279067671|1330254619553|KNOWS
2199023256031|26388279068195|1328557767766|KNOWS
2199023256031|28587302322597|1334709278284|KNOWS
2199023256031|28587302322854|1335967619458|KNOWS
2199023256031|28587302323175|1337260619811|KNOWS
2199023256031|28587302323722|1335247721581|KNOWS
2199023256031|30786325577752|1340012603366|KNOWS
2199023256031|30786325577774|1342034673406|KNOWS
2199023256031|30786325577964|1338630651870|KNOWS
2199023256031|30786325579091|1339850687330|KNOWS
2199023256031|32985348833438|1344938413161|KNOWS
2199023256031|32985348834013|1343241099244|KNOWS
2199023256031|32985348834053|1344261144050|KNOWS
2199023256031|32985348834262|1343487966120|KNOWS
2199023256031|32985348834823|1347155739797|KNOWS
2199023256031|32985348834879|1346064598423|KNOWS
2199023256031|32985348834961|1345605728648|KNOWS
2199023256742|4398046511667|1273270065325|KNOWS
2199023256742|13194139533535|1294850079954|KNOWS
2199023256742|13194139534154|1297011428480|KNOWS
2199023256742|32985348833995|1345871531765|KNOWS
2199023256742|32985348834375|1345406234245|KNOWS
4398046511757|24189255811566|1324267687917|KNOWS
4398046511757|32985348834375|1344597062455|KNOWS
6597069766678|6597069767242|1283874223834|KNOWS
6597069766678|6597069767884|1283220520869|KNOWS
6597069766678|8796093022764|1289648889605|KNOWS
6597069766678|10995116278264|1294678013910|KNOWS
6597069766678|10995116279040|1293955660929|KNOWS
6597069766678|13194139533439|1296774039938|KNOWS
6597069766678|13194139533589|1296435390126|KNOWS
6597069766678|13194139534548|1297573830050|KNOWS
6597069766678|15393162789951|1302207273381|KNOWS
6597069766678|17592186044994|1307843604672|KNOWS
6597069766678|17592186045528|1308719428549|KNOWS
6597069766678|17592186045551|1308869995756|KNOWS
6597069766678|17592186045792|1308924569008|KNOWS
6597069766678|19791209300020|1313343016902|KNOWS
6597069766678|19791209300402|1312168735850|KNOWS
6597069766678|19791209300852|1311120260573|KNOWS
6597069766678|19791209301374|1313488071813|KNOWS
6597069766678|21990232555940|1319970953396|KNOWS
6597069766678|21990232556410|1317322726963|KNOWS
6597069766678|21990232556497|1317355968621|KNOWS
6597069766678|21990232557038|1318155329557|KNOWS
6597069766678|24189255811663|1323538072220|KNOWS
6597069766678|24189255812580|1321735885587|KNOWS
6597069766678|24189255812607|1323027383005|KNOWS
6597069766678|24189255812662|1324961631335|KNOWS
6597069766678|26388279067534|1327588578676|KNOWS
6597069766678|26388279067796|1329247621544|KNOWS
6597069766678|28587302322530|1333786601555|KNOWS
6597069766678|28587302322537|1333344786620|KNOWS
6597069766678|28587302323281|1332930114634|KNOWS
6597069766678|30786325578932|1340413321507|KNOWS
6597069766678|30786325579121|1340108548202|KNOWS
6597069766678|32985348833438|1344453922872|KNOWS
6597069766678|32985348833702|1344622270139|KNOWS
6597069766944|6597069767341|1283252169343|KNOWS
6597069766944|6597069767851|1284736900962|KNOWS
6597069766944|13194139533433|1297138037315|KNOWS
6597069766944|21990232556497|1316436560284|KNOWS
6597069766944|24189255811566|1322673344123|KNOWS
6597069766944|28587302322548|1337215763975|KNOWS
8796093023522|19791209301454|1312687658950|KNOWS
8796093023522|21990232555639|1319005048425|KNOWS
8796093023522|21990232556410|1315846879345|KNOWS
8796093023522|28587302323020|1334394738522|KNOWS
8796093023522|30786325578585|1340573059896|KNOWS
8796093023522|32985348833890|1346730952297|KNOWS
8796093023522|32985348834375|1345048512930|KNOWS
8796093023522|32985348834873|1344544607414|KNOWS
8796093023522|32985348834886|1346177365895|KNOWS
8796093023522|32985348834937|1346973628909|KNOWS
8796093023866|32985348834375|1345254757350|KNOWS
10995116278142|13194139533574|1299458997203|KNOWS
10995116278142|24189255811663|1323644095437|KNOWS
10995116278142|32985348833670|1347199009592|KNOWS
10995116278142|32985348834375|1344457826105|KNOWS
13194139533574|13194139533850|1297533888965|KNOWS
13194139533574|13194139534279|1298473467932|KNOWS
13194139533574|13194139534569|1300328045522|KNOWS
13194139533574|13194139534684|1297768571673|KNOWS
13194139533574|13194139534982|1298551230882|KNOWS
13194139533574|15393162788866|1302603178769|KNOWS
13194139533574|15393162788906|1305062438565|KNOWS
13194139533574|15393162789081|1303037009521|KNOWS
13194139533574|15393162789401|1303479986044|KNOWS
13194139533574|15393162789604|1302526424437|KNOWS
13194139533574|15393162790347|1302637885342|KNOWS
13194139533574|15393162790406|1301561454480|KNOWS
13194139533574|15393162790411|1302208442866|KNOWS
13194139533574|17592186044897|1310201510165|KNOWS
13194139533574|17592186045074|1308242858429|KNOWS
13194139533574|17592186046041|1310283648329|KNOWS
13194139533574|17592186046110|1306246401159|KNOWS
13194139533574|19791209299986|1316620883300|KNOWS
13194139533574|19791209300317|1314420725626|KNOWS
13194139533574|19791209300507|1315339008529|KNOWS
13194139533574|19791209301121|1313212780775|KNOWS
13194139533574|19791209301252|1311113292524|KNOWS
13194139533574|19791209301543|1313328206396|KNOWS
13194139533574|19791209301664|1314807091974|KNOWS
13194139533574|21990232555524|1319792935870|KNOWS
13194139533574|21990232555850|1316112710348|KNOWS
13194139533574|21990232556903|1320465047312|KNOWS
13194139533574|21990232557038|1317790801534|KNOWS
13194139533574|24189255811086|1326281337088|KNOWS
13194139533574|24189255812045|1327174815256|KNOWS
13194139533574|24189255812446|1323136248672|KNOWS
13194139533574|26388279067534|1328638266766|KNOWS
13194139533574|26388279067734|1330225840405|KNOWS
13194139533574|26388279068275|1332773848212|KNOWS
13194139533574|28587302322372|1334149346689|KNOWS
13194139533574|28587302322537|1334865478932|KNOWS
13194139533574|28587302322837|1335988491433|KNOWS
13194139533574|28587302322854|1336777877634|KNOWS
13194139533574|28587302323268|1333179743326|KNOWS
13194139533574|28587302323430|1334151112229|KNOWS
13194139533574|28587302323858|1335633823485|KNOWS
13194139533574|30786325577877|1339533034244|KNOWS
13194139533574|30786325577980|1339934705987|KNOWS
13194139533574|30786325578056|1340686028191|KNOWS
13194139533574|30786325578316|1339370207978|KNOWS
13194139533574|30786325578320|1341527131833|KNOWS
13194139533574|30786325578737|1342277529155|KNOWS
13194139533574|30786325578755|1339220813970|KNOWS
13194139533574|30786325579091|1338976364039|KNOWS
13194139533574|30786325579109|1339619970860|KNOWS
13194139533574|30786325579136|1341352008646|KNOWS
13194139533574|30786325579189|1339367974560|KNOWS
13194139533574|30786325579380|1342005065828|KNOWS
13194139533574|32985348833315|1344539014208|KNOWS
13194139533574|32985348833537|1343848921903|KNOWS
13194139533574|32985348833559|1346077858104|KNOWS
13194139533574|32985348833794|1344890969672|KNOWS
13194139533574|32985348833796|1346576648877|KNOWS
13194139533574|32985348833931|1347218621505|KNOWS
13194139533574|32985348834066|1346187804600|KNOWS
13194139533574|32985348834375|1344902201230|KNOWS
13194139533574|32985348834723|1344108319299|KNOWS
15393162789189|26388279067534|1328124362228|KNOWS
15393162789189|26388279067734|1329773876720|KNOWS
15393162789189|26388279068275|1331178936698|KNOWS
15393162790221|17592186044731|1307375221858|KNOWS
15393162790221|26388279066958|1328231763933|KNOWS
15393162790221|26388279067534|1326376109982|KNOWS
15393162790221|32985348833533|1343570173917|KNOWS
15393162790221|32985348834483|1344450495527|KNOWS
15393162790221|32985348834937|1345944889269|KNOWS
17592186044551|17592186044592|1310914120580|KNOWS
17592186044551|17592186045573|1310140098869|KNOWS
17592186044551|17592186045865|1309497887666|KNOWS
17592186044551|19791209300631|1314587397584|KNOWS
17592186044551|19791209300814|1310557536792|KNOWS
17592186044551|21990232555586|1316524844792|KNOWS
17592186044551|21990232556528|1319677259826|KNOWS
17592186044551|24189255811566|1322976805765|KNOWS
17592186044551|24189255811940|1326935765904|KNOWS
17592186044551|26388279067183|1326613533820|KNOWS
17592186044551|26388279067551|1328635372272|KNOWS
17592186044551|26388279068206|1328458689616|KNOWS
17592186044551|28587302322288|1333895169081|KNOWS
17592186044551|28587302323141|1332823956411|KNOWS
17592186044551|30786325578617|1341310744845|KNOWS
21990232555851|26388279068296|1330386449777|KNOWS
24189255812587|32985348834375|1343888713564|KNOWS
28587302322616|30786325578258|1341219993431|KNOWS
30786325579063|32985348834585|1344640571510|KNOWS
454|2199023256277|1273522614828|KNOWS
454|2199023256437|1271486962651|KNOWS
454|2199023257063|1271765117508|KNOWS
454|4398046511884|1276130144840|KNOWS
454|4398046512194|1279492638851|KNOWS
454|13194139533500|1295906560784|KNOWS
454|19791209300402|1313105409860|KNOWS
454|26388279067551|1328521922226|KNOWS
454|28587302323175|1337344957935|KNOWS
2199023256576|8796093023000|1285568146440|KNOWS
2199023256576|8796093023493|1289094034846|KNOWS
2199023256576|17592186045865|1306496905851|KNOWS
2199023256576|19791209300631|1313259994256|KNOWS
2199023256576|21990232556410|1317240434709|KNOWS
2199023256576|26388279067426|1332041469574|KNOWS
2199023256576|28587302323385|1331526693187|KNOWS
2199023256576|32985348833670|1347214494241|KNOWS
4398046512306|13194139534154|1296241609599|KNOWS
4398046512306|32985348834375|1345479101193|KNOWS
6597069766821|8796093022765|1286751816490|KNOWS
6597069766821|8796093022938|1287257497528|KNOWS
6597069766821|10995116278234|1291164537348|KNOWS
6597069766821|32985348834375|1344749380921|KNOWS
8796093022611|10995116279390|1295641193250|KNOWS
8796093022611|13194139534684|1296166703010|KNOWS
8796093022611|19791209300852|1312208411047|KNOWS
8796093022611|19791209301252|1313054312933|KNOWS
8796093022611|21990232555524|1319126713067|KNOWS
8796093022611|24189255811566|1324622112395|KNOWS
8796093022611|24189255811663|1323239885534|KNOWS
8796093022611|26388279067534|1328075082741|KNOWS
8796093022611|28587302322537|1334043471632|KNOWS
8796093023897|10995116278570|1291363871816|KNOWS
8796093023897|10995116278973|1289573683265|KNOWS
8796093023897|10995116279452|1293933375024|KNOWS
8796093023897|13194139533332|1295176298608|KNOWS
8796093023897|15393162790400|1301995181047|KNOWS
8796093023897|17592186045792|1310253268542|KNOWS
8796093023897|19791209300656|1315080073201|KNOWS
8796093023897|19791209300839|1314959163906|KNOWS
8796093023897|21990232555940|1319037353639|KNOWS
8796093023897|21990232556482|1315888334654|KNOWS
8796093023897|21990232556497|1317028060355|KNOWS
8796093023897|21990232556903|1320636258900|KNOWS
8796093023897|24189255811116|1324739433721|KNOWS
8796093023897|24189255811663|1323715489157|KNOWS
8796093023897|24189255811726|1323994307049|KNOWS
8796093023897|24189255812047|1324237283215|KNOWS
8796093023897|24189255812629|1321661108972|KNOWS
8796093023897|26388279067635|1331131256872|KNOWS
8796093023897|28587302322372|1332532532632|KNOWS
8796093023897|28587302322553|1335443050611|KNOWS
8796093023897|28587302323597|1335361124131|KNOWS
8796093023897|30786325578676|1341847647670|KNOWS
8796093023897|30786325578794|1342022677787|KNOWS
8796093023897|32985348833404|1346141978489|KNOWS
8796093023897|32985348833548|1343927681464|KNOWS
8796093023897|32985348833673|1342200818657|KNOWS
8796093023897|32985348834824|1345229572153|KNOWS
21990232555639|21990232555889|1319462958364|KNOWS
21990232555639|21990232556018|1317266147470|KNOWS
21990232555639|21990232556491|1322479129319|KNOWS
21990232555639|21990232556891|1322381483313|KNOWS
21990232555639|24189255811566|1323038970582|KNOWS
21990232555639|24189255812446|1324352793869|KNOWS
21990232555639|24189255812629|1323782259551|KNOWS
21990232555639|24189255812733|1325586679112|KNOWS
21990232555639|26388279066936|1330861562127|KNOWS
21990232555639|26388279067708|1331005635912|KNOWS
21990232555639|26388279067734|1330007883971|KNOWS
21990232555639|26388279068275|1331949299257|KNOWS
21990232555639|26388279068296|1330969311742|KNOWS
21990232555639|28587302323175|1336115836727|KNOWS
21990232555639|28587302323597|1334859059022|KNOWS
21990232555639|30786325578676|1341277985624|KNOWS
21990232555639|32985348833887|1347110440841|KNOWS
21990232555639|32985348833931|1345630888744|KNOWS
21990232555639|32985348834053|1342886374449|KNOWS
21990232555639|32985348834375|1344825070897|KNOWS
21990232555639|32985348834655|1346630413372|KNOWS
24189255811574|26388279067534|1326425685438|KNOWS
24189255811574|28587302322537|1335665086895|KNOWS
24189255811574|30786325578676|1341326703251|KNOWS
24189255811574|32985348834823|1346610135257|KNOWS
24189255811574|32985348834961|1345211475138|KNOWS
26388279067708|26388279067734|1330392552774|KNOWS
26388279067708|26388279067952|1331959356504|KNOWS
26388279067708|26388279068081|1331600770302|KNOWS
