:START_ID(FORUM_ID)|:END_ID(PERSON_ID)|:TYPE
137438955175|4398046511628|HAS_MODERATOR
824633722536|4398046511628|HAS_MODERATOR
343597385385|4398046511628|HAS_MODERATOR
343597385386|4398046511628|HAS_MODERATOR
824633722539|4398046511628|HAS_MODERATOR
893353199276|4398046511628|HAS_MODERATOR
824633722541|4398046511628|HAS_MODERATOR
962072676014|4398046511628|HAS_MODERATOR
412316862127|4398046511628|HAS_MODERATOR
687194769073|4398046511628|HAS_MODERATOR
549755815602|4398046511628|HAS_MODERATOR
481036338867|4398046511628|HAS_MODERATOR
618475292341|4398046511628|HAS_MODERATOR
343597385398|4398046511628|HAS_MODERATOR
549755815607|4398046511628|HAS_MODERATOR
687194769080|4398046511628|HAS_MODERATOR
618475292345|4398046511628|HAS_MODERATOR
755914245818|4398046511628|HAS_MODERATOR
618475292347|4398046511628|HAS_MODERATOR
618475292348|4398046511628|HAS_MODERATOR
755914245821|4398046511628|HAS_MODERATOR
962072676030|4398046511628|HAS_MODERATOR
687194769087|4398046511628|HAS_MODERATOR
618475292352|4398046511628|HAS_MODERATOR
824633722561|4398046511628|HAS_MODERATOR
412316862146|4398046511628|HAS_MODERATOR
206158431939|4398046511628|HAS_MODERATOR
618475292356|4398046511628|HAS_MODERATOR
412316862149|4398046511628|HAS_MODERATOR
412316862150|13194139533460|HAS_MODERATOR
412316862151|13194139533792|HAS_MODERATOR
549755815624|13194139533792|HAS_MODERATOR
412316862153|13194139533792|HAS_MODERATOR
1030792152778|13194139533792|HAS_MODERATOR
824633722571|13194139533792|HAS_MODERATOR
962072676045|13194139533792|HAS_MODERATOR
412316862158|13194139533792|HAS_MODERATOR
1030792152783|13194139533792|HAS_MODERATOR
755914245840|13194139533792|HAS_MODERATOR
893353199313|13194139533792|HAS_MODERATOR
1030792152786|13194139533792|HAS_MODERATOR
618475292371|13194139533792|HAS_MODERATOR
687194769109|13194139533792|HAS_MODERATOR
962072676054|13194139533792|HAS_MODERATOR
1030792152791|13194139533792|HAS_MODERATOR
549755815640|13194139533792|HAS_MODERATOR
962072676057|13194139533792|HAS_MODERATOR
893353199322|13194139533792|HAS_MODERATOR
549755815643|13194139533792|HAS_MODERATOR
549755815644|13194139533792|HAS_MODERATOR
1099511629533|13194139533792|HAS_MODERATOR
755914245854|13194139533792|HAS_MODERATOR
412316862175|13194139534257|HAS_MODERATOR
824633722592|13194139534257|HAS_MODERATOR
618475292385|13194139534257|HAS_MODERATOR
481036338914|13194139534257|HAS_MODERATOR
824633722595|13194139534257|HAS_MODERATOR
618475292389|13194139534257|HAS_MODERATOR
893353199334|13194139534257|HAS_MODERATOR
755914245863|13194139534257|HAS_MODERATOR
481036338920|13194139534257|HAS_MODERATOR
824633722601|13194139534257|HAS_MODERATOR
824633722602|13194139534257|HAS_MODERATOR
481036338923|13194139534257|HAS_MODERATOR
549755815660|13194139534257|HAS_MODERATOR
618475292397|13194139534257|HAS_MODERATOR
962072676078|13194139534257|HAS_MODERATOR
893353199343|13194139534257|HAS_MODERATOR
687194769136|13194139534257|HAS_MODERATOR
962072676081|13194139534257|HAS_MODERATOR
893353199346|13194139534257|HAS_MODERATOR
481036338932|13194139534257|HAS_MODERATOR
824633722613|13194139534257|HAS_MODERATOR
687194769142|13194139534257|HAS_MODERATOR
481036338935|13194139534257|HAS_MODERATOR
549755815672|17592186044519|HAS_MODERATOR
618475292409|19791209300124|HAS_MODERATOR
618475292410|19791209300124|HAS_MODERATOR
755914245883|19791209300124|HAS_MODERATOR
824633722620|19791209300124|HAS_MODERATOR
755914245885|19791209300124|HAS_MODERATOR
755914245888|19791209300124|HAS_MODERATOR
687194769153|19791209300124|HAS_MODERATOR
824633722626|19791209300124|HAS_MODERATOR
687194769155|19791209300124|HAS_MODERATOR
1030792152836|19791209300124|HAS_MODERATOR
893353199365|19791209300124|HAS_MODERATOR
618475292422|19791209300124|HAS_MODERATOR
755914245897|19791209300124|HAS_MODERATOR
687194769162|21990232555753|HAS_MODERATOR
755914245900|21990232555753|HAS_MODERATOR
1030792152846|21990232555753|HAS_MODERATOR
962072676112|21990232555753|HAS_MODERATOR
755914245906|21990232555753|HAS_MODERATOR
893353199380|21990232555753|HAS_MODERATOR
893353199381|21990232555753|HAS_MODERATOR
824633722646|21990232555753|HAS_MODERATOR
1030792152855|21990232555753|HAS_MODERATOR
962072676120|21990232555753|HAS_MODERATOR
755914245913|24189255811862|HAS_MODERATOR
755914245914|24189255812574|HAS_MODERATOR
824633722651|24189255812574|HAS_MODERATOR
1030792152862|24189255812574|HAS_MODERATOR
824633722656|24189255812574|HAS_MODERATOR
1030792152865|24189255812574|HAS_MODERATOR
1030792152866|24189255812574|HAS_MODERATOR
824633722660|24189255812574|HAS_MODERATOR
755914245925|24189255812574|HAS_MODERATOR
893353199398|24189255812574|HAS_MODERATOR
1030792152871|24189255812574|HAS_MODERATOR
755914245928|24189255812733|HAS_MODERATOR
824633722666|24189255812733|HAS_MODERATOR
1030792152875|24189255812733|HAS_MODERATOR
893353199404|24189255812733|HAS_MODERATOR
824633722669|24189255812733|HAS_MODERATOR
962072676142|24189255812733|HAS_MODERATOR
893353199407|24189255812733|HAS_MODERATOR
755914245937|24189255812733|HAS_MODERATOR
824633722674|24189255812733|HAS_MODERATOR
824633722675|24189255812733|HAS_MODERATOR
1030792152884|24189255812733|HAS_MODERATOR
962072676149|30786325578144|HAS_MODERATOR
1030792152886|30786325578144|HAS_MODERATOR
962072676152|30786325578231|HAS_MODERATOR
68719478589|2199023255869|HAS_MODERATOR
549755815742|2199023255869|HAS_MODERATOR
137438955328|4398046511154|HAS_MODERATOR
1030792152897|4398046511154|HAS_MODERATOR
755914245954|4398046511154|HAS_MODERATOR
274877908803|4398046511154|HAS_MODERATOR
824633722692|4398046511154|HAS_MODERATOR
137438955333|4398046511154|HAS_MODERATOR
962072676166|4398046511154|HAS_MODERATOR
206158432071|4398046511154|HAS_MODERATOR
549755815753|4398046511154|HAS_MODERATOR
343597385546|4398046511154|HAS_MODERATOR
824633722699|4398046511154|HAS_MODERATOR
618475292493|4398046511154|HAS_MODERATOR
618475292494|4398046511154|HAS_MODERATOR
755914245968|4398046511154|HAS_MODERATOR
893353199441|4398046511154|HAS_MODERATOR
343597385554|4398046511154|HAS_MODERATOR
618475292499|4398046511154|HAS_MODERATOR
343597385556|4398046511154|HAS_MODERATOR
343597385558|4398046511154|HAS_MODERATOR
618475292503|4398046511154|HAS_MODERATOR
412316862296|4398046511154|HAS_MODERATOR
412316862297|4398046511154|HAS_MODERATOR
343597385564|4398046511154|HAS_MODERATOR
481036339037|4398046511154|HAS_MODERATOR
618475292511|4398046511154|HAS_MODERATOR
893353199456|4398046511154|HAS_MODERATOR
137438955361|4398046512637|HAS_MODERATOR
343597385570|4398046512637|HAS_MODERATOR
755914245987|4398046512637|HAS_MODERATOR
962072676196|4398046512637|HAS_MODERATOR
1030792152933|4398046512637|HAS_MODERATOR
824633722726|4398046512637|HAS_MODERATOR
481036339047|4398046512637|HAS_MODERATOR
343597385576|4398046512637|HAS_MODERATOR
1030792152937|4398046512637|HAS_MODERATOR
137438955370|4398046512637|HAS_MODERATOR
962072676203|4398046512637|HAS_MODERATOR
481036339052|4398046512637|HAS_MODERATOR
412316862317|4398046512637|HAS_MODERATOR
618475292526|4398046512637|HAS_MODERATOR
893353199471|4398046512637|HAS_MODERATOR
343597385585|4398046512637|HAS_MODERATOR
1030792152946|4398046512637|HAS_MODERATOR
412316862323|4398046512637|HAS_MODERATOR
755914246005|4398046512637|HAS_MODERATOR
206158432119|4398046512637|HAS_MODERATOR
206158432120|4398046512637|HAS_MODERATOR
481036339065|4398046512637|HAS_MODERATOR
412316862331|4398046512637|HAS_MODERATOR
962072676220|4398046512637|HAS_MODERATOR
1030792152957|4398046512637|HAS_MODERATOR
412316862334|4398046512637|HAS_MODERATOR
274877908864|8796093022386|HAS_MODERATOR
1030792152961|8796093022386|HAS_MODERATOR
343597385602|8796093022386|HAS_MODERATOR
824633722755|8796093022386|HAS_MODERATOR
549755815812|8796093022386|HAS_MODERATOR
618475292549|8796093022386|HAS_MODERATOR
962072676230|8796093022386|HAS_MODERATOR
274877908871|8796093022386|HAS_MODERATOR
893353199496|8796093022386|HAS_MODERATOR
962072676233|8796093022386|HAS_MODERATOR
893353199498|8796093022386|HAS_MODERATOR
412316862348|8796093022386|HAS_MODERATOR
618475292557|8796093022386|HAS_MODERATOR
412316862350|8796093022386|HAS_MODERATOR
755914246031|8796093022386|HAS_MODERATOR
343597385616|8796093022386|HAS_MODERATOR
549755815825|8796093022386|HAS_MODERATOR
1030792152978|8796093022386|HAS_MODERATOR
481036339091|8796093022386|HAS_MODERATOR
549755815828|8796093022386|HAS_MODERATOR
1030792152981|8796093022386|HAS_MODERATOR
343597385623|8796093022386|HAS_MODERATOR
1030792152984|8796093022386|HAS_MODERATOR
618475292569|8796093022386|HAS_MODERATOR
687194769306|8796093022386|HAS_MODERATOR
687194769307|8796093022386|HAS_MODERATOR
274877908892|8796093023506|HAS_MODERATOR
412316862365|13194139533523|HAS_MODERATOR
412316862366|13194139533523|HAS_MODERATOR
412316862367|13194139533523|HAS_MODERATOR
687194769312|13194139533523|HAS_MODERATOR
549755815841|13194139533523|HAS_MODERATOR
618475292578|13194139533523|HAS_MODERATOR
687194769316|13194139533523|HAS_MODERATOR
1030792152997|13194139533523|HAS_MODERATOR
962072676263|13194139533523|HAS_MODERATOR
1030792153000|13194139533523|HAS_MODERATOR
1030792153001|13194139533523|HAS_MODERATOR
618475292586|13194139533523|HAS_MODERATOR
893353199531|13194139533523|HAS_MODERATOR
618475292588|13194139533523|HAS_MODERATOR
481036339117|13194139533523|HAS_MODERATOR
618475292591|13194139533523|HAS_MODERATOR
755914246064|13194139533523|HAS_MODERATOR
755914246065|13194139533523|HAS_MODERATOR
549755815859|13194139533523|HAS_MODERATOR
1030792153012|13194139533523|HAS_MODERATOR
412316862389|13194139534332|HAS_MODERATOR
481036339126|13194139534332|HAS_MODERATOR
618475292599|13194139534332|HAS_MODERATOR
618475292600|13194139534332|HAS_MODERATOR
549755815866|13194139534332|HAS_MODERATOR
755914246075|13194139534332|HAS_MODERATOR
412316862397|13194139534332|HAS_MODERATOR
687194769343|13194139534332|HAS_MODERATOR
755914246080|13194139534332|HAS_MODERATOR
755914246081|13194139534332|HAS_MODERATOR
962072676291|13194139534332|HAS_MODERATOR
618475292614|13194139534332|HAS_MODERATOR
1030792153031|13194139534332|HAS_MODERATOR
687194769352|13194139534332|HAS_MODERATOR
893353199561|13194139534332|HAS_MODERATOR
824633722826|13194139534332|HAS_MODERATOR
824633722827|13194139534332|HAS_MODERATOR
1030792153036|13194139534332|HAS_MODERATOR
481036339149|15393162788865|HAS_MODERATOR
549755815886|17592186044605|HAS_MODERATOR
755914246095|24189255811103|HAS_MODERATOR
755914246096|24189255811719|HAS_MODERATOR
755914246097|24189255811719|HAS_MODERATOR
755914246098|24189255811782|HAS_MODERATOR
755914246099|24189255812105|HAS_MODERATOR
824633722836|26388279066717|HAS_MODERATOR
824633722837|26388279066717|HAS_MODERATOR
824633722839|26388279066717|HAS_MODERATOR
962072676312|26388279066717|HAS_MODERATOR
824633722841|26388279066717|HAS_MODERATOR
893353199578|26388279066717|HAS_MODERATOR
824633722843|26388279066717|HAS_MODERATOR
1030792153053|26388279066717|HAS_MODERATOR
1030792153054|26388279066717|HAS_MODERATOR
824633722848|26388279066958|HAS_MODERATOR
824633722849|26388279067671|HAS_MODERATOR
893353199586|28587302323020|HAS_MODERATOR
68719478757|2199023256300|HAS_MODERATOR
206158432230|6597069766964|HAS_MODERATOR
687194769383|6597069766964|HAS_MODERATOR
481036339177|6597069766964|HAS_MODERATOR
274877908970|6597069766964|HAS_MODERATOR
893353199595|6597069766964|HAS_MODERATOR
687194769388|6597069766964|HAS_MODERATOR
824633722861|6597069766964|HAS_MODERATOR
481036339182|6597069766964|HAS_MODERATOR
412316862449|6597069766964|HAS_MODERATOR
962072676338|6597069766964|HAS_MODERATOR
824633722867|6597069766964|HAS_MODERATOR
481036339188|6597069766964|HAS_MODERATOR
962072676341|6597069766964|HAS_MODERATOR
962072676342|6597069766964|HAS_MODERATOR
412316862455|6597069766964|HAS_MODERATOR
481036339192|6597069766964|HAS_MODERATOR
755914246137|6597069766964|HAS_MODERATOR
893353199611|6597069766964|HAS_MODERATOR
755914246140|6597069766964|HAS_MODERATOR
343597385725|6597069766964|HAS_MODERATOR
549755815935|6597069766964|HAS_MODERATOR
824633722880|6597069766964|HAS_MODERATOR
412316862465|6597069766964|HAS_MODERATOR
343597385730|6597069766964|HAS_MODERATOR
206158432259|6597069768050|HAS_MODERATOR
274877908996|8796093022392|HAS_MODERATOR
343597385733|8796093022392|HAS_MODERATOR
618475292678|8796093022392|HAS_MODERATOR
481036339208|8796093022392|HAS_MODERATOR
343597385737|8796093022392|HAS_MODERATOR
412316862474|8796093022392|HAS_MODERATOR
962072676363|8796093022392|HAS_MODERATOR
893353199628|8796093022392|HAS_MODERATOR
893353199629|8796093022392|HAS_MODERATOR
687194769422|8796093022392|HAS_MODERATOR
343597385744|8796093022392|HAS_MODERATOR
687194769425|8796093022392|HAS_MODERATOR
1030792153106|8796093022392|HAS_MODERATOR
962072676371|8796093022392|HAS_MODERATOR
1030792153108|8796093022392|HAS_MODERATOR
343597385749|8796093022392|HAS_MODERATOR
481036339222|8796093022392|HAS_MODERATOR
893353199639|8796093022392|HAS_MODERATOR
1030792153113|8796093022392|HAS_MODERATOR
824633722906|8796093022392|HAS_MODERATOR
962072676380|8796093022392|HAS_MODERATOR
1030792153117|8796093022392|HAS_MODERATOR
618475292702|8796093022392|HAS_MODERATOR
274877909023|8796093022423|HAS_MODERATOR
343597385760|10995116278554|HAS_MODERATOR
343597385761|10995116278570|HAS_MODERATOR
755914246178|10995116278570|HAS_MODERATOR
755914246179|10995116278570|HAS_MODERATOR
481036339236|10995116278570|HAS_MODERATOR
824633722917|10995116278570|HAS_MODERATOR
893353199655|10995116278570|HAS_MODERATOR
962072676392|10995116278570|HAS_MODERATOR
687194769449|10995116278570|HAS_MODERATOR
549755815978|10995116278570|HAS_MODERATOR
755914246187|10995116278570|HAS_MODERATOR
962072676396|10995116278570|HAS_MODERATOR
755914246189|10995116278570|HAS_MODERATOR
893353199662|10995116278570|HAS_MODERATOR
687194769455|10995116278570|HAS_MODERATOR
343597385777|10995116278570|HAS_MODERATOR
618475292723|10995116278570|HAS_MODERATOR
412316862516|10995116278570|HAS_MODERATOR
687194769461|10995116278570|HAS_MODERATOR
343597385782|10995116278570|HAS_MODERATOR
1030792153143|10995116278570|HAS_MODERATOR
618475292728|10995116278570|HAS_MODERATOR
893353199673|10995116278570|HAS_MODERATOR
343597385786|10995116278570|HAS_MODERATOR
687194769467|10995116278570|HAS_MODERATOR
412316862524|13194139533432|HAS_MODERATOR
412316862525|13194139534384|HAS_MODERATOR
824633722943|13194139534384|HAS_MODERATOR
481036339265|15393162790101|HAS_MODERATOR
755914246210|15393162790101|HAS_MODERATOR
1030792153155|15393162790101|HAS_MODERATOR
824633722949|15393162790101|HAS_MODERATOR
962072676422|15393162790101|HAS_MODERATOR
893353199687|15393162790101|HAS_MODERATOR
687194769480|15393162790101|HAS_MODERATOR
755914246218|15393162790101|HAS_MODERATOR
1030792153163|15393162790101|HAS_MODERATOR
824633722956|15393162790101|HAS_MODERATOR
1030792153166|15393162790101|HAS_MODERATOR
549755816016|15393162790101|HAS_MODERATOR
618475292754|15393162790101|HAS_MODERATOR
824633722963|15393162790101|HAS_MODERATOR
893353199701|15393162790101|HAS_MODERATOR
549755816023|17592186045019|HAS_MODERATOR
755914246232|17592186045019|HAS_MODERATOR
1030792153177|17592186045019|HAS_MODERATOR
755914246234|17592186045019|HAS_MODERATOR
893353199707|17592186045019|HAS_MODERATOR
824633722973|17592186045019|HAS_MODERATOR
1030792153182|17592186045019|HAS_MODERATOR
1030792153183|17592186045019|HAS_MODERATOR
618475292768|17592186045019|HAS_MODERATOR
755914246241|17592186045019|HAS_MODERATOR
755914246242|17592186045019|HAS_MODERATOR
755914246243|17592186045019|HAS_MODERATOR
687194769508|17592186045019|HAS_MODERATOR
824633722983|17592186045019|HAS_MODERATOR
893353199720|17592186045019|HAS_MODERATOR
618475292777|17592186045019|HAS_MODERATOR
549755816042|17592186045074|HAS_MODERATOR
618475292779|19791209301454|HAS_MODERATOR
687194769516|21990232556497|HAS_MODERATOR
687194769519|21990232556497|HAS_MODERATOR
824633722992|21990232556497|HAS_MODERATOR
687194769521|21990232556497|HAS_MODERATOR
755914246258|21990232556497|HAS_MODERATOR
687194769524|21990232556497|HAS_MODERATOR
962072676470|21990232556497|HAS_MODERATOR
824633722999|21990232556497|HAS_MODERATOR
755914246264|21990232556497|HAS_MODERATOR
824633723001|21990232556497|HAS_MODERATOR
755914246266|21990232556497|HAS_MODERATOR
687194769531|21990232556497|HAS_MODERATOR
962072676476|21990232556497|HAS_MODERATOR
962072676477|30786325578670|HAS_MODERATOR
1030792153214|32985348834776|HAS_MODERATOR
2183|1103|HAS_MODERATOR
962072676488|1103|HAS_MODERATOR
274877909129|1103|HAS_MODERATOR
481036339338|1103|HAS_MODERATOR
962072676491|1103|HAS_MODERATOR
687194769549|1103|HAS_MODERATOR
1030792153230|1103|HAS_MODERATOR
618475292815|1103|HAS_MODERATOR
893353199760|1103|HAS_MODERATOR
412316862609|1103|HAS_MODERATOR
962072676498|1103|HAS_MODERATOR
206158432403|1103|HAS_MODERATOR
343597385876|1103|HAS_MODERATOR
206158432405|1103|HAS_MODERATOR
481036339350|1103|HAS_MODERATOR
274877909143|1103|HAS_MODERATOR
687194769560|1103|HAS_MODERATOR
687194769561|1103|HAS_MODERATOR
618475292826|1103|HAS_MODERATOR
755914246299|1103|HAS_MODERATOR
412316862620|1103|HAS_MODERATOR
962072676510|1103|HAS_MODERATOR
618475292831|1103|HAS_MODERATOR
206158432416|1103|HAS_MODERATOR
824633723041|1103|HAS_MODERATOR
1030792153250|1103|HAS_MODERATOR
2211|1103|HAS_MODERATOR
481036339364|1103|HAS_MODERATOR
2213|1103|HAS_MODERATOR
755914246310|1103|HAS_MODERATOR
549755816103|1103|HAS_MODERATOR
893353199785|1103|HAS_MODERATOR
618475292843|1103|HAS_MODERATOR
68719478956|2199023256363|HAS_MODERATOR
549755816109|2199023256363|HAS_MODERATOR
962072676526|2199023256363|HAS_MODERATOR
137438955695|2199023256363|HAS_MODERATOR
755914246320|2199023256363|HAS_MODERATOR
687194769585|2199023256363|HAS_MODERATOR
618475292850|2199023256363|HAS_MODERATOR
206158432435|2199023256363|HAS_MODERATOR
755914246324|2199023256363|HAS_MODERATOR
206158432437|2199023256363|HAS_MODERATOR
549755816118|2199023256363|HAS_MODERATOR
206158432439|2199023256363|HAS_MODERATOR
962072676536|2199023256363|HAS_MODERATOR
755914246329|2199023256363|HAS_MODERATOR
481036339386|2199023256363|HAS_MODERATOR
412316862651|2199023256363|HAS_MODERATOR
206158432444|2199023256363|HAS_MODERATOR
549755816125|2199023256363|HAS_MODERATOR
687194769598|2199023256363|HAS_MODERATOR
1030792153280|2199023256363|HAS_MODERATOR
1030792153281|2199023256363|HAS_MODERATOR
618475292866|2199023256363|HAS_MODERATOR
687194769603|2199023256363|HAS_MODERATOR
962072676549|2199023256363|HAS_MODERATOR
1030792153286|2199023256363|HAS_MODERATOR
618475292871|2199023256363|HAS_MODERATOR
618475292872|2199023256363|HAS_MODERATOR
755914246345|2199023256363|HAS_MODERATOR
893353199818|2199023256363|HAS_MODERATOR
893353199819|2199023256363|HAS_MODERATOR
206158432460|2199023256363|HAS_MODERATOR
137438955726|4398046511937|HAS_MODERATOR
206158432463|6597069766725|HAS_MODERATOR
206158432464|6597069767686|HAS_MODERATOR
824633723089|6597069767686|HAS_MODERATOR
481036339410|6597069767686|HAS_MODERATOR
549755816147|6597069767686|HAS_MODERATOR
343597385940|6597069767686|HAS_MODERATOR
1030792153301|6597069767686|HAS_MODERATOR
274877909206|6597069767686|HAS_MODERATOR
274877909207|6597069767686|HAS_MODERATOR
274877909208|6597069767686|HAS_MODERATOR
755914246361|6597069767686|HAS_MODERATOR
962072676570|6597069767686|HAS_MODERATOR
549755816155|6597069767686|HAS_MODERATOR
549755816156|6597069767686|HAS_MODERATOR
687194769631|6597069767686|HAS_MODERATOR
206158432480|6597069767686|HAS_MODERATOR
824633723107|6597069767686|HAS_MODERATOR
687194769636|6597069767686|HAS_MODERATOR
893353199845|6597069767686|HAS_MODERATOR
274877909222|6597069767686|HAS_MODERATOR
824633723111|6597069767686|HAS_MODERATOR
412316862696|6597069767686|HAS_MODERATOR
824633723113|6597069767686|HAS_MODERATOR
618475292906|6597069767686|HAS_MODERATOR
549755816171|6597069767686|HAS_MODERATOR
343597385964|6597069767686|HAS_MODERATOR
343597385966|10995116277820|HAS_MODERATOR
618475292912|10995116277820|HAS_MODERATOR
755914246385|10995116277820|HAS_MODERATOR
687194769650|10995116277820|HAS_MODERATOR
962072676595|10995116277820|HAS_MODERATOR
618475292916|10995116277820|HAS_MODERATOR
962072676597|10995116277820|HAS_MODERATOR
824633723126|10995116277820|HAS_MODERATOR
962072676599|10995116277820|HAS_MODERATOR
618475292920|10995116277820|HAS_MODERATOR
412316862713|10995116277820|HAS_MODERATOR
893353199866|10995116277820|HAS_MODERATOR
343597385979|10995116277820|HAS_MODERATOR
412316862716|10995116277820|HAS_MODERATOR
755914246398|10995116277820|HAS_MODERATOR
1030792153343|10995116277820|HAS_MODERATOR
893353199872|10995116277820|HAS_MODERATOR
412316862722|10995116277820|HAS_MODERATOR
481036339459|10995116277820|HAS_MODERATOR
618475292933|10995116277820|HAS_MODERATOR
549755816198|10995116277820|HAS_MODERATOR
343597385991|10995116278238|HAS_MODERATOR
412316862729|10995116278238|HAS_MODERATOR
1030792153355|10995116278238|HAS_MODERATOR
343597385997|10995116278238|HAS_MODERATOR
962072676622|10995116278238|HAS_MODERATOR
687194769679|10995116278238|HAS_MODERATOR
687194769680|10995116278238|HAS_MODERATOR
618475292947|10995116278238|HAS_MODERATOR
687194769684|10995116278238|HAS_MODERATOR
618475292951|10995116278238|HAS_MODERATOR
962072676632|10995116278238|HAS_MODERATOR
893353199898|10995116278238|HAS_MODERATOR
893353199899|10995116278238|HAS_MODERATOR
412316862748|10995116278238|HAS_MODERATOR
343597386014|10995116278238|HAS_MODERATOR
893353199904|10995116278238|HAS_MODERATOR
412316862753|13194139533618|HAS_MODERATOR
755914246434|13194139533618|HAS_MODERATOR
824633723171|13194139533618|HAS_MODERATOR
481036339493|13194139533618|HAS_MODERATOR
1030792153382|13194139533618|HAS_MODERATOR
755914246439|13194139533618|HAS_MODERATOR
481036339497|13194139533618|HAS_MODERATOR
1030792153387|13194139533618|HAS_MODERATOR
618475292973|13194139533618|HAS_MODERATOR
618475292974|13194139533618|HAS_MODERATOR
618475292975|13194139533618|HAS_MODERATOR
481036339505|13194139533618|HAS_MODERATOR
618475292978|13194139533618|HAS_MODERATOR
893353199924|13194139533618|HAS_MODERATOR
755914246453|13194139533618|HAS_MODERATOR
755914246454|13194139533618|HAS_MODERATOR
412316862776|13194139533618|HAS_MODERATOR
412316862777|13194139534803|HAS_MODERATOR
412316862778|13194139534816|HAS_MODERATOR
549755816252|13194139534816|HAS_MODERATOR
824633723197|13194139534816|HAS_MODERATOR
412316862782|13194139534816|HAS_MODERATOR
549755816255|13194139534816|HAS_MODERATOR
962072676673|13194139534816|HAS_MODERATOR
962072676674|13194139534816|HAS_MODERATOR
618475292995|13194139534816|HAS_MODERATOR
962072676676|13194139534816|HAS_MODERATOR
893353199941|13194139534816|HAS_MODERATOR
687194769734|13194139534816|HAS_MODERATOR
893353199943|13194139534816|HAS_MODERATOR
549755816264|13194139534816|HAS_MODERATOR
549755816265|13194139534816|HAS_MODERATOR
481036339530|13194139534816|HAS_MODERATOR
893353199947|13194139534816|HAS_MODERATOR
824633723212|13194139534816|HAS_MODERATOR
481036339533|13194139534816|HAS_MODERATOR
755914246479|13194139534816|HAS_MODERATOR
893353199952|13194139534816|HAS_MODERATOR
687194769745|13194139534816|HAS_MODERATOR
412316862802|13194139534982|HAS_MODERATOR
549755816275|17592186045360|HAS_MODERATOR
618475293012|17592186045360|HAS_MODERATOR
549755816277|17592186045360|HAS_MODERATOR
1030792153430|17592186045360|HAS_MODERATOR
755914246487|17592186045360|HAS_MODERATOR
687194769752|17592186045360|HAS_MODERATOR
893353199961|17592186045360|HAS_MODERATOR
893353199962|17592186045360|HAS_MODERATOR
824633723229|17592186045360|HAS_MODERATOR
549755816286|17592186045360|HAS_MODERATOR
618475293023|17592186045360|HAS_MODERATOR
893353199971|17592186045360|HAS_MODERATOR
618475293031|19791209300625|HAS_MODERATOR
962072676712|19791209300625|HAS_MODERATOR
824633723241|19791209300625|HAS_MODERATOR
962072676714|19791209300625|HAS_MODERATOR
893353199979|19791209300625|HAS_MODERATOR
687194769773|19791209300625|HAS_MODERATOR
824633723246|19791209300625|HAS_MODERATOR
755914246511|19791209300625|HAS_MODERATOR
824633723248|19791209300625|HAS_MODERATOR
962072676721|19791209300625|HAS_MODERATOR
618475293042|19791209300625|HAS_MODERATOR
755914246515|19791209300625|HAS_MODERATOR
824633723252|19791209300625|HAS_MODERATOR
962072676726|19791209300625|HAS_MODERATOR
755914246519|19791209300625|HAS_MODERATOR
618475293048|19791209301201|HAS_MODERATOR
962072676729|19791209301201|HAS_MODERATOR
1030792153466|19791209301201|HAS_MODERATOR
1030792153468|19791209301201|HAS_MODERATOR
824633723262|19791209301201|HAS_MODERATOR
824633723263|19791209301201|HAS_MODERATOR
1030792153473|19791209301201|HAS_MODERATOR
962072676738|19791209301201|HAS_MODERATOR
1030792153475|19791209301201|HAS_MODERATOR
893353200004|19791209301201|HAS_MODERATOR
824633723269|19791209301201|HAS_MODERATOR
893353200006|19791209301201|HAS_MODERATOR
893353200007|19791209301201|HAS_MODERATOR
962072676744|19791209301201|HAS_MODERATOR
687194769801|21990232557038|HAS_MODERATOR
755914246538|24189255811654|HAS_MODERATOR
962072676747|24189255811654|HAS_MODERATOR
893353200012|24189255811654|HAS_MODERATOR
824633723279|24189255811654|HAS_MODERATOR
962072676752|24189255811654|HAS_MODERATOR
755914246545|24189255811654|HAS_MODERATOR
962072676754|24189255811654|HAS_MODERATOR
893353200019|24189255811654|HAS_MODERATOR
893353200020|24189255811654|HAS_MODERATOR
893353200021|24189255811654|HAS_MODERATOR
755914246552|24189255811940|HAS_MODERATOR
893353200025|24189255811940|HAS_MODERATOR
962072676762|24189255811940|HAS_MODERATOR
755914246555|24189255811940|HAS_MODERATOR
962072676764|24189255811940|HAS_MODERATOR
1030792153503|24189255811940|HAS_MODERATOR
824633723296|24189255811940|HAS_MODERATOR
893353200033|24189255811940|HAS_MODERATOR
824633723299|24189255811940|HAS_MODERATOR
893353200036|24189255811940|HAS_MODERATOR
824633723301|26388279067627|HAS_MODERATOR
893353200038|28587302322372|HAS_MODERATOR
962072676776|28587302322372|HAS_MODERATOR
962072676777|28587302322372|HAS_MODERATOR
962072676779|28587302322372|HAS_MODERATOR
893353200045|28587302322372|HAS_MODERATOR
1030792153518|28587302322372|HAS_MODERATOR
893353200047|28587302322372|HAS_MODERATOR
962072676784|28587302322372|HAS_MODERATOR
893353200049|28587302322372|HAS_MODERATOR
1030792153522|28587302322372|HAS_MODERATOR
1030792153523|28587302322372|HAS_MODERATOR
1030792153524|32985348834019|HAS_MODERATOR
68719479223|2199023255660|HAS_MODERATOR
1030792153528|2199023255660|HAS_MODERATOR
137438955961|2199023255660|HAS_MODERATOR
755914246586|2199023255660|HAS_MODERATOR
68719479227|2199023255660|HAS_MODERATOR
