:START_ID(FORUM_ID)|:END_ID(TAG_ID)|:TYPE
412316861097|2930|HAS_TAG
412316861097|2938|HAS_TAG
412316861097|2939|HAS_TAG
412316861097|2985|HAS_TAG
412316861097|3011|HAS_TAG
412316861097|3041|HAS_TAG
412316861097|3076|HAS_TAG
412316861097|3095|HAS_TAG
412316861097|3103|HAS_TAG
412316861097|5085|HAS_TAG
412316861097|5152|HAS_TAG
412316861097|5176|HAS_TAG
412316861097|6387|HAS_TAG
412316861097|6674|HAS_TAG
412316861097|6679|HAS_TAG
412316861097|6890|HAS_TAG
412316861097|6982|HAS_TAG
412316861097|7125|HAS_TAG
412316861097|7555|HAS_TAG
412316861097|7594|HAS_TAG
412316861097|7610|HAS_TAG
412316861097|9319|HAS_TAG
412316861097|11254|HAS_TAG
618475291306|6679|HAS_TAG
962072674987|2911|HAS_TAG
618475291308|6982|HAS_TAG
687194768046|2826|HAS_TAG
962072674991|7610|HAS_TAG
618475291313|3103|HAS_TAG
687194768050|470|HAS_TAG
481036337843|2905|HAS_TAG
755914244788|2938|HAS_TAG
618475291317|1863|HAS_TAG
687194768054|1985|HAS_TAG
962072675000|2075|HAS_TAG
755914244793|2938|HAS_TAG
1030792151738|2911|HAS_TAG
755914244795|1753|HAS_TAG
412316861116|3095|HAS_TAG
618475291325|2826|HAS_TAG
481036337857|132|HAS_TAG
687194768066|9|HAS_TAG
687194768066|543|HAS_TAG
687194768066|561|HAS_TAG
687194768066|566|HAS_TAG
687194768066|776|HAS_TAG
687194768066|807|HAS_TAG
687194768066|1545|HAS_TAG
687194768066|1546|HAS_TAG
687194768066|1985|HAS_TAG
687194768066|1991|HAS_TAG
687194768066|2090|HAS_TAG
687194768066|2787|HAS_TAG
687194768066|2795|HAS_TAG
687194768066|2802|HAS_TAG
687194768066|2878|HAS_TAG
687194768066|2920|HAS_TAG
687194768066|2963|HAS_TAG
687194768066|5114|HAS_TAG
687194768066|6404|HAS_TAG
687194768066|6899|HAS_TAG
687194768066|7523|HAS_TAG
687194768066|9141|HAS_TAG
687194768066|9163|HAS_TAG
687194768066|9477|HAS_TAG
687194768066|11698|HAS_TAG
755914244803|179|HAS_TAG
755914244803|416|HAS_TAG
755914244803|566|HAS_TAG
755914244803|582|HAS_TAG
755914244803|778|HAS_TAG
755914244803|785|HAS_TAG
755914244803|1032|HAS_TAG
755914244803|1767|HAS_TAG
755914244803|1771|HAS_TAG
755914244803|1987|HAS_TAG
755914244803|2018|HAS_TAG
755914244803|2048|HAS_TAG
755914244803|2782|HAS_TAG
755914244803|2794|HAS_TAG
755914244803|2871|HAS_TAG
755914244803|2925|HAS_TAG
755914244803|2991|HAS_TAG
755914244803|3022|HAS_TAG
755914244803|3068|HAS_TAG
755914244803|5070|HAS_TAG
755914244803|5191|HAS_TAG
755914244803|6363|HAS_TAG
755914244803|6372|HAS_TAG
755914244803|6663|HAS_TAG
755914244803|6674|HAS_TAG
755914244803|6743|HAS_TAG
755914244803|6962|HAS_TAG
755914244803|7514|HAS_TAG
755914244803|7543|HAS_TAG
755914244803|7587|HAS_TAG
755914244803|7620|HAS_TAG
755914244803|9095|HAS_TAG
755914244803|9299|HAS_TAG
755914244803|9310|HAS_TAG
755914244804|1441|HAS_TAG
962072675014|1441|HAS_TAG
962072675019|1441|HAS_TAG
755914244812|1441|HAS_TAG
962072675021|1441|HAS_TAG
824633721550|1441|HAS_TAG
962072675025|138|HAS_TAG
962072675025|206|HAS_TAG
962072675025|565|HAS_TAG
962072675025|587|HAS_TAG
962072675025|776|HAS_TAG
962072675025|778|HAS_TAG
962072675025|796|HAS_TAG
962072675025|976|HAS_TAG
962072675025|1207|HAS_TAG
962072675025|1444|HAS_TAG
962072675025|1547|HAS_TAG
962072675025|1667|HAS_TAG
962072675025|1681|HAS_TAG
962072675025|1996|HAS_TAG
962072675025|2077|HAS_TAG
962072675025|2085|HAS_TAG
962072675025|2785|HAS_TAG
962072675025|2788|HAS_TAG
962072675025|2816|HAS_TAG
962072675025|2838|HAS_TAG
962072675025|2869|HAS_TAG
962072675025|5192|HAS_TAG
962072675025|6385|HAS_TAG
962072675025|6409|HAS_TAG
962072675025|7594|HAS_TAG
962072675025|9317|HAS_TAG
962072675025|9474|HAS_TAG
1030792151763|2869|HAS_TAG
1030792151765|206|HAS_TAG
962072675032|138|HAS_TAG
962072675032|2014|HAS_TAG
962072675032|2794|HAS_TAG
962072675032|2809|HAS_TAG
962072675032|2822|HAS_TAG
962072675032|4851|HAS_TAG
962072675032|6968|HAS_TAG
962072675032|9272|HAS_TAG
962072675032|11875|HAS_TAG
962072675032|13818|HAS_TAG
962072675033|1028|HAS_TAG
962072675033|1732|HAS_TAG
962072675033|2830|HAS_TAG
962072675033|2849|HAS_TAG
962072675033|3060|HAS_TAG
962072675033|6980|HAS_TAG
962072675033|6991|HAS_TAG
962072675034|1929|HAS_TAG
962072675034|2814|HAS_TAG
962072675035|1862|HAS_TAG
962072675035|3044|HAS_TAG
1030792151773|1862|HAS_TAG
962072675038|1862|HAS_TAG
962072675039|1862|HAS_TAG
1030792151777|1862|HAS_TAG
1030792151778|282|HAS_TAG
1030792151778|458|HAS_TAG
1030792151778|565|HAS_TAG
1030792151778|570|HAS_TAG
1030792151778|776|HAS_TAG
1030792151778|806|HAS_TAG
1030792151778|1027|HAS_TAG
1030792151778|1758|HAS_TAG
1030792151778|1984|HAS_TAG
1030792151778|1993|HAS_TAG
1030792151778|2041|HAS_TAG
1030792151778|2062|HAS_TAG
1030792151778|2076|HAS_TAG
1030792151778|2121|HAS_TAG
1030792151778|2794|HAS_TAG
1030792151778|2803|HAS_TAG
1030792151778|2813|HAS_TAG
1030792151778|2850|HAS_TAG
1030792151778|2857|HAS_TAG
1030792151778|2858|HAS_TAG
1030792151778|2863|HAS_TAG
1030792151778|2876|HAS_TAG
1030792151778|2882|HAS_TAG
1030792151778|2997|HAS_TAG
1030792151778|3013|HAS_TAG
1030792151778|3025|HAS_TAG
1030792151778|3066|HAS_TAG
1030792151778|5132|HAS_TAG
1030792151778|5418|HAS_TAG
1030792151778|5848|HAS_TAG
1030792151778|6375|HAS_TAG
1030792151778|6980|HAS_TAG
1030792151778|7032|HAS_TAG
1030792151778|9195|HAS_TAG
1030792151778|10028|HAS_TAG
1030792151781|3025|HAS_TAG
1030792151783|5418|HAS_TAG
1030792151784|9|HAS_TAG
1030792151784|458|HAS_TAG
745|139|HAS_TAG
745|278|HAS_TAG
745|522|HAS_TAG
745|524|HAS_TAG
745|598|HAS_TAG
745|801|HAS_TAG
745|807|HAS_TAG
745|973|HAS_TAG
745|1180|HAS_TAG
745|1614|HAS_TAG
745|1763|HAS_TAG
745|1764|HAS_TAG
745|1909|HAS_TAG
745|1953|HAS_TAG
745|1986|HAS_TAG
745|1992|HAS_TAG
745|2000|HAS_TAG
745|2001|HAS_TAG
745|2018|HAS_TAG
745|2048|HAS_TAG
745|2083|HAS_TAG
745|2782|HAS_TAG
745|2783|HAS_TAG
745|2801|HAS_TAG
745|2817|HAS_TAG
745|2827|HAS_TAG
745|2830|HAS_TAG
745|2836|HAS_TAG
745|2961|HAS_TAG
745|3072|HAS_TAG
745|3095|HAS_TAG
745|3109|HAS_TAG
745|4895|HAS_TAG
745|5013|HAS_TAG
745|5147|HAS_TAG
745|5303|HAS_TAG
745|5702|HAS_TAG
745|6363|HAS_TAG
745|6413|HAS_TAG
745|6945|HAS_TAG
745|7009|HAS_TAG
745|7015|HAS_TAG
745|7520|HAS_TAG
745|9146|HAS_TAG
745|9436|HAS_TAG
745|10782|HAS_TAG
824633721578|7520|HAS_TAG
962072675051|6945|HAS_TAG
1030792151788|1763|HAS_TAG
687194768109|6363|HAS_TAG
824633721582|2827|HAS_TAG
274877907695|801|HAS_TAG
1030792151792|7015|HAS_TAG
618475291377|7015|HAS_TAG
274877907698|3109|HAS_TAG
68719477491|1909|HAS_TAG
755914244852|2001|HAS_TAG
549755814645|2836|HAS_TAG
206158430966|3109|HAS_TAG
824633721591|2018|HAS_TAG
687194768120|2048|HAS_TAG
412316861177|3109|HAS_TAG
1030792151803|3109|HAS_TAG
412316861181|2018|HAS_TAG
962072675070|801|HAS_TAG
274877907711|2048|HAS_TAG
893353198336|6945|HAS_TAG
412316861185|1909|HAS_TAG
755914244866|598|HAS_TAG
68719477508|2961|HAS_TAG
274877907717|1953|HAS_TAG
893353198342|7015|HAS_TAG
343597384455|7009|HAS_TAG
824633721608|2782|HAS_TAG
343597384457|598|HAS_TAG
893353198347|6363|HAS_TAG
68719477516|458|HAS_TAG
68719477516|564|HAS_TAG
68719477516|2016|HAS_TAG
68719477516|2784|HAS_TAG
68719477516|7032|HAS_TAG
68719477516|7582|HAS_TAG
68719477517|1893|HAS_TAG
68719477517|2830|HAS_TAG
68719477517|7534|HAS_TAG
68719477517|7542|HAS_TAG
755914244878|2830|HAS_TAG
137438954255|2830|HAS_TAG
893353198352|1893|HAS_TAG
893353198353|7534|HAS_TAG
137438954258|1893|HAS_TAG
893353198355|2830|HAS_TAG
618475291412|7534|HAS_TAG
824633721621|7542|HAS_TAG
755914244886|1893|HAS_TAG
481036337944|7534|HAS_TAG
343597384473|2830|HAS_TAG
481036337946|2830|HAS_TAG
618475291419|1893|HAS_TAG
412316861212|7542|HAS_TAG
206158431005|7534|HAS_TAG
1030792151838|7534|HAS_TAG
893353198367|7534|HAS_TAG
687194768160|7542|HAS_TAG
481036337954|1893|HAS_TAG
618475291427|2830|HAS_TAG
137438954276|7542|HAS_TAG
549755814693|7534|HAS_TAG
962072675111|2830|HAS_TAG
687194768168|2830|HAS_TAG
549755814697|7542|HAS_TAG
893353198378|7542|HAS_TAG
893353198379|1893|HAS_TAG
343597384492|2830|HAS_TAG
206158431021|1893|HAS_TAG
68719477550|1893|HAS_TAG
137438954287|1329|HAS_TAG
481036337968|1329|HAS_TAG
618475291441|1329|HAS_TAG
274877907762|1329|HAS_TAG
687194768180|1329|HAS_TAG
206158431029|1329|HAS_TAG
274877907766|1329|HAS_TAG
687194768183|1329|HAS_TAG
343597384504|1329|HAS_TAG
549755814713|1329|HAS_TAG
962072675131|1329|HAS_TAG
343597384509|1329|HAS_TAG
343597384510|1329|HAS_TAG
893353198399|1329|HAS_TAG
549755814720|1329|HAS_TAG
412316861249|1329|HAS_TAG
962072675140|1329|HAS_TAG
824633721669|1329|HAS_TAG
755914244934|1329|HAS_TAG
481036337991|1329|HAS_TAG
755914244936|1329|HAS_TAG
481036337995|1329|HAS_TAG
206158431052|1329|HAS_TAG
137438954317|1329|HAS_TAG
1030792151886|1329|HAS_TAG
343597384527|1329|HAS_TAG
206158431056|6|HAS_TAG
206158431056|148|HAS_TAG
206158431056|6409|HAS_TAG
343597384529|6|HAS_TAG
481036338002|1799|HAS_TAG
481036338002|2813|HAS_TAG
481036338002|2896|HAS_TAG
481036338002|2900|HAS_TAG
481036338002|3049|HAS_TAG
481036338002|3084|HAS_TAG
481036338002|5303|HAS_TAG
481036338002|6704|HAS_TAG
481036338002|7777|HAS_TAG
481036338002|8107|HAS_TAG
481036338002|9326|HAS_TAG
481036338002|9548|HAS_TAG
481036338002|11541|HAS_TAG
549755814739|2896|HAS_TAG
481036338005|8107|HAS_TAG
1030792151894|9548|HAS_TAG
824633721687|9326|HAS_TAG
549755814745|3084|HAS_TAG
755914244955|3049|HAS_TAG
1030792151900|2900|HAS_TAG
618475291485|11541|HAS_TAG
893353198430|5303|HAS_TAG
755914244959|5303|HAS_TAG
824633721696|5303|HAS_TAG
618475291490|2900|HAS_TAG
549755814756|3049|HAS_TAG
893353198437|6704|HAS_TAG
1030792151910|2896|HAS_TAG
549755814759|1|HAS_TAG
549755814759|3108|HAS_TAG
549755814759|9477|HAS_TAG
549755814760|0|HAS_TAG
549755814760|143|HAS_TAG
549755814760|279|HAS_TAG
549755814760|280|HAS_TAG
549755814760|295|HAS_TAG
549755814760|574|HAS_TAG
549755814760|586|HAS_TAG
549755814760|598|HAS_TAG
549755814760|776|HAS_TAG
549755814760|792|HAS_TAG
549755814760|798|HAS_TAG
549755814760|1026|HAS_TAG
549755814760|1375|HAS_TAG
549755814760|1452|HAS_TAG
549755814760|1546|HAS_TAG
549755814760|1766|HAS_TAG
549755814760|1953|HAS_TAG
549755814760|1993|HAS_TAG
549755814760|2003|HAS_TAG
549755814760|2011|HAS_TAG
549755814760|2012|HAS_TAG
549755814760|2019|HAS_TAG
549755814760|2040|HAS_TAG
549755814760|2051|HAS_TAG
549755814760|2059|HAS_TAG
549755814760|2075|HAS_TAG
549755814760|2777|HAS_TAG
549755814760|2779|HAS_TAG
549755814760|2787|HAS_TAG
549755814760|2828|HAS_TAG
549755814760|2873|HAS_TAG
549755814760|2874|HAS_TAG
549755814760|2885|HAS_TAG
549755814760|2887|HAS_TAG
549755814760|3012|HAS_TAG
549755814760|3024|HAS_TAG
549755814760|3070|HAS_TAG
549755814760|3083|HAS_TAG
549755814760|3102|HAS_TAG
549755814760|5016|HAS_TAG
549755814760|5153|HAS_TAG
549755814760|5170|HAS_TAG
549755814760|5335|HAS_TAG
549755814760|6061|HAS_TAG
549755814760|6394|HAS_TAG
549755814760|6440|HAS_TAG
549755814760|6733|HAS_TAG
549755814760|6945|HAS_TAG
549755814760|7396|HAS_TAG
549755814760|7519|HAS_TAG
549755814760|7696|HAS_TAG
549755814760|9019|HAS_TAG
549755814760|9150|HAS_TAG
549755814760|9261|HAS_TAG
549755814760|9500|HAS_TAG
549755814760|12002|HAS_TAG
549755814760|13431|HAS_TAG
549755814760|14140|HAS_TAG
549755814760|14219|HAS_TAG
549755814761|243|HAS_TAG
824633721707|243|HAS_TAG
687194768236|243|HAS_TAG
687194768237|243|HAS_TAG
893353198446|243|HAS_TAG
755914244975|243|HAS_TAG
687194768240|243|HAS_TAG
1030792151921|243|HAS_TAG
1030792151922|243|HAS_TAG
755914244979|243|HAS_TAG
755914244980|243|HAS_TAG
962072675189|243|HAS_TAG
687194768246|243|HAS_TAG
893353198456|243|HAS_TAG
893353198457|243|HAS_TAG
893353198458|243|HAS_TAG
618475291516|643|HAS_TAG
618475291516|8965|HAS_TAG
1030792151933|8965|HAS_TAG
755914244990|8965|HAS_TAG
755914244991|643|HAS_TAG
893353198464|8965|HAS_TAG
824633721729|8965|HAS_TAG
755914244994|8965|HAS_TAG
755914244995|643|HAS_TAG
1030792151941|643|HAS_TAG
687194768262|8965|HAS_TAG
1030792151943|8965|HAS_TAG
962072675208|643|HAS_TAG
687194768265|643|HAS_TAG
962072675210|643|HAS_TAG
962072675211|8965|HAS_TAG
824633721740|8965|HAS_TAG
618475291533|6|HAS_TAG
618475291533|449|HAS_TAG
618475291533|575|HAS_TAG
618475291533|588|HAS_TAG
618475291533|778|HAS_TAG
618475291533|782|HAS_TAG
618475291533|790|HAS_TAG
618475291533|973|HAS_TAG
618475291533|974|HAS_TAG
618475291533|1022|HAS_TAG
618475291533|1153|HAS_TAG
618475291533|1180|HAS_TAG
618475291533|1188|HAS_TAG
618475291533|1191|HAS_TAG
618475291533|1410|HAS_TAG
618475291533|1615|HAS_TAG
618475291533|1940|HAS_TAG
618475291533|1984|HAS_TAG
618475291533|1995|HAS_TAG
618475291533|2023|HAS_TAG
618475291533|2031|HAS_TAG
618475291533|2041|HAS_TAG
618475291533|2044|HAS_TAG
618475291533|2048|HAS_TAG
618475291533|2054|HAS_TAG
618475291533|2057|HAS_TAG
618475291533|2115|HAS_TAG
618475291533|2880|HAS_TAG
618475291533|2922|HAS_TAG
618475291533|3019|HAS_TAG
618475291533|4849|HAS_TAG
618475291533|5132|HAS_TAG
618475291533|6365|HAS_TAG
618475291533|6368|HAS_TAG
618475291533|6413|HAS_TAG
618475291533|6945|HAS_TAG
618475291533|6964|HAS_TAG
618475291533|7015|HAS_TAG
618475291533|7380|HAS_TAG
618475291533|9063|HAS_TAG
618475291533|9170|HAS_TAG
618475291533|9474|HAS_TAG
618475291533|11250|HAS_TAG
618475291533|11377|HAS_TAG
618475291533|11577|HAS_TAG
687194768270|9170|HAS_TAG
962072675215|2044|HAS_TAG
687194768273|1022|HAS_TAG
1030792151955|7380|HAS_TAG
1030792151956|1022|HAS_TAG
1030792151958|11577|HAS_TAG
824633721752|790|HAS_TAG
687194768281|1022|HAS_TAG
962072675227|2115|HAS_TAG
1030792151964|2922|HAS_TAG
962072675229|2922|HAS_TAG
618475291550|588|HAS_TAG
618475291550|780|HAS_TAG
618475291550|1407|HAS_TAG
893353198495|588|HAS_TAG
755914245024|780|HAS_TAG
618475291553|1407|HAS_TAG
893353198498|588|HAS_TAG
962072675235|1407|HAS_TAG
962072675236|1407|HAS_TAG
962072675237|780|HAS_TAG
962072675238|1407|HAS_TAG
1030792151975|780|HAS_TAG
962072675240|780|HAS_TAG
618475291561|588|HAS_TAG
755914245035|780|HAS_TAG
962072675244|588|HAS_TAG
618475291567|1407|HAS_TAG
687194768304|60|HAS_TAG
687194768304|62|HAS_TAG
687194768304|196|HAS_TAG
687194768304|441|HAS_TAG
687194768304|458|HAS_TAG
687194768304|472|HAS_TAG
687194768304|565|HAS_TAG
687194768304|589|HAS_TAG
687194768304|595|HAS_TAG
687194768304|597|HAS_TAG
687194768304|796|HAS_TAG
687194768304|803|HAS_TAG
687194768304|812|HAS_TAG
687194768304|1031|HAS_TAG
687194768304|1198|HAS_TAG
687194768304|1200|HAS_TAG
687194768304|1444|HAS_TAG
687194768304|1545|HAS_TAG
687194768304|1548|HAS_TAG
687194768304|1667|HAS_TAG
687194768304|1671|HAS_TAG
687194768304|1676|HAS_TAG
687194768304|1677|HAS_TAG
687194768304|1680|HAS_TAG
687194768304|1683|HAS_TAG
687194768304|1684|HAS_TAG
687194768304|1764|HAS_TAG
687194768304|1770|HAS_TAG
687194768304|1864|HAS_TAG
687194768304|1908|HAS_TAG
687194768304|1952|HAS_TAG
687194768304|1954|HAS_TAG
687194768304|2053|HAS_TAG
687194768304|2099|HAS_TAG
687194768304|2120|HAS_TAG
687194768304|2778|HAS_TAG
687194768304|2810|HAS_TAG
687194768304|2858|HAS_TAG
687194768304|2880|HAS_TAG
687194768304|2903|HAS_TAG
687194768304|2988|HAS_TAG
687194768304|2989|HAS_TAG
687194768304|3001|HAS_TAG
687194768304|3009|HAS_TAG
687194768304|3049|HAS_TAG
687194768304|3074|HAS_TAG
687194768304|3102|HAS_TAG
687194768304|3108|HAS_TAG
687194768304|5097|HAS_TAG
687194768304|5115|HAS_TAG
687194768304|5120|HAS_TAG
687194768304|5133|HAS_TAG
687194768304|5158|HAS_TAG
687194768304|5848|HAS_TAG
687194768304|6383|HAS_TAG
687194768304|6949|HAS_TAG
687194768304|7534|HAS_TAG
687194768304|7555|HAS_TAG
687194768304|9174|HAS_TAG
687194768304|9258|HAS_TAG
687194768304|11365|HAS_TAG
687194768304|11875|HAS_TAG
687194768304|12273|HAS_TAG
687194768304|12296|HAS_TAG
687194768304|13818|HAS_TAG
687194768304|14846|HAS_TAG
687194768305|796|HAS_TAG
893353198514|7555|HAS_TAG
824633721780|1031|HAS_TAG
962072675253|458|HAS_TAG
755914245047|796|HAS_TAG
962072675256|1031|HAS_TAG
1030792151995|1667|HAS_TAG
755914245052|2989|HAS_TAG
893353198526|62|HAS_TAG
824633721791|6|HAS_TAG
824633721791|411|HAS_TAG
824633721791|468|HAS_TAG
824633721791|565|HAS_TAG
824633721791|1760|HAS_TAG
824633721791|1990|HAS_TAG
824633721791|2036|HAS_TAG
824633721791|2782|HAS_TAG
824633721791|2784|HAS_TAG
824633721791|2791|HAS_TAG
824633721791|2811|HAS_TAG
824633721791|2813|HAS_TAG
824633721791|2947|HAS_TAG
824633721791|2949|HAS_TAG
824633721791|3077|HAS_TAG
824633721791|4849|HAS_TAG
824633721791|5753|HAS_TAG
824633721791|6369|HAS_TAG
824633721791|6397|HAS_TAG
824633721791|6740|HAS_TAG
824633721791|7031|HAS_TAG
824633721791|7547|HAS_TAG
824633721791|7604|HAS_TAG
824633721791|7741|HAS_TAG
824633721791|9174|HAS_TAG
824633721791|10619|HAS_TAG
893353198528|0|HAS_TAG
893353198529|6|HAS_TAG
893353198529|575|HAS_TAG
893353198529|775|HAS_TAG
893353198529|1197|HAS_TAG
893353198529|1206|HAS_TAG
893353198529|1454|HAS_TAG
893353198529|2023|HAS_TAG
893353198529|2030|HAS_TAG
893353198529|2044|HAS_TAG
893353198529|3034|HAS_TAG
893353198529|3093|HAS_TAG
893353198529|6413|HAS_TAG
1030792152002|459|HAS_TAG
1030792152002|544|HAS_TAG
1030792152002|1025|HAS_TAG
1030792152002|1930|HAS_TAG
1030792152002|1993|HAS_TAG
1030792152002|2022|HAS_TAG
1030792152002|2032|HAS_TAG
1030792152002|2094|HAS_TAG
1030792152002|2812|HAS_TAG
1030792152002|2846|HAS_TAG
1030792152002|2995|HAS_TAG
1030792152002|3008|HAS_TAG
1030792152002|3046|HAS_TAG
1030792152002|5307|HAS_TAG
1030792152002|5872|HAS_TAG
1030792152002|6980|HAS_TAG
1030792152002|6990|HAS_TAG
1030792152002|7380|HAS_TAG
1030792152002|7393|HAS_TAG
1030792152002|7411|HAS_TAG
1030792152002|7564|HAS_TAG
1030792152002|7594|HAS_TAG
1030792152002|12973|HAS_TAG
1030792152002|13750|HAS_TAG
1030792152003|438|HAS_TAG
1030792152003|581|HAS_TAG
1030792152003|808|HAS_TAG
1030792152003|1154|HAS_TAG
1030792152003|1677|HAS_TAG
1030792152003|1996|HAS_TAG
1030792152003|2006|HAS_TAG
1030792152003|2073|HAS_TAG
1030792152003|2799|HAS_TAG
1030792152003|2893|HAS_TAG
1030792152003|2942|HAS_TAG
1030792152006|1996|HAS_TAG
969|61|HAS_TAG
969|417|HAS_TAG
969|572|HAS_TAG
969|810|HAS_TAG
969|1611|HAS_TAG
969|1758|HAS_TAG
969|1864|HAS_TAG
969|1986|HAS_TAG
969|1988|HAS_TAG
969|1994|HAS_TAG
969|2005|HAS_TAG
969|2023|HAS_TAG
969|2046|HAS_TAG
969|2780|HAS_TAG
969|2786|HAS_TAG
969|2801|HAS_TAG
969|2802|HAS_TAG
969|2804|HAS_TAG
969|2807|HAS_TAG
969|2816|HAS_TAG
969|2838|HAS_TAG
969|2874|HAS_TAG
969|2894|HAS_TAG
969|3027|HAS_TAG
969|4847|HAS_TAG
969|5129|HAS_TAG
969|6438|HAS_TAG
969|6645|HAS_TAG
969|6745|HAS_TAG
969|6962|HAS_TAG
969|8965|HAS_TAG
969|9558|HAS_TAG
969|10038|HAS_TAG
1030792152010|6962|HAS_TAG
962072675275|1994|HAS_TAG
68719477708|2838|HAS_TAG
137438954445|2023|HAS_TAG
962072675278|2780|HAS_TAG
137438954448|6745|HAS_TAG
893353198545|2807|HAS_TAG
137438954450|2802|HAS_TAG
893353198547|2780|HAS_TAG
618475291604|3027|HAS_TAG
618475291605|2874|HAS_TAG
618475291606|2046|HAS_TAG
412316861399|6745|HAS_TAG
68719477720|2023|HAS_TAG
481036338137|2838|HAS_TAG
412316861402|10038|HAS_TAG
206158431195|2804|HAS_TAG
206158431196|417|HAS_TAG
893353198557|2816|HAS_TAG
481036338142|4847|HAS_TAG
206158431199|6645|HAS_TAG
687194768352|6438|HAS_TAG
343597384673|9558|HAS_TAG
1030792152034|2780|HAS_TAG
755914245091|1864|HAS_TAG
893353198564|1988|HAS_TAG
687194768357|1986|HAS_TAG
755914245094|1988|HAS_TAG
687194768359|8965|HAS_TAG
412316861416|1994|HAS_TAG
481036338153|4847|HAS_TAG
962072675307|2804|HAS_TAG
549755814892|61|HAS_TAG
274877907949|543|HAS_TAG
274877907950|1744|HAS_TAG
481036338159|0|HAS_TAG
481036338159|775|HAS_TAG
481036338159|780|HAS_TAG
481036338159|788|HAS_TAG
481036338159|1995|HAS_TAG
481036338159|2001|HAS_TAG
481036338159|2017|HAS_TAG
481036338159|2032|HAS_TAG
481036338159|2040|HAS_TAG
481036338159|2106|HAS_TAG
481036338159|2122|HAS_TAG
481036338159|2790|HAS_TAG
481036338159|2810|HAS_TAG
481036338159|2814|HAS_TAG
481036338159|2830|HAS_TAG
481036338159|2870|HAS_TAG
481036338159|2891|HAS_TAG
481036338159|2900|HAS_TAG
481036338159|3002|HAS_TAG
481036338159|3016|HAS_TAG
481036338159|3081|HAS_TAG
481036338159|5614|HAS_TAG
481036338159|5797|HAS_TAG
481036338159|5864|HAS_TAG
481036338159|6369|HAS_TAG
481036338159|6399|HAS_TAG
481036338159|6448|HAS_TAG
481036338159|6747|HAS_TAG
481036338159|6825|HAS_TAG
481036338159|6981|HAS_TAG
481036338159|7582|HAS_TAG
481036338159|9063|HAS_TAG
481036338159|9261|HAS_TAG
481036338159|9383|HAS_TAG
481036338159|9431|HAS_TAG
481036338159|10385|HAS_TAG
481036338159|11888|HAS_TAG
481036338159|12296|HAS_TAG
893353198577|775|HAS_TAG
618475291634|10385|HAS_TAG
687194768371|2830|HAS_TAG
549755814900|6747|HAS_TAG
1030792152053|788|HAS_TAG
481036338166|2900|HAS_TAG
1030792152055|2900|HAS_TAG
755914245113|2830|HAS_TAG
962072675323|5797|HAS_TAG
755914245116|3016|HAS_TAG
549755814909|2900|HAS_TAG
687194768382|5864|HAS_TAG
962072675327|2891|HAS_TAG
687194768384|3081|HAS_TAG
962072675329|2790|HAS_TAG
1030792152066|10385|HAS_TAG
962072675331|9431|HAS_TAG
755914245124|2122|HAS_TAG
755914245125|10385|HAS_TAG
549755814918|140|HAS_TAG
549755814918|458|HAS_TAG
549755814918|469|HAS_TAG
549755814918|781|HAS_TAG
549755814918|1021|HAS_TAG
549755814918|1025|HAS_TAG
549755814918|1174|HAS_TAG
549755814918|1187|HAS_TAG
549755814918|1197|HAS_TAG
549755814918|1410|HAS_TAG
549755814918|1470|HAS_TAG
549755814918|1678|HAS_TAG
549755814918|1680|HAS_TAG
549755814918|1768|HAS_TAG
549755814918|1953|HAS_TAG
549755814918|1987|HAS_TAG
549755814918|1990|HAS_TAG
549755814918|1994|HAS_TAG
549755814918|1995|HAS_TAG
549755814918|2004|HAS_TAG
549755814918|2047|HAS_TAG
549755814918|2059|HAS_TAG
549755814918|2067|HAS_TAG
549755814918|2081|HAS_TAG
549755814918|2110|HAS_TAG
549755814918|2796|HAS_TAG
549755814918|2798|HAS_TAG
549755814918|2844|HAS_TAG
549755814918|2850|HAS_TAG
549755814918|2861|HAS_TAG
549755814918|2912|HAS_TAG
549755814918|2915|HAS_TAG
549755814918|2961|HAS_TAG
549755814918|2998|HAS_TAG
549755814918|3029|HAS_TAG
549755814918|3048|HAS_TAG
549755814918|3049|HAS_TAG
549755814918|3052|HAS_TAG
549755814918|3082|HAS_TAG
549755814918|5085|HAS_TAG
549755814918|5106|HAS_TAG
549755814918|5644|HAS_TAG
549755814918|6439|HAS_TAG
549755814918|6733|HAS_TAG
549755814918|6753|HAS_TAG
549755814918|6835|HAS_TAG
549755814918|6976|HAS_TAG
549755814918|6980|HAS_TAG
549755814918|7509|HAS_TAG
549755814918|7596|HAS_TAG
549755814918|7948|HAS_TAG
549755814918|8167|HAS_TAG
549755814918|8651|HAS_TAG
549755814918|9161|HAS_TAG
549755814918|9317|HAS_TAG
549755814918|10988|HAS_TAG
549755814918|11399|HAS_TAG
549755814918|11410|HAS_TAG
549755814918|12711|HAS_TAG
549755814918|14681|HAS_TAG
549755814919|561|HAS_TAG
549755814919|566|HAS_TAG
687194768393|561|HAS_TAG
824633721867|561|HAS_TAG
549755814925|561|HAS_TAG
687194768398|561|HAS_TAG
962072675343|561|HAS_TAG
824633721872|566|HAS_TAG
824633721873|566|HAS_TAG
618475291666|566|HAS_TAG
755914245140|561|HAS_TAG
687194768405|561|HAS_TAG
549755814934|566|HAS_TAG
1030792152087|561|HAS_TAG
687194768408|561|HAS_TAG
