:START_ID(PERSON_ID)|:END_ID(POST_ID)|creationDate:long|:TYPE
15393162790014|755914358724|1324395521605|LIKES
15393162790207|755914358724|1324419210206|LIKES
15393162790223|755914358724|1324461797754|LIKES
15393162790398|755914358724|1324388231688|LIKES
17592186044532|755914358724|1324745830540|LIKES
17592186044868|755914358724|1324337314348|LIKES
17592186045047|755914358724|1324324336933|LIKES
17592186045896|755914358724|1324332861732|LIKES
19791209300153|755914358724|1324631217921|LIKES
19791209300359|755914358724|1324728088733|LIKES
19791209300405|755914358724|1324323457747|LIKES
19791209300852|755914358724|1324332257632|LIKES
19791209301132|755914358724|1324334064230|LIKES
19791209301168|755914358724|1324328095120|LIKES
19791209301577|755914358724|1324560071810|LIKES
21990232556811|755914358724|1324487688156|LIKES
21990232556837|755914358724|1324464761678|LIKES
21990232556891|755914358724|1324354988210|LIKES
24189255811099|755914358724|1328094072572|LIKES
24189255811778|755914358724|1324349167104|LIKES
24189255812446|755914358724|1324609805786|LIKES
26388279067534|755914358724|1328317498760|LIKES
26388279067561|755914358724|1329948222040|LIKES
26388279067571|755914358724|1329773213123|LIKES
26388279067871|755914358724|1328766433251|LIKES
26388279068235|755914358724|1329961760890|LIKES
28587302322294|755914358724|1334837484958|LIKES
28587302322372|755914358724|1332573120993|LIKES
28587302322431|755914358724|1335467375790|LIKES
28587302322537|755914358724|1333199971847|LIKES
28587302322814|755914358724|1334110974711|LIKES
28587302322870|755914358724|1336254937130|LIKES
28587302323136|755914358724|1331673910226|LIKES
28587302323268|755914358724|1332904919589|LIKES
28587302323296|755914358724|1335455350915|LIKES
28587302323430|755914358724|1332539342806|LIKES
28587302323577|755914358724|1332131185337|LIKES
28587302323655|755914358724|1333812803770|LIKES
30786325577752|755914358724|1339029474832|LIKES
30786325577960|755914358724|1342940531196|LIKES
30786325578144|755914358724|1340508524753|LIKES
30786325578932|755914358724|1339249579591|LIKES
30786325578935|755914358724|1342478603240|LIKES
32985348833313|755914358724|1345869777367|LIKES
32985348833533|755914358724|1343967133187|LIKES
32985348834585|755914358724|1344503513981|LIKES
32985348834682|755914358724|1344927882611|LIKES
32985348834886|755914358724|1345581920361|LIKES
2199023257143|1030792265714|1345416400465|LIKES
4398046511145|1030792265714|1344973938335|LIKES
4398046511424|1030792265714|1344974847359|LIKES
4398046512573|1030792265714|1345058426085|LIKES
1242|274878021654|1286529195411|LIKES
21990232556837|893353312379|1335649016098|LIKES
1242|893353312432|1336528974860|LIKES
1564|893353312432|1336543360939|LIKES
2199023255688|893353312432|1336704362488|LIKES
2199023256552|893353312432|1336897413029|LIKES
2199023256744|893353312432|1336777534555|LIKES
2199023257143|893353312432|1336525002441|LIKES
4398046511145|893353312432|1336514524117|LIKES
4398046511424|893353312432|1336822687158|LIKES
4398046512573|893353312432|1336594335632|LIKES
28587302322814|893353312766|1335711802965|LIKES
6597069767242|1030792267157|1346746172380|LIKES
28587302323722|1030792267157|1346598885166|LIKES
15393162789010|1030792267157|1346980416673|LIKES
26388279067039|1030792267157|1347360202347|LIKES
28587302322763|1030792267157|1346530704570|LIKES
24189255812535|1030792267157|1346507734166|LIKES
8796093022728|1030792267157|1346912040427|LIKES
6597069766846|1030792267157|1346902205198|LIKES
10995116278224|1030792267157|1347129406321|LIKES
4398046511246|1030792267157|1346598858474|LIKES
19791209301229|1030792267157|1346501610582|LIKES
21990232555686|1030792267157|1346826157513|LIKES
2199023255660|1030792267157|1346591146663|LIKES
21990232557143|1030792267157|1346748780846|LIKES
443|1030792267157|1346585525945|LIKES
21990232556508|1030792267157|1346860626431|LIKES
21990232556220|1030792267157|1346626465448|LIKES
32985348834675|1030792267157|1346650056122|LIKES
32985348834682|1030792267157|1346592497050|LIKES
13194139534816|1030792267157|1347413590297|LIKES
19791209300761|1030792267157|1346772279434|LIKES
8796093023234|1030792267157|1346736231456|LIKES
26388279067671|1030792267157|1346636013697|LIKES
2199023256351|1030792267157|1346532618446|LIKES
30786325578215|1030792267157|1346499431300|LIKES
28587302322950|1030792267157|1346811197000|LIKES
21990232556482|1030792267157|1346540381302|LIKES
21990232556614|1030792267157|1346536815642|LIKES
19791209300504|1030792267157|1346897510895|LIKES
17592186045044|1030792267157|1346891713969|LIKES
96|1030792267157|1346559627911|LIKES
6597069766846|962072790545|1341268386144|LIKES
10995116278224|962072790545|1346908407279|LIKES
4398046511246|962072790545|1341284031087|LIKES
2199023256872|1030792267507|1343924414681|LIKES
26388279068077|1030792267507|1347343611875|LIKES
30786325578963|1030792267507|1345094299449|LIKES
32985348833548|962072791915|1343828510475|LIKES
13194139534142|137439072301|1302648440734|LIKES
13194139534142|137439072308|1302478036733|LIKES
30786325578932|618475409508|1344532066169|LIKES
30786325578932|824633839742|1345399500824|LIKES
13194139534142|481036456088|1317732390197|LIKES
13194139534142|481036456125|1334926754030|LIKES
30786325578932|481036456125|1340213369381|LIKES
13194139534142|137439072462|1326771053245|LIKES
13194139534142|137439072465|1326833493845|LIKES
13194139534142|137439072471|1326938259123|LIKES
13194139534142|137439072623|1336469110478|LIKES
30786325578932|137439072623|1344830208547|LIKES
13194139534142|137439072624|1336379380644|LIKES
30786325578932|137439072624|1344881259170|LIKES
30786325578932|137439072628|1344881109295|LIKES
13194139534142|687194886528|1325684236879|LIKES
13194139534142|687194886531|1326008251658|LIKES
2199023257063|412316979588|1295784876036|LIKES
2199023257063|549755933101|1308292409692|LIKES
21990232556528|824633840174|1327120318467|LIKES
609|1030792270412|1342567453672|LIKES
1131|1030792270412|1342198193833|LIKES
2199023255798|1030792270412|1342164332443|LIKES
2199023256427|1030792270412|1342164568164|LIKES
2199023256593|1030792270412|1342266336308|LIKES
2199023256776|1030792270412|1342289611063|LIKES
2199023256816|1030792270412|1342157801572|LIKES
4398046511257|1030792270412|1342433702926|LIKES
4398046512194|1030792270412|1342314775347|LIKES
4398046512376|1030792270412|1342660181418|LIKES
6597069767242|1030792270412|1342494598198|LIKES
6597069767377|1030792270412|1342209361988|LIKES
6597069767747|1030792270412|1342325503333|LIKES
8796093022369|1030792270412|1342328268804|LIKES
8796093022423|1030792270412|1342155114635|LIKES
8796093022938|1030792270412|1342582915841|LIKES
8796093023234|1030792270412|1342193034065|LIKES
10995116278184|1030792270412|1342167605886|LIKES
10995116278234|1030792270412|1342482114775|LIKES
10995116278264|1030792270412|1342288685353|LIKES
10995116278799|1030792270412|1342161284246|LIKES
10995116278981|1030792270412|1342413322435|LIKES
10995116279093|1030792270412|1342504457110|LIKES
10995116279390|1030792270412|1342244722248|LIKES
13194139533440|1030792270412|1342413824575|LIKES
13194139533535|1030792270412|1342310807642|LIKES
13194139533584|1030792270412|1342484821656|LIKES
13194139533653|1030792270412|1342159627048|LIKES
13194139534154|1030792270412|1342154259317|LIKES
13194139534267|1030792270412|1342204112389|LIKES
13194139534270|1030792270412|1342197709769|LIKES
15393162789417|1030792270412|1342213552166|LIKES
15393162789560|1030792270412|1342160857268|LIKES
15393162790096|1030792270412|1342241687329|LIKES
15393162790406|1030792270412|1342441996413|LIKES
15393162790476|1030792270412|1342471006280|LIKES
17592186044459|1030792270412|1342160245302|LIKES
17592186044824|1030792270412|1342161008183|LIKES
17592186045573|1030792270412|1342312641395|LIKES
17592186045865|1030792270412|1342164185282|LIKES
19791209300081|1030792270412|1342188486888|LIKES
19791209301475|1030792270412|1342393249298|LIKES
19791209301563|1030792270412|1342181073238|LIKES
19791209301605|1030792270412|1342164577761|LIKES
21990232555611|1030792270412|1342196858961|LIKES
21990232555934|1030792270412|1342154321200|LIKES
21990232556220|1030792270412|1342300900713|LIKES
21990232556410|1030792270412|1342169364953|LIKES
21990232556528|1030792270412|1342290197678|LIKES
21990232556605|1030792270412|1342486563994|LIKES
21990232556992|1030792270412|1342216440785|LIKES
24189255811778|1030792270412|1342205397716|LIKES
24189255812053|1030792270412|1342412299776|LIKES
26388279066664|1030792270412|1342184536285|LIKES
26388279066928|1030792270412|1342199193952|LIKES
26388279067051|1030792270412|1342157523314|LIKES
28587302322537|1030792270412|1342432692779|LIKES
28587302322552|1030792270412|1342310238503|LIKES
28587302322553|1030792270412|1342212216182|LIKES
28587302323020|1030792270412|1342156587381|LIKES
28587302323283|1030792270412|1342238666812|LIKES
30786325578383|1030792270412|1342267864396|LIKES
30786325578525|1030792270412|1342212931321|LIKES
30786325578724|1030792270412|1342503365882|LIKES
30786325579016|1030792270412|1342659937934|LIKES
32985348833329|1030792270412|1345042378726|LIKES
32985348833995|1030792270412|1346018631649|LIKES
32985348834027|1030792270412|1344137487033|LIKES
32985348834930|1030792270412|1343298891697|LIKES
2199023256427|962072793695|1338674536611|LIKES
19791209300081|893353317112|1335668376341|LIKES
17592186045047|618475410316|1312457541047|LIKES
4398046512376|1030792270789|1346993246058|LIKES
21990232555650|755914364017|1326662455765|LIKES
15393162789346|755914364026|1325655380308|LIKES
1490|549755933835|1310914207897|LIKES
1573|549755933835|1312987851937|LIKES
1644|549755933835|1323145495202|LIKES
4398046511763|549755933835|1329339066255|LIKES
4398046512376|549755933835|1327399002374|LIKES
4398046512492|549755933835|1346736737158|LIKES
4398046512573|549755933835|1308014457293|LIKES
6597069766998|549755933835|1325490347222|LIKES
6597069767708|549755933835|1307143074631|LIKES
6597069768324|549755933835|1339323725532|LIKES
8796093023655|549755933835|1311953633976|LIKES
15393162788865|549755933835|1316606202537|LIKES
15393162789346|549755933835|1314772660224|LIKES
15393162790275|549755933835|1331180123016|LIKES
17592186044897|549755933835|1319887656261|LIKES
17592186045572|549755933835|1311262287540|LIKES
17592186045739|549755933835|1330762090074|LIKES
17592186046110|549755933835|1335534897143|LIKES
24189255811876|549755933835|1343739248888|LIKES
24189255812755|549755933835|1342608107824|LIKES
28587302322537|549755933835|1343596443100|LIKES
30786325577859|549755933835|1342770974474|LIKES
1490|549755933840|1310915961436|LIKES
1573|549755933840|1312955235778|LIKES
1644|549755933840|1323359817172|LIKES
4398046511763|549755933840|1329520267211|LIKES
4398046512376|549755933840|1327468779056|LIKES
4398046512492|549755933840|1346680037849|LIKES
4398046512573|549755933840|1307891997878|LIKES
6597069766998|549755933840|1325705979835|LIKES
6597069767708|549755933840|1307172879617|LIKES
6597069768324|549755933840|1339308164023|LIKES
8796093023655|549755933840|1312018289153|LIKES
15393162788865|549755933840|1316593293829|LIKES
15393162789346|549755933840|1314736745388|LIKES
15393162790275|549755933840|1331162484325|LIKES
17592186044897|549755933840|1320222811651|LIKES
17592186045572|549755933840|1311357149023|LIKES
17592186045739|549755933840|1330739676873|LIKES
17592186046110|549755933840|1335506520001|LIKES
24189255811876|549755933840|1343479035290|LIKES
24189255812755|549755933840|1342703647560|LIKES
28587302322537|549755933840|1343560890270|LIKES
30786325577859|549755933840|1342694538478|LIKES
6597069767708|549755933841|1307091872895|LIKES
1490|824633840809|1342102807206|LIKES
17592186046110|824633840823|1344499478594|LIKES
15393162790275|824633840828|1330177990000|LIKES
555|481036457157|1308436622785|LIKES
1490|481036457157|1325149927799|LIKES
1573|481036457157|1342264304627|LIKES
1644|481036457157|1347265963757|LIKES
2199023257063|481036457157|1302263181031|LIKES
4398046512376|481036457157|1346761502207|LIKES
4398046512492|481036457157|1303589387423|LIKES
4398046512573|481036457157|1306072027282|LIKES
6597069766998|481036457157|1327648311066|LIKES
6597069767708|481036457157|1315201131860|LIKES
8796093023215|481036457157|1323670896156|LIKES
8796093023655|481036457157|1332127076052|LIKES
13194139534142|481036457157|1302397717954|LIKES
15393162788865|481036457157|1318896255163|LIKES
15393162789346|481036457157|1327983342301|LIKES
15393162790275|481036457157|1317785988425|LIKES
17592186044897|481036457157|1335280238883|LIKES
17592186045408|481036457157|1327587027181|LIKES
17592186045739|481036457157|1338783209822|LIKES
17592186046110|481036457157|1314542154349|LIKES
21990232555650|481036457157|1328283844856|LIKES
24189255811326|481036457157|1345187496276|LIKES
24189255811566|481036457157|1329872544703|LIKES
24189255811876|481036457157|1329646653248|LIKES
24189255812755|481036457157|1328606224763|LIKES
26388279067054|481036457157|1336496478293|LIKES
26388279068177|481036457157|1345672832117|LIKES
30786325577859|481036457157|1346785819390|LIKES
32985348833533|481036457157|1345091097668|LIKES
19791209301132|962072794334|1347214311677|LIKES
555|962072794336|1347282439899|LIKES
1242|962072794336|1340406272000|LIKES
4398046511763|962072794336|1342267019808|LIKES
6597069766998|962072794336|1339472152516|LIKES
6597069768324|962072794336|1345971756956|LIKES
8796093023655|962072794336|1346683497793|LIKES
13194139534142|962072794336|1344098146151|LIKES
15393162789346|962072794336|1344790150181|LIKES
17592186045739|962072794336|1345837733740|LIKES
19791209301132|962072794336|1347071146624|LIKES
24189255811326|962072794336|1340824334162|LIKES
24189255812755|962072794336|1345731785048|LIKES
26388279068177|962072794336|1340269745143|LIKES
555|755914364176|1336947596608|LIKES
1573|755914364176|1328070859509|LIKES
2199023256031|755914364176|1345894822135|LIKES
4398046511763|755914364176|1340196186194|LIKES
4398046512492|755914364176|1328586967764|LIKES
6597069766998|755914364176|1346063532150|LIKES
6597069767708|755914364176|1337557516798|LIKES
8796093023215|755914364176|1345449918371|LIKES
13194139534142|755914364176|1342131999385|LIKES
15393162790275|755914364176|1343576132706|LIKES
17592186045408|755914364176|1332823127083|LIKES
17592186045572|755914364176|1326405803135|LIKES
17592186045739|755914364176|1328872431362|LIKES
21990232555650|755914364176|1328696359888|LIKES
24189255811326|755914364176|1337724180007|LIKES
26388279068177|755914364176|1341149228246|LIKES
30786325577859|755914364176|1343581177441|LIKES
32985348833796|755914364176|1347375078947|LIKES
555|755914364178|1337020781969|LIKES
26388279068177|755914364179|1341159951122|LIKES
555|755914364187|1336951903498|LIKES
1573|755914364187|1327997758795|LIKES
2199023256031|755914364187|1345727304086|LIKES
4398046511763|755914364187|1340270954693|LIKES
4398046512492|755914364187|1328621405804|LIKES
6597069766998|755914364187|1345950850279|LIKES
6597069767708|755914364187|1337657731706|LIKES
8796093023215|755914364187|1345405726754|LIKES
13194139534142|755914364187|1341734644562|LIKES
15393162790275|755914364187|1343453803932|LIKES
17592186045408|755914364187|1332667703050|LIKES
17592186045572|755914364187|1326227328331|LIKES
17592186045739|755914364187|1328889302313|LIKES
21990232555650|755914364187|1328591017679|LIKES
24189255811326|755914364187|1337724439933|LIKES
26388279068177|755914364187|1341130740984|LIKES
30786325577859|755914364187|1343532298682|LIKES
32985348833796|755914364187|1347398166519|LIKES
6597069766998|687194887462|1333712576790|LIKES
2199023257206|824633840996|1328447555392|LIKES
15393162789093|824633840996|1328603961276|LIKES
26388279068177|824633840996|1331885582646|LIKES
15393162790347|962072794530|1341545500929|LIKES
28587302322499|687194887648|1334275972783|LIKES
318|962072794628|1341612619051|LIKES
318|962072794650|1340337208446|LIKES
2199023255898|962072794650|1345117427247|LIKES
6597069767242|962072794650|1340023635419|LIKES
15393162790400|962072794650|1346909056570|LIKES
28587302322499|824633841223|1346864315061|LIKES
998|824633841225|1332630411057|LIKES
1274|824633841225|1342996812201|LIKES
2199023255898|824633841225|1347350716574|LIKES
6597069767242|824633841225|1342773311949|LIKES
15393162790400|824633841225|1346995312776|LIKES
26388279066931|824633841225|1334750826612|LIKES
28587302322499|824633841225|1346713776557|LIKES
30786325579109|824633841225|1344102702983|LIKES
2199023255898|893353318000|1339778692007|LIKES
8796093023907|893353318020|1334167721168|LIKES
21990232555524|893353318020|1345163056899|LIKES
2199023255898|893353318025|1344153974915|LIKES
102|687194887928|1316623328246|LIKES
238|687194887928|1317182100593|LIKES
459|687194887928|1316623185849|LIKES
465|687194887928|1316800556849|LIKES
555|687194887928|1316754240040|LIKES
998|687194887928|1316733851568|LIKES
1103|687194887928|1316680700624|LIKES
1160|687194887928|1316629778528|LIKES
1259|687194887928|1316772553715|LIKES
1355|687194887928|1316878599213|LIKES
2199023255817|687194887928|1316656122438|LIKES
2199023256236|687194887928|1316849358140|LIKES
2199023256520|687194887928|1316855168511|LIKES
4398046511177|687194887928|1316660350154|LIKES
4398046511463|687194887928|1316877369171|LIKES
4398046511596|687194887928|1316776337089|LIKES
4398046511904|687194887928|1316791167250|LIKES
4398046512002|687194887928|1316641377938|LIKES
6597069767831|687194887928|1316890117540|LIKES
6597069768005|687194887928|1316747107913|LIKES
6597069768236|687194887928|1316670436003|LIKES
8796093022435|687194887928|1316667194600|LIKES
8796093022611|687194887928|1316706403476|LIKES
8796093022887|687194887928|1316632284143|LIKES
8796093023237|687194887928|1316921186824|LIKES
10995116278286|687194887928|1316665207287|LIKES
10995116278570|687194887928|1316656416800|LIKES
10995116278835|687194887928|1316964458938|LIKES
10995116279387|687194887928|1316736356056|LIKES
13194139533505|687194887928|1316670512635|LIKES
13194139533574|687194887928|1316792001006|LIKES
13194139533834|687194887928|1316708333671|LIKES
13194139534191|687194887928|1316881741370|LIKES
15393162788893|687194887928|1316924247853|LIKES
15393162790289|687194887928|1316623230642|LIKES
15393162790406|687194887928|1316628166173|LIKES
17592186044991|687194887928|1316755519352|LIKES
17592186045093|687194887928|1316623886719|LIKES
17592186045261|687194887928|1316646715788|LIKES
17592186045382|687194887928|1316683235252|LIKES
17592186045684|687194887928|1316685799125|LIKES
17592186045693|687194887928|1317042227866|LIKES
17592186045813|687194887928|1316765609479|LIKES
17592186045864|687194887928|1316753783819|LIKES
19791209299984|687194887928|1317130696769|LIKES
19791209300081|687194887928|1316910898805|LIKES
19791209300852|687194887928|1317053223652|LIKES
19791209300990|687194887928|1316623426973|LIKES
19791209301054|687194887928|1316663724460|LIKES
19791209301138|687194887928|1316666746909|LIKES
21990232555639|687194887928|1317628587115|LIKES
21990232555683|687194887928|1319084979645|LIKES
21990232557143|687194887928|1319449142095|LIKES
21990232557176|687194887928|1320754863938|LIKES
24189255811566|687194887928|1324556218087|LIKES
24189255811638|687194887928|1325384702476|LIKES
24189255812657|687194887928|1325213305170|LIKES
26388279066764|687194887928|1330954315961|LIKES
26388279066868|687194887928|1330155167145|LIKES
26388279067534|687194887928|1327508847251|LIKES
26388279067708|687194887928|1330108657185|LIKES
26388279067771|687194887928|1331799023688|LIKES
26388279068150|687194887928|1329521687516|LIKES
28587302322537|687194887928|1333694648261|LIKES
28587302323579|687194887928|1336255944586|LIKES
30786325578056|687194887928|1341811264413|LIKES
30786325578525|687194887928|1339415384488|LIKES
30786325578747|687194887928|1341678465948|LIKES
32985348833887|687194887928|1346959913138|LIKES
32985348833995|687194887928|1346703401835|LIKES
32985348834064|687194887928|1346310824255|LIKES
32985348834375|687194887928|1345173790497|LIKES
2199023256236|824633841420|1326474978797|LIKES
2199023256520|824633841420|1326604014355|LIKES
4398046511177|824633841420|1326811034058|LIKES
4398046511463|824633841420|1326624287485|LIKES
19791209300625|1030792272055|1342941875234|LIKES
13194139534191|1030792272055|1347381808231|LIKES
8796093022887|1030792272055|1342855794451|LIKES
10995116278570|1030792272055|1342880976096|LIKES
19791209300990|1030792272120|1343898651020|LIKES
10995116278835|1030792272120|1343896860868|LIKES
21990232557176|962072795548|1338889375572|LIKES
26388279067534|962072795548|1339006615235|LIKES
17592186045693|962072795548|1341895938701|LIKES
10995116278350|962072795548|1342066630199|LIKES
1259|962072795548|1340752206304|LIKES
8796093022435|962072795548|1345600085666|LIKES
15393162790406|962072795548|1338975895691|LIKES
6597069767495|962072795548|1341056270407|LIKES
13194139533574|962072795548|1342370754169|LIKES
24189255811638|962072795548|1338949629676|LIKES
17592186045684|962072795548|1338791647073|LIKES
26388279067771|962072795548|1340166603114|LIKES
13194139533834|962072795548|1343656471496|LIKES
19791209300852|962072795548|1338814681347|LIKES
19791209301290|962072795548|1341112327162|LIKES
1355|962072795548|1338926675758|LIKES
26388279068150|962072795548|1338820038658|LIKES
19791209300990|962072795548|1339330813010|LIKES
10995116278835|962072795548|1339341523397|LIKES
6597069768236|962072795548|1339036875007|LIKES
28587302322627|962072795548|1339880685936|LIKES
2199023256520|962072795548|1338820824069|LIKES
19791209300625|962072795548|1339261873043|LIKES
13194139534191|962072795548|1347472328435|LIKES
8796093022887|962072795548|1339021870084|LIKES
10995116278570|962072795548|1338897588824|LIKES
10995116278259|962072795548|1339130100640|LIKES
933|962072795548|1338921866521|LIKES
102|962072795548|1339264780191|LIKES
17592186045093|962072795548|1340746119919|LIKES
4398046511463|893353319404|1334989336013|LIKES
26388279067708|893353319404|1343864068534|LIKES
24189255812657|893353319404|1340844920824|LIKES
15393162788893|893353319404|1338351279631|LIKES
15393162790406|893353319404|1334913775658|LIKES
17592186045583|893353319404|1345654944685|LIKES
26388279068150|893353319404|1335219962767|LIKES
21990232555683|893353319404|1347490812170|LIKES
17592186045093|893353319404|1340222394455|LIKES
24189255811566|893353319404|1338650551028|LIKES
8796093022435|893353319404|1341015344589|LIKES
19791209300990|893353319404|1340385094320|LIKES
102|618475412477|1336639309451|LIKES
465|618475412477|1318829632235|LIKES
1259|618475412477|1319488989431|LIKES
2199023256236|618475412477|1338508512321|LIKES
2199023256520|618475412477|1337012591982|LIKES
4398046511463|618475412477|1317131096844|LIKES
4398046511596|618475412477|1325814447548|LIKES
4398046511904|618475412477|1343891815696|LIKES
4398046512002|618475412477|1336734458418|LIKES
6597069767831|618475412477|1334632124429|LIKES
8796093022435|618475412477|1342580683889|LIKES
8796093022611|618475412477|1317627865461|LIKES
8796093022887|618475412477|1346399304581|LIKES
8796093023237|618475412477|1322105969394|LIKES
13194139533505|618475412477|1336477147334|LIKES
13194139533574|618475412477|1343545751984|LIKES
13194139533834|618475412477|1314484768783|LIKES
15393162790406|618475412477|1343544954157|LIKES
17592186045382|618475412477|1320248690028|LIKES
17592186045684|618475412477|1344945762138|LIKES
17592186045693|618475412477|1314401641627|LIKES
17592186045864|618475412477|1345865942566|LIKES
19791209300081|618475412477|1315039958093|LIKES
19791209301054|618475412477|1340717881036|LIKES
19791209301138|618475412477|1318022980170|LIKES
21990232555639|618475412477|1331732852662|LIKES
21990232557143|618475412477|1328255845125|LIKES
24189255811638|618475412477|1341576348669|LIKES
26388279066764|618475412477|1337847335847|LIKES
26388279067534|618475412477|1335144768192|LIKES
26388279067708|618475412477|1342966207202|LIKES
26388279068150|618475412477|1345221197478|LIKES
28587302322537|618475412477|1343222868970|LIKES
26388279067771|824633842722|1337303834144|LIKES
2199023256236|893353319503|1347526130224|LIKES
6597069767831|1030792273004|1346992338157|LIKES
17592186044991|1030792273004|1346088738405|LIKES
17592186045684|1030792273004|1347044520168|LIKES
19791209301054|1030792273004|1346694028030|LIKES
19791209301138|1030792273004|1345962099113|LIKES
459|618475412615|1313377637842|LIKES
998|618475412615|1339028254224|LIKES
1160|618475412615|1342659389959|LIKES
1355|618475412615|1317656196749|LIKES
2199023255817|618475412615|1324005031104|LIKES
2199023256236|618475412615|1335347384040|LIKES
8796093022611|618475412615|1332834854155|LIKES
19791209301054|824633842829|1328567385836|LIKES
1481|1030792273054|1345443465852|LIKES
4398046511684|1030792273054|1345466712667|LIKES
6597069766797|1030792273054|1345549444961|LIKES
6597069767242|1030792273054|1345420060626|LIKES
8796093022764|1030792273054|1345657421282|LIKES
8796093023897|1030792273054|1345348047227|LIKES
10995116279452|1030792273054|1345426595465|LIKES
13194139534191|1030792273054|1345404774830|LIKES
17592186044991|1030792273054|1345533467034|LIKES
17592186044994|1030792273054|1345365777943|LIKES
19791209300852|1030792273054|1345373092125|LIKES
21990232555639|1030792273054|1345365841551|LIKES
21990232555834|1030792273054|1345863772919|LIKES
21990232555889|1030792273054|1345410391368|LIKES
21990232555940|1030792273054|1345473424362|LIKES
24189255811566|1030792273054|1345673756512|LIKES
28587302322537|1030792273054|1345371467487|LIKES
32985348833673|1030792273054|1345574444851|LIKES
32985348834375|1030792273054|1345630246815|LIKES
32985348834824|1030792273054|1345450723055|LIKES
32985348834937|1030792273054|1345815150627|LIKES
6597069767242|755914366311|1338182300319|LIKES
8796093022764|755914366311|1343603565364|LIKES
10995116279452|755914366311|1345235176966|LIKES
13194139534191|755914366311|1340095088226|LIKES
17592186044991|755914366311|1339602110881|LIKES
17592186044994|755914366311|1335394914127|LIKES
21990232555940|755914366311|1341057483903|LIKES
24189255811566|755914366311|1336948384552|LIKES
28587302322537|755914366311|1336576249047|LIKES
8796093022764|893353319815|1347169393876|LIKES
8796093023897|893353319815|1345183305370|LIKES
17592186044991|893353319815|1345017359046|LIKES
17592186044994|893353319815|1343383554306|LIKES
21990232555940|893353319815|1347058929505|LIKES
24189255811566|893353319815|1340961465406|LIKES
28587302322537|893353319815|1338372170325|LIKES
32985348834824|893353319815|1346643904058|LIKES
17592186044994|893353319817|1343896599718|LIKES
8796093022764|893353319825|1347107178112|LIKES
8796093023897|893353319825|1344745918396|LIKES
17592186044991|893353319825|1345225312665|LIKES
17592186044994|893353319825|1343493692403|LIKES
21990232555940|893353319825|1347122708005|LIKES
24189255811566|893353319825|1341105484870|LIKES
28587302322537|893353319825|1338045751987|LIKES
32985348834824|893353319825|1346833032143|LIKES
21990232555889|962072796616|1345839670180|LIKES
1355|962072796642|1342076246881|LIKES
8796093023143|1030792273387|1345779414848|LIKES
6597069766850|1030792273403|1344336645426|LIKES
8796093023143|1030792273403|1345215250639|LIKES
17592186045981|1030792273419|1347116251209|LIKES
32985348834585|1030792273419|1346944397510|LIKES
1274|1030792273582|1342094636328|LIKES
2199023256031|1030792273582|1342210934472|LIKES
6597069767851|1030792273582|1342081182270|LIKES
26388279067054|1030792273582|1342054908385|LIKES
26388279068177|1030792273582|1342023867764|LIKES
28587302322686|1030792273582|1342112160737|LIKES
28587302323141|1030792273582|1342134689672|LIKES
28587302323441|1030792273582|1342034188948|LIKES
28587302323722|1030792273582|1342293329804|LIKES
32985348834375|1030792273582|1344677687430|LIKES
6597069767851|893353320129|1336141830116|LIKES
28587302323141|962072796917|1340346227483|LIKES
1274|893353320229|1345678349299|LIKES
28587302323141|893353320229|1341706815296|LIKES
28587302323441|893353320229|1342249754198|LIKES
28587302323722|893353320229|1346814166987|LIKES
28587302323441|893353320246|1338666618958|LIKES
8796093023851|962072797073|1343308412204|LIKES
2199023256472|618475413534|1312815597745|LIKES
344|412316983414|1295238453382|LIKES
407|412316983414|1294912583617|LIKES
609|412316983414|1294881074407|LIKES
987|412316983414|1294932749504|LIKES
998|412316983414|1294952198840|LIKES
1564|412316983414|1295350765453|LIKES
2199023256363|412316983414|1294966449394|LIKES
2199023256459|412316983414|1294939975877|LIKES
2199023256472|412316983414|1294950469498|LIKES
2199023256718|412316983414|1294977075371|LIKES
2199023256744|412316983414|1295207911450|LIKES
4398046511185|412316983414|1295267841291|LIKES
4398046511241|412316983414|1295207572922|LIKES
4398046511592|412316983414|1295086383489|LIKES
4398046512194|412316983414|1294957783105|LIKES
4398046512376|412316983414|1295067137284|LIKES
4398046512637|412316983414|1295065782410|LIKES
6597069766678|412316983414|1295425748486|LIKES
6597069767375|412316983414|1294905101372|LIKES
6597069767400|412316983414|1295004851856|LIKES
6597069767868|412316983414|1294922372727|LIKES
6597069768004|412316983414|1295312651809|LIKES
6597069768129|412316983414|1295076647646|LIKES
8796093022435|412316983414|1295447437489|LIKES
8796093022995|412316983414|1294900900071|LIKES
8796093023133|412316983414|1294880263789|LIKES
8796093023655|412316983414|1295272970667|LIKES
10995116278264|412316983414|1295198930767|LIKES
10995116279387|412316983414|1295933022447|LIKES
13194139533344|412316983414|1298332549324|LIKES
13194139533770|412316983414|1300433787875|LIKES
13194139534154|412316983414|1297185963658|LIKES
13194139534730|412316983414|1297732500513|LIKES
15393162789093|412316983414|1305623016221|LIKES
15393162789103|412316983414|1303566821988|LIKES
15393162789655|412316983414|1306670845641|LIKES
15393162789696|412316983414|1302768598828|LIKES
15393162790014|412316983414|1307059736647|LIKES
15393162790096|412316983414|1301335534211|LIKES
19791209300068|412316983414|1313327922695|LIKES
19791209300153|412316983414|1314621749371|LIKES
