:START_ID(PERSON_ID)|:END_ID(COMMENT_ID)|creationDate:long|:TYPE
2199023256363|343597391902|1290623213962|LIKES
2199023256418|343597391902|1290538694943|LIKES
2199023257034|343597391902|1290439178081|LIKES
2199023257232|343597391902|1290715405528|LIKES
4398046511117|343597391902|1290669831629|LIKES
4398046511593|343597391902|1290505215688|LIKES
4398046511736|343597391902|1290509947787|LIKES
4398046512201|343597391902|1290461838447|LIKES
4398046512376|343597391902|1290531034233|LIKES
4398046512548|343597391902|1290411944536|LIKES
6597069766678|343597391902|1290397908105|LIKES
6597069767242|343597391902|1290954730071|LIKES
6597069767300|343597391902|1290451518710|LIKES
6597069767551|343597391902|1290577848758|LIKES
6597069767884|343597391902|1290476311826|LIKES
8796093022423|343597391902|1290399126661|LIKES
8796093022668|343597391902|1290861699261|LIKES
8796093022928|343597391902|1290862240963|LIKES
8796093023897|343597391902|1290396163843|LIKES
8796093023907|343597391902|1290511646728|LIKES
10995116278268|343597391902|1293024901965|LIKES
10995116278915|343597391902|1292268109399|LIKES
10995116279093|343597391902|1291961812362|LIKES
10995116279390|343597391902|1293959535590|LIKES
13194139533505|343597391902|1297176079731|LIKES
13194139534721|343597391902|1300903591542|LIKES
15393162788893|343597391902|1303364183659|LIKES
28587302322727|824633729741|1340374452644|LIKES
21990232557097|755914253118|1343907413027|LIKES
6597069766678|755914253128|1332571563025|LIKES
6597069767300|755914253128|1335061349875|LIKES
32985348834096|755914253128|1343139735005|LIKES
1509|687194777182|1331552486105|LIKES
21990232557097|687194777182|1344080270865|LIKES
4398046512573|618475301311|1313979360946|LIKES
32985348833467|755914254790|1346024121531|LIKES
4398046511884|962072685124|1340994313187|LIKES
19791209300852|962072685130|1341176767424|LIKES
4398046511185|893353208402|1334441716539|LIKES
17592186045408|687194778203|1319126902853|LIKES
941|687194778224|1318720362853|LIKES
4398046511185|687194778224|1318766029744|LIKES
4398046511884|687194778224|1318726105328|LIKES
4398046512492|687194778224|1318751378406|LIKES
4398046512573|687194778224|1319028535434|LIKES
4398046512696|687194778224|1318860422291|LIKES
6597069766733|687194778224|1318834501180|LIKES
8796093022467|687194778224|1319037041183|LIKES
15393162790014|687194778224|1318942738933|LIKES
15393162790078|687194778224|1318725994617|LIKES
17592186045408|687194778224|1319252022503|LIKES
17592186045813|687194778224|1318762429515|LIKES
19791209300852|687194778224|1318714756331|LIKES
19791209301605|687194778224|1318839624647|LIKES
21990232555658|687194778224|1319070122042|LIKES
21990232556410|687194778224|1319032379499|LIKES
24189255811381|687194778224|1326310940423|LIKES
24189255811566|687194778224|1323872321315|LIKES
26388279067047|687194778224|1328773267259|LIKES
28587302323020|687194778224|1334408676388|LIKES
32985348833467|687194778224|1345864182788|LIKES
32985348834375|687194778224|1344384001463|LIKES
32985348834886|687194778224|1347125268421|LIKES
32985348834886|687194778281|1346886675006|LIKES
15393162790078|687194778339|1318840757406|LIKES
17592186045408|687194778339|1318797900628|LIKES
4398046511185|687194778340|1318799147587|LIKES
8796093022764|1030792162211|1345543025760|LIKES
4398046511736|1030792162248|1344430156420|LIKES
150|824633732079|1329638714499|LIKES
1564|824633732079|1329520211196|LIKES
2199023255798|824633732079|1329630812704|LIKES
2199023255898|824633732079|1329475297484|LIKES
2199023256081|824633732079|1329544791146|LIKES
2199023256219|824633732079|1329548553341|LIKES
2199023256816|824633732079|1329614516307|LIKES
4398046511338|824633732079|1329555331747|LIKES
4398046511736|824633732079|1329471379091|LIKES
4398046512376|824633732079|1329514692280|LIKES
6597069766678|824633732079|1329471436281|LIKES
6597069767242|824633732079|1329652119108|LIKES
6597069767831|824633732079|1329467132964|LIKES
8796093022764|824633732079|1329921162352|LIKES
8796093023897|824633732079|1329485214447|LIKES
10995116278264|824633732079|1329834649858|LIKES
10995116278915|824633732079|1329507927667|LIKES
13194139534279|824633732079|1329880862158|LIKES
15393162789932|824633732079|1329762197964|LIKES
17592186045551|824633732079|1329678945137|LIKES
17592186045813|824633732079|1329489496575|LIKES
17592186045896|824633732079|1329725484358|LIKES
19791209300507|824633732079|1329508911618|LIKES
21990232555889|824633732079|1329631669950|LIKES
21990232556482|824633732079|1329788804502|LIKES
21990232557038|824633732079|1329629314555|LIKES
24189255811663|824633732079|1329469666693|LIKES
24189255812053|824633732079|1329452953377|LIKES
24189255812629|824633732079|1329459600619|LIKES
26388279066936|824633732079|1329885159742|LIKES
26388279067159|824633732079|1329856687057|LIKES
26388279067796|824633732079|1330758211638|LIKES
26388279068275|824633732079|1330899591872|LIKES
28587302322530|824633732079|1333868309720|LIKES
28587302322537|824633732079|1335098888511|LIKES
28587302322854|824633732079|1335330911098|LIKES
28587302323597|824633732079|1336927830450|LIKES
30786325578755|824633732079|1339089069477|LIKES
30786325579121|824633732079|1340801114533|LIKES
32985348834794|824633732079|1347321669765|LIKES
8796093023897|824633732081|1329800959807|LIKES
10995116278264|824633732081|1329589033703|LIKES
10995116278915|824633732081|1329725962347|LIKES
13194139534279|824633732081|1329524798428|LIKES
15393162789932|824633732081|1329630055623|LIKES
17592186045551|824633732081|1329599466247|LIKES
17592186045813|824633732081|1329512861587|LIKES
17592186045896|824633732081|1329520577919|LIKES
19791209300507|824633732081|1329848351488|LIKES
21990232555889|824633732081|1329473288200|LIKES
21990232556482|824633732081|1329479257122|LIKES
21990232557038|824633732081|1329699458794|LIKES
24189255811663|824633732081|1329653669714|LIKES
24189255812053|824633732081|1329609965255|LIKES
24189255812629|824633732081|1329580951049|LIKES
26388279066936|824633732081|1330043505219|LIKES
26388279067159|824633732081|1330153096993|LIKES
26388279067796|824633732081|1330789106544|LIKES
21990232557038|824633732083|1329547163332|LIKES
21990232556482|755914255364|1325176112792|LIKES
21990232557038|755914255364|1325220425391|LIKES
24189255811663|755914255364|1325287637842|LIKES
24189255812053|755914255364|1326485226147|LIKES
24189255812629|755914255364|1325255043306|LIKES
26388279066936|755914255364|1329968190991|LIKES
26388279067159|755914255364|1329648449954|LIKES
26388279067796|755914255364|1330579079916|LIKES
26388279068275|755914255364|1330922129276|LIKES
28587302322530|755914255364|1333886191499|LIKES
28587302322537|755914255364|1335381208310|LIKES
28587302322854|755914255364|1335676235028|LIKES
28587302323597|755914255364|1336872765598|LIKES
30786325578755|755914255364|1338997066571|LIKES
30786325579121|755914255364|1340773388023|LIKES
32985348834794|755914255364|1347340375440|LIKES
8796093023897|824633732134|1326097498830|LIKES
10995116278264|824633732134|1326222084008|LIKES
10995116278915|824633732134|1326265463649|LIKES
13194139534279|824633732134|1326168953019|LIKES
15393162789932|824633732134|1326151761933|LIKES
17592186045551|824633732134|1326193018324|LIKES
17592186045813|824633732134|1326216620136|LIKES
17592186045896|824633732134|1326386090020|LIKES
19791209300507|824633732134|1326213041090|LIKES
21990232555889|824633732134|1326112994330|LIKES
21990232556482|824633732134|1326487534375|LIKES
21990232557038|824633732134|1326242200980|LIKES
24189255811663|824633732134|1326125562447|LIKES
150|824633732140|1326326964152|LIKES
1564|824633732140|1326209083940|LIKES
2199023255798|824633732140|1326199524788|LIKES
2199023255898|824633732140|1326276382433|LIKES
2199023256081|824633732140|1326241387662|LIKES
2199023256219|824633732140|1326282901038|LIKES
2199023256816|824633732140|1326264361751|LIKES
4398046511338|824633732140|1326386695787|LIKES
4398046511736|824633732140|1326410048261|LIKES
4398046512376|824633732140|1326191618697|LIKES
6597069766678|824633732140|1326224613996|LIKES
6597069767242|824633732140|1326257202284|LIKES
6597069767831|824633732140|1326441332969|LIKES
8796093022764|824633732140|1326347950029|LIKES
8796093023897|824633732140|1326282134259|LIKES
10995116278264|824633732140|1326212719850|LIKES
10995116278915|824633732140|1326219494367|LIKES
13194139534279|824633732140|1326187532404|LIKES
15393162789932|824633732140|1326437204755|LIKES
17592186045551|824633732140|1326523723307|LIKES
17592186045813|824633732140|1326222547030|LIKES
17592186045896|824633732140|1326288326747|LIKES
19791209300507|824633732140|1326226952942|LIKES
21990232555889|824633732140|1326705649610|LIKES
21990232556482|824633732140|1326207570867|LIKES
21990232557038|824633732140|1326240371748|LIKES
24189255811663|824633732140|1326500711613|LIKES
24189255812053|824633732140|1326404586970|LIKES
24189255812629|824633732140|1326609474329|LIKES
26388279066936|824633732140|1330251923309|LIKES
26388279067159|824633732140|1329837504994|LIKES
26388279067796|824633732140|1330833167118|LIKES
26388279068275|824633732140|1330895736998|LIKES
28587302322530|824633732140|1333771947102|LIKES
28587302322537|824633732140|1335192432199|LIKES
28587302322854|824633732140|1335336655751|LIKES
28587302323597|824633732140|1336915511622|LIKES
30786325578755|824633732140|1338985491762|LIKES
30786325579121|824633732140|1340967560729|LIKES
32985348834794|824633732140|1347319047647|LIKES
150|893353208917|1334171456152|LIKES
1564|893353208917|1334057342028|LIKES
2199023255798|893353208917|1334118029700|LIKES
2199023255898|893353208917|1333975187521|LIKES
2199023256081|893353208917|1333955524335|LIKES
2199023256219|893353208917|1334027056915|LIKES
2199023256816|893353208917|1334179065496|LIKES
4398046511338|893353208917|1334038386380|LIKES
4398046511736|893353208917|1334027012670|LIKES
4398046512376|893353208917|1333957336349|LIKES
6597069766678|893353208917|1334163709308|LIKES
6597069767242|893353208917|1333976411970|LIKES
6597069767831|893353208917|1334102207406|LIKES
8796093022764|893353208917|1334161711607|LIKES
8796093023897|893353208917|1334072390333|LIKES
10995116278264|893353208917|1333948884266|LIKES
10995116278915|893353208917|1333946538805|LIKES
13194139534279|893353208917|1333951125292|LIKES
15393162789932|893353208917|1334028310848|LIKES
17592186045551|893353208917|1333951876951|LIKES
17592186045813|893353208917|1334105968846|LIKES
17592186045896|893353208917|1333963538797|LIKES
19791209300507|893353208917|1333953859528|LIKES
21990232555889|893353208917|1333984172921|LIKES
21990232556482|893353208917|1333947260972|LIKES
21990232557038|893353208917|1334469464619|LIKES
24189255811663|893353208917|1334328524925|LIKES
24189255812053|893353208917|1334044756738|LIKES
24189255812629|893353208917|1333974057537|LIKES
26388279066936|893353208917|1334336188441|LIKES
26388279067159|893353208917|1334254403249|LIKES
26388279067796|893353208917|1334162564111|LIKES
26388279068275|893353208917|1333999144257|LIKES
28587302322530|893353208917|1333960037568|LIKES
28587302322537|893353208917|1335550473582|LIKES
28587302322854|893353208917|1335248009167|LIKES
28587302323597|893353208917|1336798113059|LIKES
30786325578755|893353208917|1338975677082|LIKES
30786325579121|893353208917|1340776383818|LIKES
32985348834794|893353208917|1347207695065|LIKES
2199023255898|893353208931|1333978069603|LIKES
15393162789696|893353209063|1336621401411|LIKES
6597069767242|893353209081|1336457861537|LIKES
6597069767679|893353209081|1335640126434|LIKES
6597069767732|893353209081|1336233635018|LIKES
6597069767851|893353209081|1337481526388|LIKES
6597069768129|893353209081|1335747208589|LIKES
8796093022412|893353209081|1336835027713|LIKES
8796093022492|893353209081|1336097992743|LIKES
8796093023655|893353209135|1335789320807|LIKES
10995116278835|893353209135|1335670857042|LIKES
13194139533433|893353209135|1337439499236|LIKES
238|343597395398|1294288206036|LIKES
1103|343597395398|1294251429765|LIKES
1274|343597395398|1294296158923|LIKES
1564|343597395398|1294105213359|LIKES
2199023256233|343597395398|1294129613941|LIKES
4398046511257|343597395398|1294081007479|LIKES
6597069768005|343597395398|1294068281506|LIKES
10995116278980|343597395398|1294269757673|LIKES
13194139534076|343597395398|1298547080654|LIKES
13194139534332|343597395398|1295326760568|LIKES
13194139534520|343597395398|1295212122246|LIKES
13194139534982|343597395398|1299196127662|LIKES
17592186046083|343597395398|1309095748838|LIKES
19791209301252|343597395398|1311905984141|LIKES
19791209301554|343597395398|1311677234854|LIKES
21990232557176|343597395398|1319081210479|LIKES
24189255812765|343597395398|1322507783190|LIKES
26388279066664|343597395398|1327671885918|LIKES
26388279067534|343597395398|1328589390413|LIKES
26388279067669|343597395398|1327685897958|LIKES
28587302322865|343597395398|1333874424778|LIKES
28587302323175|343597395398|1336660093103|LIKES
28587302323722|343597395398|1335209676893|LIKES
30786325578056|343597395398|1341734218849|LIKES
30786325578383|343597395398|1339752751010|LIKES
32985348833794|343597395398|1344343282126|LIKES
32985348834585|343597395398|1344689905287|LIKES
13194139534982|687194779081|1318674254425|LIKES
238|687194779082|1318652346930|LIKES
1103|687194779082|1318847508588|LIKES
1274|687194779082|1318669161766|LIKES
1564|687194779082|1318668085172|LIKES
2199023256233|687194779082|1318788614676|LIKES
4398046511257|687194779082|1318882582371|LIKES
6597069768005|687194779082|1318777737774|LIKES
10995116278980|687194779082|1319076022069|LIKES
13194139534076|687194779082|1318753892623|LIKES
13194139534332|687194779082|1318941446569|LIKES
13194139534520|687194779082|1319133534492|LIKES
13194139534982|687194779082|1318663460418|LIKES
17592186046083|687194779082|1318873199772|LIKES
19791209301252|687194779082|1318889766707|LIKES
19791209301554|687194779082|1318674571996|LIKES
21990232557176|687194779082|1319294973634|LIKES
24189255812765|687194779082|1322594653557|LIKES
26388279066664|687194779082|1327392711606|LIKES
26388279067534|687194779082|1328526665274|LIKES
26388279067669|687194779082|1327624922272|LIKES
28587302322865|687194779082|1333976133881|LIKES
28587302323175|687194779082|1336887950936|LIKES
28587302323722|687194779082|1335068452181|LIKES
30786325578056|687194779082|1341695712060|LIKES
30786325578383|687194779082|1339602194621|LIKES
32985348833794|687194779082|1344210673847|LIKES
32985348834585|687194779082|1344649642900|LIKES
2199023256233|755914255856|1321777217027|LIKES
238|137438965264|1275322020958|LIKES
1103|137438965264|1275360222978|LIKES
1274|137438965264|1275396734450|LIKES
1564|137438965264|1275874714994|LIKES
2199023256233|137438965264|1276500495525|LIKES
4398046511257|137438965264|1276610733786|LIKES
6597069768005|137438965264|1281186244531|LIKES
10995116278980|137438965264|1291329354601|LIKES
13194139534076|137438965264|1298297323554|LIKES
13194139534332|137438965264|1295537299957|LIKES
13194139534520|137438965264|1295168891489|LIKES
13194139534982|137438965264|1299412767435|LIKES
17592186046083|137438965264|1308863247447|LIKES
19791209301252|137438965264|1311980612786|LIKES
19791209301554|137438965264|1311751050104|LIKES
21990232557176|137438965264|1319117187502|LIKES
24189255812765|137438965264|1322754516516|LIKES
26388279066664|137438965264|1327654083373|LIKES
26388279067534|137438965264|1328538795807|LIKES
26388279067669|137438965264|1327802695209|LIKES
28587302322865|137438965264|1333963839461|LIKES
28587302323175|137438965264|1336781456586|LIKES
28587302323722|137438965264|1335341638684|LIKES
30786325578056|137438965264|1341927599495|LIKES
30786325578383|137438965264|1339688234969|LIKES
32985348833794|137438965264|1344443740948|LIKES
32985348834585|137438965264|1344782477617|LIKES
13194139534520|137438965300|1295275542680|LIKES
1103|755914255982|1323803655698|LIKES
2199023256668|206158442497|1280489930030|LIKES
15393162790275|206158442497|1302399127600|LIKES
19791209301132|206158442497|1314357277486|LIKES
32985348833548|206158442497|1345677805591|LIKES
2199023256668|206158442520|1280015704720|LIKES
15393162790275|206158442520|1302098889007|LIKES
19791209301132|206158442520|1314793113186|LIKES
32985348833548|206158442520|1345863000074|LIKES
2199023256668|206158442526|1280456086959|LIKES
32985348833673|1030792164078|1346483705488|LIKES
459|962072687372|1341769108228|LIKES
668|962072687372|1341876025555|LIKES
941|962072687372|1341850306266|LIKES
2199023255887|962072687372|1341903119046|LIKES
2199023256347|962072687372|1342244043751|LIKES
2199023256530|962072687372|1342197597304|LIKES
2199023257034|962072687372|1341773719614|LIKES
4398046512167|962072687372|1342022102692|LIKES
4398046512548|962072687372|1341710536062|LIKES
4398046512573|962072687372|1341853585827|LIKES
6597069766846|962072687372|1341707496028|LIKES
6597069767464|962072687372|1341923119709|LIKES
6597069767495|962072687372|1341769342469|LIKES
6597069767572|962072687372|1341803942358|LIKES
6597069768087|962072687372|1341727076484|LIKES
6597069768211|962072687372|1342037098565|LIKES
8796093023017|962072687372|1342128697133|LIKES
8796093023506|962072687372|1341768852014|LIKES
10995116278625|962072687372|1341716120072|LIKES
13194139533505|962072687372|1341970791142|LIKES
13194139533574|962072687372|1341918388526|LIKES
13194139534382|962072687372|1341778159206|LIKES
13194139534853|962072687372|1341738456315|LIKES
15393162789084|962072687372|1341764006835|LIKES
15393162789787|962072687372|1341945503000|LIKES
15393162790167|962072687372|1342047358289|LIKES
17592186044862|962072687372|1342039961895|LIKES
17592186044994|962072687372|1341820087565|LIKES
17592186045405|962072687372|1341735868739|LIKES
17592186045408|962072687372|1341878372458|LIKES
19791209300402|962072687372|1341754674662|LIKES
19791209301454|962072687372|1341728399479|LIKES
19791209301577|962072687372|1342098914213|LIKES
19791209301592|962072687372|1341757014878|LIKES
21990232555571|962072687372|1341833260620|LIKES
21990232556410|962072687372|1341717812535|LIKES
21990232556585|962072687372|1341827168361|LIKES
21990232556900|962072687372|1341730469981|LIKES
24189255811566|962072687372|1341999547415|LIKES
26388279066885|962072687372|1341839342270|LIKES
26388279067047|962072687372|1341784198990|LIKES
26388279067066|962072687372|1341768108459|LIKES
26388279067534|962072687372|1341780816313|LIKES
26388279067635|962072687372|1341709022012|LIKES
26388279068150|962072687372|1341765580471|LIKES
28587302322548|962072687372|1342161741567|LIKES
30786325577877|962072687372|1341872049199|LIKES
30786325577977|962072687372|1342022431243|LIKES
32985348833404|962072687372|1346236381528|LIKES
32985348833438|962072687372|1343113254695|LIKES
32985348833548|962072687372|1345298958630|LIKES
32985348833673|962072687372|1344424689200|LIKES
32985348834375|962072687372|1344406331152|LIKES
32985348834873|962072687372|1345312088277|LIKES
32985348834886|962072687372|1345195654513|LIKES
26388279067047|893353210664|1334589868233|LIKES
19791209301454|824633733951|1326288878676|LIKES
6597069768211|687194780595|1317203386934|LIKES
459|1030792164328|1347185410019|LIKES
668|1030792164328|1346939970542|LIKES
941|1030792164328|1346765792686|LIKES
2199023255887|1030792164328|1347147385455|LIKES
2199023256347|1030792164328|1346810547168|LIKES
2199023256530|1030792164328|1346753292413|LIKES
2199023257034|1030792164328|1347030352983|LIKES
4398046512167|1030792164328|1346810611136|LIKES
4398046512548|1030792164328|1346840654965|LIKES
4398046512573|1030792164328|1346767750036|LIKES
6597069766846|1030792164328|1346875017979|LIKES
6597069767464|1030792164328|1346816129883|LIKES
6597069767495|1030792164328|1347209130040|LIKES
6597069767572|1030792164328|1346776088764|LIKES
6597069768087|1030792164328|1346889444801|LIKES
6597069768211|1030792164328|1346846918761|LIKES
8796093023017|1030792164328|1346995190314|LIKES
8796093023506|1030792164328|1346758973216|LIKES
10995116278625|1030792164328|1346746647411|LIKES
13194139533505|1030792164328|1346850962622|LIKES
13194139533574|1030792164328|1347068931463|LIKES
13194139534382|1030792164328|1346754010920|LIKES
13194139534853|1030792164328|1346851896326|LIKES
15393162789084|1030792164328|1347165648960|LIKES
15393162789787|1030792164328|1346890874515|LIKES
15393162790167|1030792164328|1346982916910|LIKES
17592186044862|1030792164328|1346744414013|LIKES
17592186044994|1030792164328|1346849285204|LIKES
17592186045405|1030792164328|1346751367865|LIKES
17592186045408|1030792164328|1347152515445|LIKES
19791209300402|1030792164328|1347036487418|LIKES
19791209301454|1030792164328|1346868978714|LIKES
19791209301577|1030792164328|1346806714199|LIKES
19791209301592|1030792164328|1347120554992|LIKES
21990232555571|1030792164328|1346743539357|LIKES
21990232556410|1030792164328|1346751124447|LIKES
21990232556585|1030792164328|1346798648335|LIKES
21990232556900|1030792164328|1347020946948|LIKES
24189255811566|1030792164328|1346744772640|LIKES
26388279066885|1030792164328|1347061505601|LIKES
26388279067047|1030792164328|1346818396704|LIKES
26388279067066|1030792164328|1346942138224|LIKES
26388279067534|1030792164328|1346811270233|LIKES
26388279067635|1030792164328|1346845842638|LIKES
26388279068150|1030792164328|1346998848460|LIKES
28587302322548|1030792164328|1347228687413|LIKES
30786325577877|1030792164328|1346893687184|LIKES
30786325577977|1030792164328|1346761210678|LIKES
32985348833404|1030792164328|1347057173054|LIKES
32985348833438|1030792164328|1346869612130|LIKES
32985348833548|1030792164328|1346822969483|LIKES
32985348833673|1030792164328|1346761906280|LIKES
32985348834375|1030792164328|1347006032815|LIKES
32985348834873|1030792164328|1346916741726|LIKES
32985348834886|1030792164328|1346817132047|LIKES
459|1030792164333|1346811951954|LIKES
668|1030792164333|1346831607634|LIKES
941|1030792164333|1346852352877|LIKES
2199023255887|1030792164333|1347001693990|LIKES
2199023256347|1030792164333|1346810622489|LIKES
2199023256530|1030792164333|1346808866101|LIKES
2199023257034|1030792164333|1346820131600|LIKES
4398046512167|1030792164333|1346835289352|LIKES
4398046512548|1030792164333|1346876002286|LIKES
4398046512573|1030792164333|1347097349043|LIKES
6597069766846|1030792164333|1346812729338|LIKES
6597069767464|1030792164333|1347263901888|LIKES
6597069767495|1030792164333|1346981157192|LIKES
6597069767572|1030792164333|1347086138953|LIKES
6597069768087|1030792164333|1346808721104|LIKES
6597069768211|1030792164333|1346817599975|LIKES
8796093023017|1030792164333|1346825899610|LIKES
8796093023506|1030792164333|1346867493905|LIKES
10995116278625|1030792164333|1347065575814|LIKES
13194139533505|1030792164333|1347059868010|LIKES
13194139533574|1030792164333|1347284181656|LIKES
13194139534382|1030792164333|1346797328942|LIKES
13194139534853|1030792164333|1346799908571|LIKES
15393162789084|1030792164333|1346871337708|LIKES
15393162789787|1030792164333|1346806380168|LIKES
15393162790167|1030792164333|1347061306404|LIKES
17592186044862|1030792164333|1346793609997|LIKES
17592186044994|1030792164333|1346806573250|LIKES
17592186045405|1030792164333|1346859698882|LIKES
17592186045408|1030792164333|1346875111054|LIKES
19791209300402|1030792164333|1346812665391|LIKES
19791209301454|1030792164333|1347174889447|LIKES
19791209301577|1030792164333|1347055890784|LIKES
19791209301592|1030792164333|1346995654518|LIKES
21990232555571|1030792164333|1346809460281|LIKES
21990232556410|1030792164333|1346961354388|LIKES
21990232556585|1030792164333|1346796544558|LIKES
21990232556900|1030792164333|1346969256805|LIKES
24189255811566|1030792164333|1346903826237|LIKES
26388279066885|1030792164333|1346832274694|LIKES
26388279067047|1030792164333|1346903766510|LIKES
26388279067066|1030792164333|1346877681072|LIKES
26388279067534|1030792164333|1346981992943|LIKES
26388279067635|1030792164333|1346918053237|LIKES
26388279068150|1030792164333|1346819320022|LIKES
28587302322548|1030792164333|1347004725060|LIKES
30786325577877|1030792164333|1346955592610|LIKES
30786325577977|1030792164333|1346869055378|LIKES
32985348833404|1030792164333|1347079260949|LIKES
32985348833438|1030792164333|1346843796863|LIKES
32985348833548|1030792164333|1347041221750|LIKES
32985348833673|1030792164333|1346833735653|LIKES
32985348834375|1030792164333|1347180115642|LIKES
32985348834873|1030792164333|1346896654407|LIKES
32985348834886|1030792164333|1346931741998|LIKES
459|687194780674|1318779822382|LIKES
668|687194780674|1319056205077|LIKES
941|687194780674|1318762722021|LIKES
2199023255887|687194780674|1319011421562|LIKES
2199023256347|687194780674|1318770194085|LIKES
2199023256530|687194780674|1318818723157|LIKES
2199023257034|687194780674|1318798738505|LIKES
4398046512167|687194780674|1319167932424|LIKES
4398046512548|687194780674|1318881081499|LIKES
4398046512573|687194780674|1318837334827|LIKES
6597069766846|687194780674|1319090612498|LIKES
6597069767464|687194780674|1318778138960|LIKES
6597069767495|687194780674|1318944811324|LIKES
6597069767572|687194780674|1318749180808|LIKES
6597069768087|687194780674|1318768829021|LIKES
6597069768211|687194780674|1318792868496|LIKES
8796093023017|687194780674|1319149782609|LIKES
8796093023506|687194780674|1318988142710|LIKES
10995116278625|687194780674|1318748070669|LIKES
13194139533505|687194780674|1318816696515|LIKES
13194139533574|687194780674|1319077988401|LIKES
13194139534382|687194780674|1318956780818|LIKES
13194139534853|687194780674|1318842434505|LIKES
15393162789084|687194780674|1318853038755|LIKES
15393162789787|687194780674|1318877960467|LIKES
15393162790167|687194780674|1319194143697|LIKES
17592186044862|687194780674|1319049833675|LIKES
17592186044994|687194780674|1318813620118|LIKES
17592186045405|687194780674|1318917546089|LIKES
17592186045408|687194780674|1318752679757|LIKES
19791209300402|687194780674|1319138002611|LIKES
19791209301454|687194780674|1319038983060|LIKES
19791209301577|687194780674|1319009876793|LIKES
19791209301592|687194780674|1318755958668|LIKES
21990232555571|687194780674|1321439452498|LIKES
21990232556410|687194780674|1318766297853|LIKES
21990232556585|687194780674|1321536476544|LIKES
21990232556900|687194780674|1318862519646|LIKES
24189255811566|687194780674|1322961463201|LIKES
26388279066885|687194780674|1330765011198|LIKES
26388279067047|687194780674|1329687214519|LIKES
26388279067066|687194780674|1327643781767|LIKES
26388279067534|687194780674|1327084374912|LIKES
26388279067635|687194780674|1330821875069|LIKES
26388279068150|687194780674|1331043722230|LIKES
28587302322548|687194780674|1337973421359|LIKES
30786325577877|687194780674|1339664923654|LIKES
30786325577977|687194780674|1341766826737|LIKES
32985348833404|687194780674|1346259972360|LIKES
32985348833438|687194780674|1342967795766|LIKES
32985348833548|687194780674|1345435822358|LIKES
32985348833673|687194780674|1344360399592|LIKES
32985348834375|687194780674|1344739829535|LIKES
32985348834873|687194780674|1345221213994|LIKES
32985348834886|687194780674|1345195831734|LIKES
26388279067047|274877920284|1330162094274|LIKES
26388279067066|274877920284|1327771091034|LIKES
26388279067047|274877920344|1330030263596|LIKES
13194139533574|893353210977|1335261274978|LIKES
2199023256347|893353210979|1335026567400|LIKES
4398046512167|962072687728|1337045501483|LIKES
6597069767851|549755827392|1310045644465|LIKES
870|824633734808|1328898557971|LIKES
2199023256816|824633734808|1328938766898|LIKES
8796093023851|824633734808|1328820143615|LIKES
21990232555524|824633734808|1328918195094|LIKES
24189255812295|824633734808|1329090641943|LIKES
26388279067625|824633734808|1328895983531|LIKES
870|824633734810|1329132834310|LIKES
2199023256816|824633734810|1329170037906|LIKES
8796093023851|824633734810|1328832193512|LIKES
21990232555524|824633734810|1328801917497|LIKES
24189255812295|824633734810|1328930918981|LIKES
26388279067625|824633734810|1328852717131|LIKES
555|893353211569|1332348393633|LIKES
1050|893353211569|1332598214907|LIKES
1242|893353211569|1332263645078|LIKES
2199023256437|893353211569|1332537087986|LIKES
13194139534191|893353211569|1332234799590|LIKES
17592186044425|893353211569|1332227618497|LIKES
24189255811940|893353211569|1332457145383|LIKES
26388279067734|893353211569|1332259969448|LIKES
30786325577977|893353211569|1341258642554|LIKES
30786325578144|893353211569|1340052580707|LIKES
32985348834375|893353211569|1344535284181|LIKES
10995116278353|824633735546|1327647095777|LIKES
13194139534485|824633735546|1327475811568|LIKES
13194139534803|824633735546|1327514862835|LIKES
15393162788906|824633735546|1327782752548|LIKES
15393162789815|824633735546|1327801140236|LIKES
17592186044808|824633735546|1327476521834|LIKES
17592186045238|824633735546|1327582882089|LIKES
19791209301471|824633735546|1327456912446|LIKES
21990232556141|824633735546|1327784748962|LIKES
21990232556497|824633735546|1327602739399|LIKES
24189255811254|824633735546|1327677735085|LIKES
24189255812607|824633735546|1327491737444|LIKES
24189255812639|824633735546|1327545171829|LIKES
26388279067426|824633735546|1331739305052|LIKES
2199023256816|893353212292|1335868053123|LIKES
2199023257239|893353212292|1335520734162|LIKES
4398046511587|893353212292|1335755628830|LIKES
4398046512548|893353212292|1335877728497|LIKES
6597069767067|893353212292|1335515695654|LIKES
6597069767851|893353212292|1335754194343|LIKES
10995116278353|893353212292|1335491089509|LIKES
13194139534485|893353212292|1335847820484|LIKES
13194139534803|893353212292|1335512119020|LIKES
15393162788906|893353212292|1335565542836|LIKES
15393162789815|893353212292|1335575630016|LIKES
17592186044808|893353212292|1335646717311|LIKES
17592186045238|893353212292|1335494175850|LIKES
19791209301471|893353212292|1335702523811|LIKES
21990232556141|893353212292|1335531507545|LIKES
21990232556497|893353212292|1335710209699|LIKES
24189255811254|893353212292|1335490971934|LIKES
24189255812607|893353212292|1335580081898|LIKES
24189255812639|893353212292|1335616816856|LIKES
26388279067426|893353212292|1335667738061|LIKES
26388279067534|893353212292|1335504457572|LIKES
30786325578932|893353212292|1339272329237|LIKES
30786325579091|893353212292|1338738185336|LIKES
32985348834873|893353212292|1344306279508|LIKES
