:START_ID(POST_ID)|:END_ID(TAG_ID)|:TYPE
137439029509|522|HAS_TAG
137439029509|3102|HAS_TAG
137439029537|283|HAS_TAG
137439029537|522|HAS_TAG
137439029537|589|HAS_TAG
137439029537|5196|HAS_TAG
137439029537|11888|HAS_TAG
137439029554|522|HAS_TAG
137439029554|584|HAS_TAG
137439029554|9318|HAS_TAG
137439029554|14195|HAS_TAG
137439029569|522|HAS_TAG
137439029569|2074|HAS_TAG
137439029569|4871|HAS_TAG
137439029569|5130|HAS_TAG
137439029569|6353|HAS_TAG
137439029569|6956|HAS_TAG
137439029569|12795|HAS_TAG
137439029576|469|HAS_TAG
137439029576|522|HAS_TAG
137439029576|1024|HAS_TAG
137439029576|1994|HAS_TAG
137439029576|7330|HAS_TAG
137439029576|8179|HAS_TAG
137439029576|11621|HAS_TAG
137439029593|522|HAS_TAG
137439029593|1197|HAS_TAG
137439029593|7451|HAS_TAG
137439029593|9355|HAS_TAG
137439029593|11041|HAS_TAG
137439029593|11603|HAS_TAG
137439029698|522|HAS_TAG
137439029698|2818|HAS_TAG
137439029698|5681|HAS_TAG
137439029698|7526|HAS_TAG
137439029698|9409|HAS_TAG
137439029733|522|HAS_TAG
137439029733|3039|HAS_TAG
137439029733|6576|HAS_TAG
137439029754|206|HAS_TAG
137439029754|522|HAS_TAG
137439029754|2997|HAS_TAG
137439029754|11599|HAS_TAG
206158506785|6|HAS_TAG
206158506785|587|HAS_TAG
206158506785|1545|HAS_TAG
343597460259|287|HAS_TAG
343597460259|447|HAS_TAG
343597460259|2794|HAS_TAG
343597460259|7555|HAS_TAG
343597460259|14803|HAS_TAG
481036414074|4|HAS_TAG
893353274511|4|HAS_TAG
893353274511|7015|HAS_TAG
481036414104|1444|HAS_TAG
481036414104|6383|HAS_TAG
481036414104|6425|HAS_TAG
481036414104|6944|HAS_TAG
481036414104|11682|HAS_TAG
687194844649|247|HAS_TAG
687194844649|781|HAS_TAG
1030792228340|247|HAS_TAG
755914321409|247|HAS_TAG
962072751626|247|HAS_TAG
893353274899|247|HAS_TAG
549755891247|247|HAS_TAG
549755891247|1766|HAS_TAG
687194844732|247|HAS_TAG
962072751697|247|HAS_TAG
412316937821|247|HAS_TAG
343597461110|247|HAS_TAG
962072751736|1154|HAS_TAG
962072751736|1541|HAS_TAG
962072751736|5152|HAS_TAG
962072751736|6157|HAS_TAG
962072751736|9064|HAS_TAG
274877984385|141|HAS_TAG
274877984385|1162|HAS_TAG
274877984385|2001|HAS_TAG
274877984385|7007|HAS_TAG
274877984385|9230|HAS_TAG
687194844813|540|HAS_TAG
687194844813|2945|HAS_TAG
687194844813|3080|HAS_TAG
687194844813|6959|HAS_TAG
687194844813|7717|HAS_TAG
687194844813|9650|HAS_TAG
687194844813|14702|HAS_TAG
687194844813|15205|HAS_TAG
137439030926|1525|HAS_TAG
137439030926|5096|HAS_TAG
137439030926|6399|HAS_TAG
137439030935|597|HAS_TAG
137439030935|1525|HAS_TAG
137439030935|1762|HAS_TAG
137439030935|3057|HAS_TAG
137439030935|9061|HAS_TAG
137439030935|14366|HAS_TAG
137439030954|1525|HAS_TAG
137439030954|5169|HAS_TAG
137439030954|6856|HAS_TAG
137439030954|8352|HAS_TAG
137439030954|13809|HAS_TAG
137439030954|15170|HAS_TAG
755914321598|1444|HAS_TAG
755914321598|2053|HAS_TAG
755914321598|7527|HAS_TAG
755914321598|12034|HAS_TAG
755914321616|1444|HAS_TAG
755914321616|1617|HAS_TAG
755914321616|2036|HAS_TAG
755914321616|2887|HAS_TAG
755914321616|2963|HAS_TAG
755914321616|11542|HAS_TAG
755914321616|12192|HAS_TAG
274877984477|1162|HAS_TAG
274877984477|5162|HAS_TAG
274877984477|9696|HAS_TAG
893353275110|1541|HAS_TAG
893353275110|6228|HAS_TAG
893353275110|10272|HAS_TAG
893353275110|12338|HAS_TAG
137439031017|777|HAS_TAG
137439031017|1525|HAS_TAG
137439031017|6991|HAS_TAG
137439031017|10264|HAS_TAG
137439031017|11639|HAS_TAG
687194844926|540|HAS_TAG
687194844926|2893|HAS_TAG
687194844926|6605|HAS_TAG
687194844926|6733|HAS_TAG
274877984529|583|HAS_TAG
274877984529|1162|HAS_TAG
274877984529|1616|HAS_TAG
274877984529|2806|HAS_TAG
274877984529|7574|HAS_TAG
274877984529|8990|HAS_TAG
893353275174|1153|HAS_TAG
893353275174|1541|HAS_TAG
893353275174|5170|HAS_TAG
893353275174|6960|HAS_TAG
893353275174|9301|HAS_TAG
893353275192|1541|HAS_TAG
893353275192|2898|HAS_TAG
893353275192|10557|HAS_TAG
893353275192|11676|HAS_TAG
893353275192|11678|HAS_TAG
893353275192|11902|HAS_TAG
755914321734|1444|HAS_TAG
755914321734|2043|HAS_TAG
755914321734|2803|HAS_TAG
755914321734|4847|HAS_TAG
755914321734|11600|HAS_TAG
274877984591|1162|HAS_TAG
274877984591|9190|HAS_TAG
274877984591|9326|HAS_TAG
274877984591|11731|HAS_TAG
137439031136|1525|HAS_TAG
137439031136|6122|HAS_TAG
137439031136|8847|HAS_TAG
137439031136|9076|HAS_TAG
893353275234|1541|HAS_TAG
893353275234|2933|HAS_TAG
893353275234|5125|HAS_TAG
893353275234|9231|HAS_TAG
137439031151|289|HAS_TAG
137439031151|779|HAS_TAG
137439031151|1525|HAS_TAG
137439031151|1771|HAS_TAG
137439031151|5369|HAS_TAG
137439031151|6383|HAS_TAG
755914321781|801|HAS_TAG
755914321781|1444|HAS_TAG
755914321781|2816|HAS_TAG
755914321781|8914|HAS_TAG
755914321781|9297|HAS_TAG
755914321781|11686|HAS_TAG
137439031164|1525|HAS_TAG
137439031164|6961|HAS_TAG
137439031164|8785|HAS_TAG
137439031177|1525|HAS_TAG
137439031177|5126|HAS_TAG
137439031177|6373|HAS_TAG
137439031177|6990|HAS_TAG
137439031177|9327|HAS_TAG
137439031177|12043|HAS_TAG
137439031177|12396|HAS_TAG
137439031177|13096|HAS_TAG
893353275291|1541|HAS_TAG
893353275291|6389|HAS_TAG
893353275291|8211|HAS_TAG
893353275749|2968|HAS_TAG
1030792229255|2968|HAS_TAG
893353275785|2968|HAS_TAG
1030792229320|2968|HAS_TAG
893353275862|2968|HAS_TAG
1030792229430|2968|HAS_TAG
1030792229455|2968|HAS_TAG
1030792229478|2968|HAS_TAG
1030792229491|2968|HAS_TAG
1030792229512|2968|HAS_TAG
893353276044|2968|HAS_TAG
1030792229536|2968|HAS_TAG
1030792229556|2968|HAS_TAG
1030792229575|2968|HAS_TAG
1030792229596|2968|HAS_TAG
962072752872|2968|HAS_TAG
893353276141|2968|HAS_TAG
1030792229617|2968|HAS_TAG
1030792229701|2968|HAS_TAG
962072753064|2968|HAS_TAG
1030792229825|2968|HAS_TAG
1030792229887|2968|HAS_TAG
962072753162|2968|HAS_TAG
1030792229936|2968|HAS_TAG
962072753279|2968|HAS_TAG
893353276555|2968|HAS_TAG
962072753346|2968|HAS_TAG
962072753375|2968|HAS_TAG
687194846475|2968|HAS_TAG
962072753432|2968|HAS_TAG
824633800048|2968|HAS_TAG
618475369854|2968|HAS_TAG
893353276800|2968|HAS_TAG
687194846622|1524|HAS_TAG
687194846622|1996|HAS_TAG
687194846622|2979|HAS_TAG
687194846622|11624|HAS_TAG
687194846631|1524|HAS_TAG
687194846631|8417|HAS_TAG
687194846631|12001|HAS_TAG
687194846631|12959|HAS_TAG
687194846638|1524|HAS_TAG
687194846638|2832|HAS_TAG
687194846638|2866|HAS_TAG
687194846638|15212|HAS_TAG
687194846655|566|HAS_TAG
687194846655|1524|HAS_TAG
687194846655|2928|HAS_TAG
687194846655|4990|HAS_TAG
687194846655|9252|HAS_TAG
687194846655|9855|HAS_TAG
687194846676|1524|HAS_TAG
687194846676|3093|HAS_TAG
687194846676|5068|HAS_TAG
687194846676|8224|HAS_TAG
687194846686|1170|HAS_TAG
687194846686|1524|HAS_TAG
687194846686|1994|HAS_TAG
687194846686|5100|HAS_TAG
687194846686|5692|HAS_TAG
687194846686|5830|HAS_TAG
687194846686|6392|HAS_TAG
687194846686|6924|HAS_TAG
687194846686|9263|HAS_TAG
687194846701|1524|HAS_TAG
687194846701|5023|HAS_TAG
687194846717|1524|HAS_TAG
687194846733|1524|HAS_TAG
687194846746|1524|HAS_TAG
687194846746|1614|HAS_TAG
687194846746|3044|HAS_TAG
687194846746|3096|HAS_TAG
687194846746|12084|HAS_TAG
687194846746|15030|HAS_TAG
687194846758|1029|HAS_TAG
687194846758|1524|HAS_TAG
687194846758|1995|HAS_TAG
687194846758|6399|HAS_TAG
687194846758|8546|HAS_TAG
687194846758|11329|HAS_TAG
687194846758|15201|HAS_TAG
687194846758|15536|HAS_TAG
687194846774|1524|HAS_TAG
687194846774|5296|HAS_TAG
687194846774|7551|HAS_TAG
687194846779|1524|HAS_TAG
687194846779|1984|HAS_TAG
687194846779|2799|HAS_TAG
687194846779|5142|HAS_TAG
687194846779|11999|HAS_TAG
687194846783|1524|HAS_TAG
687194846783|3025|HAS_TAG
687194846783|8065|HAS_TAG
687194846783|11763|HAS_TAG
687194846784|974|HAS_TAG
687194846784|1177|HAS_TAG
687194846784|1524|HAS_TAG
687194846784|2037|HAS_TAG
687194846784|2808|HAS_TAG
687194846784|3009|HAS_TAG
687194846784|5866|HAS_TAG
687194846784|10746|HAS_TAG
687194846784|12122|HAS_TAG
687194846795|299|HAS_TAG
687194846795|1524|HAS_TAG
687194846795|7548|HAS_TAG
687194846795|11396|HAS_TAG
687194846795|12698|HAS_TAG
687194846795|12956|HAS_TAG
687194846808|1524|HAS_TAG
687194846808|2805|HAS_TAG
687194846808|9097|HAS_TAG
687194846808|10218|HAS_TAG
687194846808|13316|HAS_TAG
687194846808|14453|HAS_TAG
687194846827|1154|HAS_TAG
687194846827|1524|HAS_TAG
687194846827|12238|HAS_TAG
687194846829|1524|HAS_TAG
687194846829|9059|HAS_TAG
687194846829|10557|HAS_TAG
687194846840|1030|HAS_TAG
687194846840|1524|HAS_TAG
687194846840|2795|HAS_TAG
687194846840|5140|HAS_TAG
687194846840|6392|HAS_TAG
687194846840|11757|HAS_TAG
687194846856|1524|HAS_TAG
687194846856|9212|HAS_TAG
687194846856|12046|HAS_TAG
687194846862|1524|HAS_TAG
687194846862|5538|HAS_TAG
687194846862|6367|HAS_TAG
824633800371|206|HAS_TAG
962072753846|206|HAS_TAG
962072753846|8445|HAS_TAG
481036416696|206|HAS_TAG
481036416696|9163|HAS_TAG
755914323653|206|HAS_TAG
412316939980|206|HAS_TAG
412316939980|774|HAS_TAG
412316939980|3009|HAS_TAG
962072753870|206|HAS_TAG
412316939983|206|HAS_TAG
1030792230622|206|HAS_TAG
893353277169|1761|HAS_TAG
893353277169|2982|HAS_TAG
893353277169|5765|HAS_TAG
893353277169|7295|HAS_TAG
893353277169|8573|HAS_TAG
893353277169|9875|HAS_TAG
893353277169|14508|HAS_TAG
893353277169|14801|HAS_TAG
962072753921|1444|HAS_TAG
962072753921|1541|HAS_TAG
962072753921|3062|HAS_TAG
962072753921|6910|HAS_TAG
962072753921|6946|HAS_TAG
962072753921|11117|HAS_TAG
1030792230667|1167|HAS_TAG
1030792230667|1199|HAS_TAG
1030792230667|2050|HAS_TAG
1030792230667|5066|HAS_TAG
1030792230667|6526|HAS_TAG
1030792230667|7565|HAS_TAG
1030792230667|8204|HAS_TAG
1030792230667|9252|HAS_TAG
893353277213|1761|HAS_TAG
893353277213|5282|HAS_TAG
893353277213|9459|HAS_TAG
893353277213|13450|HAS_TAG
893353277216|1178|HAS_TAG
893353277216|1541|HAS_TAG
893353277216|4897|HAS_TAG
893353277216|6467|HAS_TAG
893353277216|9074|HAS_TAG
893353277216|9236|HAS_TAG
893353277229|1761|HAS_TAG
893353277229|6585|HAS_TAG
893353277229|7402|HAS_TAG
1030792230707|1167|HAS_TAG
1030792230707|2909|HAS_TAG
1030792230707|9257|HAS_TAG
1030792230707|10015|HAS_TAG
893353277255|296|HAS_TAG
893353277255|1506|HAS_TAG
893353277255|1541|HAS_TAG
893353277255|1644|HAS_TAG
893353277255|11554|HAS_TAG
893353277255|14190|HAS_TAG
893353277271|1761|HAS_TAG
893353277271|5007|HAS_TAG
893353277271|5857|HAS_TAG
893353277271|6256|HAS_TAG
893353277271|9427|HAS_TAG
893353277271|9535|HAS_TAG
893353277271|10046|HAS_TAG
893353277271|10230|HAS_TAG
893353277271|13550|HAS_TAG
893353277291|1761|HAS_TAG
893353277291|7991|HAS_TAG
893353277291|9050|HAS_TAG
893353277301|1541|HAS_TAG
893353277301|3003|HAS_TAG
893353277301|9062|HAS_TAG
893353277301|9565|HAS_TAG
893353277301|10218|HAS_TAG
893353277301|12986|HAS_TAG
1030792230792|1167|HAS_TAG
1030792230792|1678|HAS_TAG
1030792230792|2072|HAS_TAG
1030792230792|2100|HAS_TAG
1030792230792|3084|HAS_TAG
1030792230792|6411|HAS_TAG
1030792230792|7519|HAS_TAG
1030792230792|9203|HAS_TAG
1030792230792|11413|HAS_TAG
893353277329|1761|HAS_TAG
893353277329|10254|HAS_TAG
893353277329|14621|HAS_TAG
893353277341|1761|HAS_TAG
893353277341|5445|HAS_TAG
893353277341|10040|HAS_TAG
893353277341|10605|HAS_TAG
962072754092|395|HAS_TAG
962072754092|2912|HAS_TAG
962072754092|6949|HAS_TAG
962072754092|11637|HAS_TAG
962072754098|395|HAS_TAG
962072754098|777|HAS_TAG
962072754098|5191|HAS_TAG
962072754098|7057|HAS_TAG
1030792230843|1154|HAS_TAG
1030792230843|1167|HAS_TAG
1030792230843|2879|HAS_TAG
1030792230843|3041|HAS_TAG
1030792230843|12296|HAS_TAG
618475370672|140|HAS_TAG
618475370672|292|HAS_TAG
618475370672|1769|HAS_TAG
618475370672|2886|HAS_TAG
824633800893|1934|HAS_TAG
824633800893|9148|HAS_TAG
824633800893|9406|HAS_TAG
824633800908|1934|HAS_TAG
824633800908|4932|HAS_TAG
824633800908|5059|HAS_TAG
824633800908|5103|HAS_TAG
824633800908|5990|HAS_TAG
824633800908|6375|HAS_TAG
824633800908|7523|HAS_TAG
824633800908|9148|HAS_TAG
824633800908|9223|HAS_TAG
824633800908|11781|HAS_TAG
824633800908|12298|HAS_TAG
824633800926|1934|HAS_TAG
824633800926|2012|HAS_TAG
824633800926|6409|HAS_TAG
824633800926|7732|HAS_TAG
824633800926|8473|HAS_TAG
824633800939|1621|HAS_TAG
824633800939|2082|HAS_TAG
824633800939|6956|HAS_TAG
824633800939|7594|HAS_TAG
824633800939|7809|HAS_TAG
824633800939|11644|HAS_TAG
962072754414|0|HAS_TAG
962072754414|1991|HAS_TAG
1030792231159|0|HAS_TAG
618475370754|0|HAS_TAG
893353277705|0|HAS_TAG
893353277705|1991|HAS_TAG
893353277705|5216|HAS_TAG
893353277705|6981|HAS_TAG
1030792231183|0|HAS_TAG
1030792231183|6645|HAS_TAG
893353277730|0|HAS_TAG
893353277730|12182|HAS_TAG
755914324278|0|HAS_TAG
687194847564|0|HAS_TAG
893353277773|2|HAS_TAG
687194847583|2|HAS_TAG
687194847601|2|HAS_TAG
962072754558|2|HAS_TAG
824633801095|2|HAS_TAG
962072754568|2|HAS_TAG
962072754568|2057|HAS_TAG
893353277836|2|HAS_TAG
962072754590|2|HAS_TAG
824633801131|2|HAS_TAG
687194847686|2|HAS_TAG
687194847691|2|HAS_TAG
962072754639|1411|HAS_TAG
824633801176|1411|HAS_TAG
893353277963|1411|HAS_TAG
687194847761|1411|HAS_TAG
1030792231449|1411|HAS_TAG
893353277995|1411|HAS_TAG
755914324562|1411|HAS_TAG
824633801321|1411|HAS_TAG
755914324607|1411|HAS_TAG
687194847881|1411|HAS_TAG
962072754871|1411|HAS_TAG
1030792231618|1411|HAS_TAG
824633801412|1411|HAS_TAG
962072754891|1411|HAS_TAG
755914324703|416|HAS_TAG
755914324703|567|HAS_TAG
755914324703|1444|HAS_TAG
755914324703|5105|HAS_TAG
755914324703|6422|HAS_TAG
755914324715|1444|HAS_TAG
755914324715|2852|HAS_TAG
755914324715|5992|HAS_TAG
755914324715|7565|HAS_TAG
755914324715|9274|HAS_TAG
755914324715|11624|HAS_TAG
755914324725|1444|HAS_TAG
755914324725|9336|HAS_TAG
755914324725|11246|HAS_TAG
755914324725|11550|HAS_TAG
755914324725|12424|HAS_TAG
755914324736|577|HAS_TAG
755914324736|1444|HAS_TAG
755914324736|5127|HAS_TAG
755914324736|5822|HAS_TAG
755914324738|1444|HAS_TAG
755914324738|1684|HAS_TAG
755914324738|1987|HAS_TAG
755914324738|2002|HAS_TAG
755914324738|2068|HAS_TAG
755914324738|2104|HAS_TAG
755914324738|6157|HAS_TAG
755914324738|9045|HAS_TAG
755914324752|283|HAS_TAG
755914324752|1444|HAS_TAG
755914324752|6999|HAS_TAG
755914324752|12022|HAS_TAG
755914324770|1444|HAS_TAG
755914324770|2888|HAS_TAG
755914324770|5101|HAS_TAG
755914324780|1444|HAS_TAG
755914324780|5103|HAS_TAG
755914324780|9161|HAS_TAG
755914324780|9176|HAS_TAG
755914324780|9276|HAS_TAG
755914324780|11736|HAS_TAG
755914324780|14057|HAS_TAG
755914324796|1444|HAS_TAG
755914324796|2983|HAS_TAG
755914324796|7617|HAS_TAG
755914324796|9460|HAS_TAG
755914324814|1444|HAS_TAG
755914324814|2780|HAS_TAG
755914324814|9071|HAS_TAG
755914324814|11704|HAS_TAG
755914324814|12133|HAS_TAG
755914324817|1444|HAS_TAG
755914324817|6449|HAS_TAG
755914324824|804|HAS_TAG
755914324824|1444|HAS_TAG
755914324824|2068|HAS_TAG
755914324824|9197|HAS_TAG
755914324824|11679|HAS_TAG
755914324824|15888|HAS_TAG
755914324842|1444|HAS_TAG
755914324842|2813|HAS_TAG
755914324842|2994|HAS_TAG
755914324842|3037|HAS_TAG
755914324842|10417|HAS_TAG
755914324851|138|HAS_TAG
755914324851|598|HAS_TAG
755914324851|1444|HAS_TAG
755914324851|5122|HAS_TAG
755914324851|7513|HAS_TAG
755914324851|12466|HAS_TAG
755914324867|1199|HAS_TAG
755914324867|1444|HAS_TAG
755914324867|11644|HAS_TAG
755914324867|11996|HAS_TAG
755914324867|14648|HAS_TAG
755914324870|779|HAS_TAG
755914324870|1444|HAS_TAG
755914324870|1988|HAS_TAG
755914324870|9329|HAS_TAG
755914324885|1444|HAS_TAG
755914324885|7565|HAS_TAG
755914324885|9178|HAS_TAG
755914324885|12040|HAS_TAG
755914324893|1172|HAS_TAG
755914324893|1444|HAS_TAG
755914324893|1451|HAS_TAG
755914324893|2950|HAS_TAG
755914324893|2975|HAS_TAG
755914324893|11650|HAS_TAG
755914324893|11741|HAS_TAG
755914324908|1444|HAS_TAG
755914324908|5161|HAS_TAG
755914324908|6950|HAS_TAG
755914324908|7547|HAS_TAG
755914324908|9129|HAS_TAG
755914324908|9177|HAS_TAG
755914324908|9258|HAS_TAG
755914324909|1444|HAS_TAG
755914324909|9238|HAS_TAG
755914324909|11556|HAS_TAG
755914324909|12045|HAS_TAG
755914324930|1444|HAS_TAG
755914324930|2011|HAS_TAG
755914324930|5187|HAS_TAG
755914324930|9293|HAS_TAG
755914324930|11255|HAS_TAG
755914324943|1171|HAS_TAG
755914324943|1444|HAS_TAG
755914324943|6429|HAS_TAG
755914324943|9085|HAS_TAG
755914324943|9343|HAS_TAG
755914324956|1444|HAS_TAG
755914324956|5062|HAS_TAG
755914324956|5148|HAS_TAG
755914324956|7563|HAS_TAG
755914324956|11634|HAS_TAG
755914324964|1444|HAS_TAG
755914324964|6419|HAS_TAG
755914324964|7559|HAS_TAG
755914324970|287|HAS_TAG
755914324970|790|HAS_TAG
755914324970|1444|HAS_TAG
755914324970|2021|HAS_TAG
755914324988|1444|HAS_TAG
755914325007|1444|HAS_TAG
755914325007|5169|HAS_TAG
755914325028|1444|HAS_TAG
755914325028|5089|HAS_TAG
755914325028|9231|HAS_TAG
755914325028|10708|HAS_TAG
755914325028|12051|HAS_TAG
755914325028|12210|HAS_TAG
755914325048|1444|HAS_TAG
755914325048|2858|HAS_TAG
755914325048|3076|HAS_TAG
755914325048|5184|HAS_TAG
755914325048|11335|HAS_TAG
755914325048|11622|HAS_TAG
755914325048|12017|HAS_TAG
755914325048|12046|HAS_TAG
755914325062|1444|HAS_TAG
755914325062|5762|HAS_TAG
755914325062|6937|HAS_TAG
755914325081|1444|HAS_TAG
755914325081|3046|HAS_TAG
755914325081|9030|HAS_TAG
755914325081|11634|HAS_TAG
755914325094|577|HAS_TAG
755914325094|1444|HAS_TAG
755914325094|9318|HAS_TAG
755914325107|1444|HAS_TAG
755914325107|2838|HAS_TAG
755914325107|5127|HAS_TAG
755914325107|9192|HAS_TAG
755914325117|140|HAS_TAG
755914325117|1444|HAS_TAG
755914325117|2871|HAS_TAG
755914325118|590|HAS_TAG
755914325118|1444|HAS_TAG
755914325131|1444|HAS_TAG
755914325131|2962|HAS_TAG
755914325131|9345|HAS_TAG
755914325131|12171|HAS_TAG
755914325143|1444|HAS_TAG
755914325143|1616|HAS_TAG
755914325143|6074|HAS_TAG
755914325143|11662|HAS_TAG
755914325143|12458|HAS_TAG
755914325143|15078|HAS_TAG
755914325150|1444|HAS_TAG
755914325150|3078|HAS_TAG
755914325150|6934|HAS_TAG
755914325150|9254|HAS_TAG
755914325150|9345|HAS_TAG
755914325150|11601|HAS_TAG
755914325158|144|HAS_TAG
755914325158|1444|HAS_TAG
755914325158|2824|HAS_TAG
755914325158|9077|HAS_TAG
755914325158|9352|HAS_TAG
755914325158|11700|HAS_TAG
755914325158|11848|HAS_TAG
755914325158|14092|HAS_TAG
755914325170|138|HAS_TAG
755914325170|1444|HAS_TAG
755914325170|2060|HAS_TAG
755914325170|2778|HAS_TAG
755914325170|11979|HAS_TAG
755914325179|1444|HAS_TAG
755914325179|7557|HAS_TAG
755914325185|1444|HAS_TAG
755914325185|6422|HAS_TAG
755914325185|12045|HAS_TAG
755914325185|14648|HAS_TAG
755914325205|596|HAS_TAG
755914325205|1444|HAS_TAG
755914325205|5122|HAS_TAG
755914325205|6422|HAS_TAG
755914325205|9177|HAS_TAG
755914325205|9486|HAS_TAG
755914325213|1444|HAS_TAG
755914325213|9116|HAS_TAG
755914325213|9355|HAS_TAG
755914325213|11979|HAS_TAG
755914325213|14055|HAS_TAG
893353278696|6|HAS_TAG
755914325235|1444|HAS_TAG
755914325235|2021|HAS_TAG
755914325235|2942|HAS_TAG
755914325235|9227|HAS_TAG
755914325245|1444|HAS_TAG
755914325245|5164|HAS_TAG
755914325245|7520|HAS_TAG
755914325245|9064|HAS_TAG
755914325245|11737|HAS_TAG
755914325251|1444|HAS_TAG
755914325251|1674|HAS_TAG
755914325251|3036|HAS_TAG
755914325251|3109|HAS_TAG
755914325251|5187|HAS_TAG
755914325251|6389|HAS_TAG
755914325251|11677|HAS_TAG
755914325269|1444|HAS_TAG
755914325269|2029|HAS_TAG
755914325269|2807|HAS_TAG
755914325269|11604|HAS_TAG
755914325269|11997|HAS_TAG
755914325269|14648|HAS_TAG
755914325283|577|HAS_TAG
755914325283|1444|HAS_TAG
755914325283|2045|HAS_TAG
755914325283|9030|HAS_TAG
755914325283|11374|HAS_TAG
755914325283|12054|HAS_TAG
824633802174|148|HAS_TAG
687194848708|148|HAS_TAG
687194848721|148|HAS_TAG
687194848721|2061|HAS_TAG
687194848721|2790|HAS_TAG
824633802194|148|HAS_TAG
962072755675|582|HAS_TAG
962072755675|1448|HAS_TAG
962072755675|2931|HAS_TAG
962072755675|5822|HAS_TAG
962072755675|7690|HAS_TAG
962072755675|11938|HAS_TAG
1030792232660|1524|HAS_TAG
824633802459|1524|HAS_TAG
824633802460|1524|HAS_TAG
755914325725|1524|HAS_TAG
893353279328|4843|HAS_TAG
68719558498|4843|HAS_TAG
206158511979|540|HAS_TAG
206158511979|2863|HAS_TAG
206158511979|2971|HAS_TAG
206158511979|5033|HAS_TAG
206158511979|5090|HAS_TAG
206158511979|9252|HAS_TAG
206158511979|13758|HAS_TAG
206158511990|540|HAS_TAG
206158511990|4912|HAS_TAG
206158512006|540|HAS_TAG
206158512006|1996|HAS_TAG
206158512006|2057|HAS_TAG
206158512006|9339|HAS_TAG
206158512016|540|HAS_TAG
206158512016|7572|HAS_TAG
206158512016|7601|HAS_TAG
206158512016|9539|HAS_TAG
206158512024|540|HAS_TAG
206158512024|591|HAS_TAG
206158512024|794|HAS_TAG
206158512024|1191|HAS_TAG
206158512024|7558|HAS_TAG
206158512024|11874|HAS_TAG
206158512042|540|HAS_TAG
206158512042|2998|HAS_TAG
206158512042|7032|HAS_TAG
206158512042|11668|HAS_TAG
206158512042|12175|HAS_TAG
206158512046|540|HAS_TAG
206158512046|2003|HAS_TAG
206158512046|2008|HAS_TAG
206158512046|6855|HAS_TAG
206158512046|9183|HAS_TAG
206158512046|10212|HAS_TAG
962072756154|1448|HAS_TAG
962072756154|5141|HAS_TAG
962072756154|7714|HAS_TAG
206158512077|540|HAS_TAG
206158512077|2886|HAS_TAG
206158512077|5076|HAS_TAG
962072756186|1448|HAS_TAG
962072756186|2787|HAS_TAG
962072756186|5056|HAS_TAG
962072756186|5777|HAS_TAG
962072756186|8929|HAS_TAG
962072756186|9339|HAS_TAG
962072756206|58|HAS_TAG
962072756206|1448|HAS_TAG
962072756206|2946|HAS_TAG
962072756206|5833|HAS_TAG
962072756217|1448|HAS_TAG
962072756217|2796|HAS_TAG
962072756217|5113|HAS_TAG
962072756217|6990|HAS_TAG
962072756217|9157|HAS_TAG
962072756217|9346|HAS_TAG
206158512141|540|HAS_TAG
206158512141|3095|HAS_TAG
206158512149|540|HAS_TAG
206158512149|1198|HAS_TAG
206158512149|6519|HAS_TAG
206158512149|7692|HAS_TAG
206158512149|11999|HAS_TAG
962072756257|1448|HAS_TAG
962072756257|2102|HAS_TAG
962072756257|2837|HAS_TAG
962072756257|3072|HAS_TAG
962072756257|6748|HAS_TAG
962072756257|9303|HAS_TAG
962072756257|12012|HAS_TAG
962072756271|804|HAS_TAG
962072756271|1448|HAS_TAG
962072756271|3090|HAS_TAG
962072756271|6953|HAS_TAG
962072756284|1448|HAS_TAG
962072756284|2867|HAS_TAG
962072756284|2874|HAS_TAG
962072756284|7218|HAS_TAG
962072756284|9205|HAS_TAG
962072756302|1448|HAS_TAG
962072756302|1764|HAS_TAG
962072756302|2870|HAS_TAG
962072756302|10300|HAS_TAG
962072756302|12016|HAS_TAG
206158512218|540|HAS_TAG
206158512218|2972|HAS_TAG
206158512218|5096|HAS_TAG
206158512218|9993|HAS_TAG
962072756330|283|HAS_TAG
962072756330|1448|HAS_TAG
962072756330|1984|HAS_TAG
962072756330|2086|HAS_TAG
962072756330|14219|HAS_TAG
962072756343|572|HAS_TAG
962072756343|1448|HAS_TAG
962072756343|2089|HAS_TAG
962072756343|6923|HAS_TAG
962072756343|9299|HAS_TAG
962072756343|9686|HAS_TAG
206158512250|540|HAS_TAG
206158512250|3086|HAS_TAG
206158512250|5093|HAS_TAG
206158512250|8085|HAS_TAG
962072756352|1153|HAS_TAG
962072756352|1448|HAS_TAG
962072756352|6733|HAS_TAG
962072756352|9099|HAS_TAG
962072756352|14915|HAS_TAG
206158512273|540|HAS_TAG
962072756388|140|HAS_TAG
962072756388|1448|HAS_TAG
962072756388|1617|HAS_TAG
962072756388|2112|HAS_TAG
962072756388|5105|HAS_TAG
962072756388|6404|HAS_TAG
206158512313|540|HAS_TAG
206158512313|2826|HAS_TAG
206158512313|2978|HAS_TAG
206158512313|13292|HAS_TAG
962072756426|781|HAS_TAG
962072756426|1448|HAS_TAG
962072756426|2880|HAS_TAG
962072756426|2988|HAS_TAG
962072756426|3060|HAS_TAG
962072756426|5102|HAS_TAG
962072756426|5441|HAS_TAG
962072756426|5728|HAS_TAG
962072756426|8728|HAS_TAG
