:START_ID(PERSON_ID)|:END_ID(TAG_ID)|:TYPE
30786325578711|6405|HAS_INTEREST
35184372089981|147|HAS_INTEREST
35184372089981|277|HAS_INTEREST
35184372089981|1419|HAS_INTEREST
35184372089981|1952|HAS_INTEREST
35184372089981|1990|HAS_INTEREST
35184372089981|2777|HAS_INTEREST
35184372089981|2798|HAS_INTEREST
35184372089981|2965|HAS_INTEREST
35184372089981|3048|HAS_INTEREST
35184372089981|3108|HAS_INTEREST
35184372089981|6358|HAS_INTEREST
35184372089981|7133|HAS_INTEREST
35184372089981|7721|HAS_INTEREST
35184372089981|9095|HAS_INTEREST
35184372089981|12873|HAS_INTEREST
4398046511779|294|HAS_INTEREST
4398046512362|138|HAS_INTEREST
4398046512362|417|HAS_INTEREST
4398046512362|565|HAS_INTEREST
4398046512362|570|HAS_INTEREST
4398046512362|571|HAS_INTEREST
4398046512362|587|HAS_INTEREST
4398046512362|778|HAS_INTEREST
4398046512362|779|HAS_INTEREST
4398046512362|781|HAS_INTEREST
4398046512362|783|HAS_INTEREST
4398046512362|791|HAS_INTEREST
4398046512362|795|HAS_INTEREST
4398046512362|976|HAS_INTEREST
4398046512362|977|HAS_INTEREST
4398046512362|1028|HAS_INTEREST
4398046512362|1172|HAS_INTEREST
4398046512362|1444|HAS_INTEREST
4398046512362|1452|HAS_INTEREST
4398046512362|1679|HAS_INTEREST
4398046512362|1768|HAS_INTEREST
4398046512362|1941|HAS_INTEREST
4398046512362|1987|HAS_INTEREST
4398046512362|1996|HAS_INTEREST
4398046512362|2000|HAS_INTEREST
4398046512362|2010|HAS_INTEREST
4398046512362|2781|HAS_INTEREST
4398046512362|2784|HAS_INTEREST
4398046512362|2785|HAS_INTEREST
4398046512362|2786|HAS_INTEREST
4398046512362|2829|HAS_INTEREST
4398046512362|2836|HAS_INTEREST
4398046512362|2847|HAS_INTEREST
4398046512362|2848|HAS_INTEREST
4398046512362|2894|HAS_INTEREST
4398046512362|2993|HAS_INTEREST
4398046512362|3005|HAS_INTEREST
4398046512362|3019|HAS_INTEREST
4398046512362|3032|HAS_INTEREST
4398046512362|4849|HAS_INTEREST
4398046512362|5062|HAS_INTEREST
4398046512362|5078|HAS_INTEREST
4398046512362|5118|HAS_INTEREST
4398046512362|6437|HAS_INTEREST
4398046512362|6545|HAS_INTEREST
4398046512362|6993|HAS_INTEREST
4398046512362|7005|HAS_INTEREST
4398046512362|7032|HAS_INTEREST
4398046512362|7509|HAS_INTEREST
4398046512362|7547|HAS_INTEREST
4398046512362|7579|HAS_INTEREST
4398046512362|9143|HAS_INTEREST
4398046512362|9144|HAS_INTEREST
4398046512362|9146|HAS_INTEREST
4398046512362|9170|HAS_INTEREST
4398046512362|9479|HAS_INTEREST
4398046512362|11531|HAS_INTEREST
4398046512362|11644|HAS_INTEREST
4398046512362|11881|HAS_INTEREST
4398046512362|12401|HAS_INTEREST
4398046512362|12787|HAS_INTEREST
6597069768087|147|HAS_INTEREST
6597069768087|291|HAS_INTEREST
6597069768087|441|HAS_INTEREST
6597069768087|580|HAS_INTEREST
6597069768087|785|HAS_INTEREST
6597069768087|786|HAS_INTEREST
6597069768087|794|HAS_INTEREST
6597069768087|1207|HAS_INTEREST
6597069768087|1451|HAS_INTEREST
6597069768087|1617|HAS_INTEREST
6597069768087|1747|HAS_INTEREST
6597069768087|1760|HAS_INTEREST
6597069768087|1984|HAS_INTEREST
6597069768087|1985|HAS_INTEREST
6597069768087|1986|HAS_INTEREST
6597069768087|1987|HAS_INTEREST
6597069768087|1992|HAS_INTEREST
6597069768087|1995|HAS_INTEREST
6597069768087|2027|HAS_INTEREST
6597069768087|2046|HAS_INTEREST
6597069768087|2075|HAS_INTEREST
6597069768087|2092|HAS_INTEREST
6597069768087|2777|HAS_INTEREST
6597069768087|2778|HAS_INTEREST
6597069768087|2780|HAS_INTEREST
6597069768087|2786|HAS_INTEREST
6597069768087|2794|HAS_INTEREST
6597069768087|2795|HAS_INTEREST
6597069768087|2925|HAS_INTEREST
6597069768087|2962|HAS_INTEREST
6597069768087|3006|HAS_INTEREST
6597069768087|3065|HAS_INTEREST
6597069768087|5162|HAS_INTEREST
6597069768087|6399|HAS_INTEREST
6597069768087|6406|HAS_INTEREST
6597069768087|6438|HAS_INTEREST
6597069768087|6999|HAS_INTEREST
6597069768087|7138|HAS_INTEREST
6597069768087|7522|HAS_INTEREST
6597069768087|9004|HAS_INTEREST
6597069768087|9293|HAS_INTEREST
6597069768087|10553|HAS_INTEREST
6597069768087|12307|HAS_INTEREST
8796093023560|573|HAS_INTEREST
8796093023560|586|HAS_INTEREST
8796093023560|1175|HAS_INTEREST
8796093023560|1188|HAS_INTEREST
8796093023560|1199|HAS_INTEREST
8796093023560|1758|HAS_INTEREST
8796093023560|1912|HAS_INTEREST
8796093023560|1986|HAS_INTEREST
8796093023560|2092|HAS_INTEREST
8796093023560|9261|HAS_INTEREST
10995116278468|1547|HAS_INTEREST
10995116278468|1764|HAS_INTEREST
10995116278468|1946|HAS_INTEREST
10995116278468|1990|HAS_INTEREST
10995116278468|2900|HAS_INTEREST
10995116278468|3106|HAS_INTEREST
10995116278468|10737|HAS_INTEREST
13194139533584|2|HAS_INTEREST
13194139533584|780|HAS_INTEREST
13194139533584|1176|HAS_INTEREST
13194139533584|1194|HAS_INTEREST
13194139533584|1546|HAS_INTEREST
13194139533584|1988|HAS_INTEREST
13194139533584|2838|HAS_INTEREST
13194139533584|2896|HAS_INTEREST
13194139533584|2931|HAS_INTEREST
13194139533584|7572|HAS_INTEREST
13194139533584|9170|HAS_INTEREST
13194139533584|9195|HAS_INTEREST
13194139533584|9227|HAS_INTEREST
13194139533584|12873|HAS_INTEREST
13194139534279|9|HAS_INTEREST
13194139534279|148|HAS_INTEREST
13194139534279|205|HAS_INTEREST
13194139534279|573|HAS_INTEREST
13194139534279|591|HAS_INTEREST
13194139534279|776|HAS_INTEREST
13194139534279|778|HAS_INTEREST
13194139534279|784|HAS_INTEREST
13194139534279|788|HAS_INTEREST
13194139534279|808|HAS_INTEREST
13194139534279|973|HAS_INTEREST
13194139534279|1430|HAS_INTEREST
13194139534279|1615|HAS_INTEREST
13194139534279|1671|HAS_INTEREST
13194139534279|1677|HAS_INTEREST
13194139534279|1764|HAS_INTEREST
13194139534279|1909|HAS_INTEREST
13194139534279|1940|HAS_INTEREST
13194139534279|1985|HAS_INTEREST
13194139534279|2037|HAS_INTEREST
13194139534279|2063|HAS_INTEREST
13194139534279|2780|HAS_INTEREST
13194139534279|2794|HAS_INTEREST
13194139534279|2806|HAS_INTEREST
13194139534279|2811|HAS_INTEREST
13194139534279|2820|HAS_INTEREST
13194139534279|2845|HAS_INTEREST
13194139534279|2848|HAS_INTEREST
13194139534279|2853|HAS_INTEREST
13194139534279|2868|HAS_INTEREST
13194139534279|2888|HAS_INTEREST
13194139534279|2938|HAS_INTEREST
13194139534279|2957|HAS_INTEREST
13194139534279|2975|HAS_INTEREST
13194139534279|3105|HAS_INTEREST
13194139534279|5085|HAS_INTEREST
13194139534279|5116|HAS_INTEREST
13194139534279|5153|HAS_INTEREST
13194139534279|5158|HAS_INTEREST
13194139534279|5190|HAS_INTEREST
13194139534279|5246|HAS_INTEREST
13194139534279|5359|HAS_INTEREST
13194139534279|5511|HAS_INTEREST
13194139534279|5755|HAS_INTEREST
13194139534279|5989|HAS_INTEREST
13194139534279|6637|HAS_INTEREST
13194139534279|6772|HAS_INTEREST
13194139534279|7025|HAS_INTEREST
13194139534279|7233|HAS_INTEREST
13194139534279|7238|HAS_INTEREST
13194139534279|8628|HAS_INTEREST
13194139534279|11633|HAS_INTEREST
13194139534279|13339|HAS_INTEREST
13194139534279|13398|HAS_INTEREST
13194139534279|13691|HAS_INTEREST
13194139534279|14041|HAS_INTEREST
13194139534279|15123|HAS_INTEREST
15393162789009|6|HAS_INTEREST
15393162789009|205|HAS_INTEREST
15393162789009|206|HAS_INTEREST
15393162789009|790|HAS_INTEREST
15393162789009|973|HAS_INTEREST
15393162789009|1179|HAS_INTEREST
15393162789009|1454|HAS_INTEREST
15393162789009|6413|HAS_INTEREST
15393162789009|11375|HAS_INTEREST
19791209300882|1205|HAS_INTEREST
19791209300882|1670|HAS_INTEREST
19791209300882|1860|HAS_INTEREST
19791209300882|1864|HAS_INTEREST
19791209300882|2777|HAS_INTEREST
19791209300882|2785|HAS_INTEREST
19791209300882|2793|HAS_INTEREST
19791209300882|2828|HAS_INTEREST
19791209300882|2829|HAS_INTEREST
19791209300882|2876|HAS_INTEREST
19791209300882|2964|HAS_INTEREST
19791209300882|3033|HAS_INTEREST
19791209300882|3042|HAS_INTEREST
19791209300882|5115|HAS_INTEREST
19791209300882|5972|HAS_INTEREST
19791209300882|6556|HAS_INTEREST
19791209300882|7005|HAS_INTEREST
19791209300882|7014|HAS_INTEREST
19791209300882|7191|HAS_INTEREST
19791209300882|7542|HAS_INTEREST
19791209300882|14969|HAS_INTEREST
28587302322247|1936|HAS_INTEREST
28587302322247|2909|HAS_INTEREST
35184372090192|206|HAS_INTEREST
35184372090192|288|HAS_INTEREST
35184372090192|540|HAS_INTEREST
35184372090192|565|HAS_INTEREST
35184372090192|572|HAS_INTEREST
35184372090192|580|HAS_INTEREST
35184372090192|592|HAS_INTEREST
35184372090192|594|HAS_INTEREST
35184372090192|776|HAS_INTEREST
35184372090192|778|HAS_INTEREST
35184372090192|780|HAS_INTEREST
35184372090192|787|HAS_INTEREST
35184372090192|790|HAS_INTEREST
35184372090192|798|HAS_INTEREST
35184372090192|1022|HAS_INTEREST
35184372090192|1028|HAS_INTEREST
35184372090192|1183|HAS_INTEREST
35184372090192|1403|HAS_INTEREST
35184372090192|1667|HAS_INTEREST
35184372090192|1669|HAS_INTEREST
35184372090192|1671|HAS_INTEREST
35184372090192|1674|HAS_INTEREST
35184372090192|1863|HAS_INTEREST
35184372090192|1986|HAS_INTEREST
35184372090192|1987|HAS_INTEREST
35184372090192|1988|HAS_INTEREST
35184372090192|1998|HAS_INTEREST
35184372090192|2000|HAS_INTEREST
35184372090192|2001|HAS_INTEREST
35184372090192|2002|HAS_INTEREST
35184372090192|2047|HAS_INTEREST
35184372090192|2049|HAS_INTEREST
35184372090192|2054|HAS_INTEREST
35184372090192|2055|HAS_INTEREST
35184372090192|2063|HAS_INTEREST
35184372090192|2065|HAS_INTEREST
35184372090192|2105|HAS_INTEREST
35184372090192|2779|HAS_INTEREST
35184372090192|2796|HAS_INTEREST
35184372090192|2806|HAS_INTEREST
35184372090192|2808|HAS_INTEREST
35184372090192|2812|HAS_INTEREST
35184372090192|2816|HAS_INTEREST
35184372090192|2823|HAS_INTEREST
35184372090192|2834|HAS_INTEREST
35184372090192|2849|HAS_INTEREST
35184372090192|2863|HAS_INTEREST
35184372090192|2917|HAS_INTEREST
35184372090192|3001|HAS_INTEREST
35184372090192|3006|HAS_INTEREST
35184372090192|3008|HAS_INTEREST
35184372090192|3034|HAS_INTEREST
35184372090192|3060|HAS_INTEREST
35184372090192|3092|HAS_INTEREST
35184372090192|4849|HAS_INTEREST
35184372090192|5063|HAS_INTEREST
35184372090192|5089|HAS_INTEREST
35184372090192|5415|HAS_INTEREST
35184372090192|5527|HAS_INTEREST
35184372090192|5566|HAS_INTEREST
35184372090192|5591|HAS_INTEREST
35184372090192|5908|HAS_INTEREST
35184372090192|6341|HAS_INTEREST
35184372090192|6400|HAS_INTEREST
35184372090192|6454|HAS_INTEREST
35184372090192|6577|HAS_INTEREST
35184372090192|6828|HAS_INTEREST
35184372090192|6933|HAS_INTEREST
35184372090192|7555|HAS_INTEREST
35184372090192|8059|HAS_INTEREST
35184372090192|8651|HAS_INTEREST
35184372090192|9293|HAS_INTEREST
35184372090192|9486|HAS_INTEREST
35184372090192|10081|HAS_INTEREST
35184372090192|11258|HAS_INTEREST
35184372090192|11449|HAS_INTEREST
35184372090192|11743|HAS_INTEREST
1079|1547|HAS_INTEREST
1079|1732|HAS_INTEREST
1079|2101|HAS_INTEREST
1079|6456|HAS_INTEREST
1079|6979|HAS_INTEREST
1079|10498|HAS_INTEREST
6597069767061|14|HAS_INTEREST
6597069767061|472|HAS_INTEREST
6597069767061|574|HAS_INTEREST
6597069767061|780|HAS_INTEREST
6597069767061|1184|HAS_INTEREST
6597069767061|1193|HAS_INTEREST
6597069767061|1196|HAS_INTEREST
6597069767061|1758|HAS_INTEREST
6597069767061|1863|HAS_INTEREST
6597069767061|1985|HAS_INTEREST
6597069767061|1996|HAS_INTEREST
6597069767061|1999|HAS_INTEREST
6597069767061|2000|HAS_INTEREST
6597069767061|2011|HAS_INTEREST
6597069767061|2052|HAS_INTEREST
6597069767061|2059|HAS_INTEREST
6597069767061|2066|HAS_INTEREST
6597069767061|2089|HAS_INTEREST
6597069767061|2107|HAS_INTEREST
6597069767061|2788|HAS_INTEREST
6597069767061|2806|HAS_INTEREST
6597069767061|2814|HAS_INTEREST
6597069767061|2850|HAS_INTEREST
6597069767061|2857|HAS_INTEREST
6597069767061|2876|HAS_INTEREST
6597069767061|2882|HAS_INTEREST
6597069767061|2901|HAS_INTEREST
6597069767061|2938|HAS_INTEREST
6597069767061|2978|HAS_INTEREST
6597069767061|3005|HAS_INTEREST
6597069767061|3009|HAS_INTEREST
6597069767061|5062|HAS_INTEREST
6597069767061|5158|HAS_INTEREST
6597069767061|5440|HAS_INTEREST
6597069767061|5644|HAS_INTEREST
6597069767061|5716|HAS_INTEREST
6597069767061|6180|HAS_INTEREST
6597069767061|6405|HAS_INTEREST
6597069767061|7507|HAS_INTEREST
6597069767061|7570|HAS_INTEREST
6597069767061|7580|HAS_INTEREST
6597069767061|7598|HAS_INTEREST
6597069767061|14971|HAS_INTEREST
10995116279167|1026|HAS_INTEREST
10995116279167|1862|HAS_INTEREST
10995116279167|2788|HAS_INTEREST
10995116279167|2983|HAS_INTEREST
10995116279167|2994|HAS_INTEREST
10995116279167|3103|HAS_INTEREST
10995116279167|5063|HAS_INTEREST
10995116279167|6383|HAS_INTEREST
10995116279167|7100|HAS_INTEREST
10995116279167|9474|HAS_INTEREST
10995116279167|11415|HAS_INTEREST
10995116279167|13890|HAS_INTEREST
13194139533505|9|HAS_INTEREST
13194139533505|565|HAS_INTEREST
13194139533505|1191|HAS_INTEREST
13194139533505|1548|HAS_INTEREST
13194139533505|1671|HAS_INTEREST
13194139533505|1733|HAS_INTEREST
13194139533505|1764|HAS_INTEREST
13194139533505|1864|HAS_INTEREST
13194139533505|1986|HAS_INTEREST
13194139533505|1999|HAS_INTEREST
13194139533505|2040|HAS_INTEREST
13194139533505|2066|HAS_INTEREST
13194139533505|2113|HAS_INTEREST
13194139533505|2118|HAS_INTEREST
13194139533505|2777|HAS_INTEREST
13194139533505|2779|HAS_INTEREST
13194139533505|2780|HAS_INTEREST
13194139533505|2790|HAS_INTEREST
13194139533505|2796|HAS_INTEREST
13194139533505|2814|HAS_INTEREST
13194139533505|2816|HAS_INTEREST
13194139533505|2818|HAS_INTEREST
13194139533505|2839|HAS_INTEREST
13194139533505|2845|HAS_INTEREST
13194139533505|2857|HAS_INTEREST
13194139533505|2858|HAS_INTEREST
13194139533505|2868|HAS_INTEREST
13194139533505|2873|HAS_INTEREST
13194139533505|2876|HAS_INTEREST
13194139533505|2983|HAS_INTEREST
13194139533505|3014|HAS_INTEREST
13194139533505|4844|HAS_INTEREST
13194139533505|5147|HAS_INTEREST
13194139533505|5186|HAS_INTEREST
13194139533505|5856|HAS_INTEREST
13194139533505|5972|HAS_INTEREST
13194139533505|6429|HAS_INTEREST
13194139533505|6962|HAS_INTEREST
13194139533505|9227|HAS_INTEREST
13194139533505|9272|HAS_INTEREST
13194139533505|13124|HAS_INTEREST
13194139533505|15224|HAS_INTEREST
15393162789987|565|HAS_INTEREST
15393162789987|566|HAS_INTEREST
15393162789987|1444|HAS_INTEREST
15393162789987|1680|HAS_INTEREST
15393162789987|2788|HAS_INTEREST
15393162789987|5243|HAS_INTEREST
15393162789987|6987|HAS_INTEREST
15393162789987|9333|HAS_INTEREST
15393162789987|10028|HAS_INTEREST
15393162789987|11531|HAS_INTEREST
17592186044868|758|HAS_INTEREST
17592186044868|776|HAS_INTEREST
17592186044868|784|HAS_INTEREST
17592186044868|975|HAS_INTEREST
17592186044868|1171|HAS_INTEREST
17592186044868|1533|HAS_INTEREST
17592186044868|1684|HAS_INTEREST
17592186044868|1996|HAS_INTEREST
17592186044868|2781|HAS_INTEREST
17592186044868|2796|HAS_INTEREST
17592186044868|2839|HAS_INTEREST
17592186044868|2901|HAS_INTEREST
17592186044868|2936|HAS_INTEREST
17592186044868|2961|HAS_INTEREST
17592186044868|3026|HAS_INTEREST
17592186044868|3037|HAS_INTEREST
17592186044868|5119|HAS_INTEREST
17592186044868|5244|HAS_INTEREST
17592186044868|6538|HAS_INTEREST
17592186044868|6931|HAS_INTEREST
17592186044868|7938|HAS_INTEREST
17592186044868|11875|HAS_INTEREST
17592186044868|12418|HAS_INTEREST
21990232556482|6|HAS_INTEREST
21990232556482|61|HAS_INTEREST
21990232556482|449|HAS_INTEREST
21990232556482|468|HAS_INTEREST
21990232556482|470|HAS_INTEREST
21990232556482|545|HAS_INTEREST
21990232556482|575|HAS_INTEREST
21990232556482|587|HAS_INTEREST
21990232556482|588|HAS_INTEREST
21990232556482|594|HAS_INTEREST
21990232556482|775|HAS_INTEREST
21990232556482|778|HAS_INTEREST
21990232556482|781|HAS_INTEREST
21990232556482|782|HAS_INTEREST
21990232556482|790|HAS_INTEREST
21990232556482|793|HAS_INTEREST
21990232556482|795|HAS_INTEREST
21990232556482|808|HAS_INTEREST
21990232556482|973|HAS_INTEREST
21990232556482|974|HAS_INTEREST
21990232556482|976|HAS_INTEREST
21990232556482|1030|HAS_INTEREST
21990232556482|1172|HAS_INTEREST
21990232556482|1173|HAS_INTEREST
21990232556482|1174|HAS_INTEREST
21990232556482|1175|HAS_INTEREST
21990232556482|1177|HAS_INTEREST
21990232556482|1179|HAS_INTEREST
21990232556482|1180|HAS_INTEREST
21990232556482|1186|HAS_INTEREST
21990232556482|1187|HAS_INTEREST
21990232556482|1195|HAS_INTEREST
21990232556482|1206|HAS_INTEREST
21990232556482|1545|HAS_INTEREST
21990232556482|1765|HAS_INTEREST
21990232556482|1766|HAS_INTEREST
21990232556482|1767|HAS_INTEREST
21990232556482|1769|HAS_INTEREST
21990232556482|1953|HAS_INTEREST
21990232556482|1984|HAS_INTEREST
21990232556482|2004|HAS_INTEREST
21990232556482|2023|HAS_INTEREST
21990232556482|2025|HAS_INTEREST
21990232556482|2031|HAS_INTEREST
21990232556482|2048|HAS_INTEREST
21990232556482|2068|HAS_INTEREST
21990232556482|2783|HAS_INTEREST
21990232556482|2846|HAS_INTEREST
21990232556482|2872|HAS_INTEREST
21990232556482|2895|HAS_INTEREST
21990232556482|2900|HAS_INTEREST
21990232556482|2922|HAS_INTEREST
21990232556482|2983|HAS_INTEREST
21990232556482|3034|HAS_INTEREST
21990232556482|3041|HAS_INTEREST
21990232556482|3045|HAS_INTEREST
21990232556482|3062|HAS_INTEREST
21990232556482|3078|HAS_INTEREST
21990232556482|4847|HAS_INTEREST
21990232556482|5158|HAS_INTEREST
21990232556482|6385|HAS_INTEREST
21990232556482|6413|HAS_INTEREST
21990232556482|6418|HAS_INTEREST
21990232556482|6945|HAS_INTEREST
21990232556482|7516|HAS_INTEREST
21990232556482|9058|HAS_INTEREST
21990232556482|9150|HAS_INTEREST
21990232556482|9163|HAS_INTEREST
21990232556482|9170|HAS_INTEREST
21990232556482|9354|HAS_INTEREST
21990232556482|10911|HAS_INTEREST
21990232556482|11250|HAS_INTEREST
21990232556482|11375|HAS_INTEREST
21990232556482|11377|HAS_INTEREST
21990232556482|11379|HAS_INTEREST
21990232556482|11408|HAS_INTEREST
21990232556482|11557|HAS_INTEREST
21990232556482|11577|HAS_INTEREST
21990232556482|11622|HAS_INTEREST
21990232556482|11698|HAS_INTEREST
24189255811254|94|HAS_INTEREST
24189255811254|1152|HAS_INTEREST
24189255811254|1989|HAS_INTEREST
24189255811254|2013|HAS_INTEREST
24189255811254|2837|HAS_INTEREST
24189255811254|2959|HAS_INTEREST
24189255811254|3076|HAS_INTEREST
24189255811254|5063|HAS_INTEREST
24189255811254|6413|HAS_INTEREST
24189255811254|7509|HAS_INTEREST
32985348833548|8|HAS_INTEREST
32985348833548|784|HAS_INTEREST
32985348833548|1545|HAS_INTEREST
32985348833548|1649|HAS_INTEREST
32985348833548|1954|HAS_INTEREST
32985348833548|2072|HAS_INTEREST
32985348833548|2780|HAS_INTEREST
32985348833548|2802|HAS_INTEREST
32985348833548|2804|HAS_INTEREST
32985348833548|2900|HAS_INTEREST
32985348833548|2923|HAS_INTEREST
32985348833548|3021|HAS_INTEREST
32985348833548|6704|HAS_INTEREST
32985348833548|6740|HAS_INTEREST
32985348833548|6933|HAS_INTEREST
32985348833548|9177|HAS_INTEREST
32985348833548|11410|HAS_INTEREST
4398046511593|148|HAS_INTEREST
4398046511593|281|HAS_INTEREST
4398046511593|283|HAS_INTEREST
4398046511593|284|HAS_INTEREST
4398046511593|588|HAS_INTEREST
4398046511593|1026|HAS_INTEREST
4398046511593|1153|HAS_INTEREST
4398046511593|1615|HAS_INTEREST
4398046511593|1644|HAS_INTEREST
4398046511593|1710|HAS_INTEREST
4398046511593|1940|HAS_INTEREST
4398046511593|2006|HAS_INTEREST
4398046511593|2011|HAS_INTEREST
4398046511593|2019|HAS_INTEREST
4398046511593|2090|HAS_INTEREST
4398046511593|2812|HAS_INTEREST
4398046511593|2823|HAS_INTEREST
4398046511593|2833|HAS_INTEREST
4398046511593|2835|HAS_INTEREST
4398046511593|2844|HAS_INTEREST
4398046511593|2852|HAS_INTEREST
4398046511593|2856|HAS_INTEREST
4398046511593|2874|HAS_INTEREST
4398046511593|2875|HAS_INTEREST
4398046511593|2918|HAS_INTEREST
4398046511593|2927|HAS_INTEREST
4398046511593|2983|HAS_INTEREST
4398046511593|2995|HAS_INTEREST
4398046511593|3060|HAS_INTEREST
4398046511593|3096|HAS_INTEREST
4398046511593|5184|HAS_INTEREST
4398046511593|5197|HAS_INTEREST
4398046511593|5803|HAS_INTEREST
4398046511593|6369|HAS_INTEREST
4398046511593|7307|HAS_INTEREST
4398046511593|7524|HAS_INTEREST
4398046511593|7582|HAS_INTEREST
4398046511593|7609|HAS_INTEREST
4398046511593|10691|HAS_INTEREST
4398046511593|12979|HAS_INTEREST
6597069766659|196|HAS_INTEREST
6597069766659|1031|HAS_INTEREST
6597069767398|298|HAS_INTEREST
6597069767398|451|HAS_INTEREST
6597069767398|561|HAS_INTEREST
6597069767398|569|HAS_INTEREST
6597069767398|578|HAS_INTEREST
6597069767398|591|HAS_INTEREST
6597069767398|774|HAS_INTEREST
6597069767398|1173|HAS_INTEREST
6597069767398|1681|HAS_INTEREST
6597069767398|1749|HAS_INTEREST
6597069767398|1760|HAS_INTEREST
6597069767398|1993|HAS_INTEREST
6597069767398|2001|HAS_INTEREST
6597069767398|2030|HAS_INTEREST
6597069767398|2048|HAS_INTEREST
6597069767398|2071|HAS_INTEREST
6597069767398|2085|HAS_INTEREST
6597069767398|2777|HAS_INTEREST
6597069767398|2779|HAS_INTEREST
6597069767398|2780|HAS_INTEREST
6597069767398|2787|HAS_INTEREST
6597069767398|2804|HAS_INTEREST
6597069767398|2821|HAS_INTEREST
6597069767398|2832|HAS_INTEREST
6597069767398|2837|HAS_INTEREST
6597069767398|2861|HAS_INTEREST
6597069767398|2877|HAS_INTEREST
6597069767398|2900|HAS_INTEREST
6597069767398|2910|HAS_INTEREST
6597069767398|2934|HAS_INTEREST
6597069767398|2957|HAS_INTEREST
6597069767398|2964|HAS_INTEREST
6597069767398|2975|HAS_INTEREST
6597069767398|2978|HAS_INTEREST
6597069767398|2987|HAS_INTEREST
6597069767398|3007|HAS_INTEREST
6597069767398|3009|HAS_INTEREST
6597069767398|3055|HAS_INTEREST
6597069767398|3061|HAS_INTEREST
6597069767398|3099|HAS_INTEREST
6597069767398|5078|HAS_INTEREST
6597069767398|5116|HAS_INTEREST
6597069767398|5118|HAS_INTEREST
6597069767398|5877|HAS_INTEREST
6597069767398|5904|HAS_INTEREST
6597069767398|5979|HAS_INTEREST
6597069767398|6446|HAS_INTEREST
6597069767398|6938|HAS_INTEREST
6597069767398|6945|HAS_INTEREST
6597069767398|7516|HAS_INTEREST
6597069767398|8526|HAS_INTEREST
6597069767398|9227|HAS_INTEREST
6597069767398|9261|HAS_INTEREST
6597069767398|9778|HAS_INTEREST
6597069767398|10037|HAS_INTEREST
6597069767398|13756|HAS_INTEREST
13194139534578|277|HAS_INTEREST
13194139534578|558|HAS_INTEREST
13194139534578|581|HAS_INTEREST
13194139534578|806|HAS_INTEREST
13194139534578|2047|HAS_INTEREST
13194139534578|2063|HAS_INTEREST
13194139534578|2858|HAS_INTEREST
13194139534578|2997|HAS_INTEREST
13194139534578|8864|HAS_INTEREST
13194139534578|9474|HAS_INTEREST
15393162789249|1790|HAS_INTEREST
17592186044857|6|HAS_INTEREST
17592186044857|790|HAS_INTEREST
17592186044857|808|HAS_INTEREST
17592186044857|973|HAS_INTEREST
17592186044857|1178|HAS_INTEREST
17592186044857|1180|HAS_INTEREST
17592186044857|1940|HAS_INTEREST
17592186044857|2011|HAS_INTEREST
17592186044857|2060|HAS_INTEREST
17592186044857|3034|HAS_INTEREST
17592186044857|6409|HAS_INTEREST
17592186044857|6976|HAS_INTEREST
17592186044857|9058|HAS_INTEREST
17592186044857|9095|HAS_INTEREST
19791209300608|448|HAS_INTEREST
19791209300608|595|HAS_INTEREST
19791209300608|774|HAS_INTEREST
19791209300608|805|HAS_INTEREST
19791209300608|978|HAS_INTEREST
19791209300608|1025|HAS_INTEREST
19791209300608|1201|HAS_INTEREST
19791209300608|1592|HAS_INTEREST
19791209300608|1770|HAS_INTEREST
19791209300608|1863|HAS_INTEREST
19791209300608|2061|HAS_INTEREST
19791209300608|2778|HAS_INTEREST
19791209300608|2780|HAS_INTEREST
19791209300608|2795|HAS_INTEREST
19791209300608|2803|HAS_INTEREST
19791209300608|2893|HAS_INTEREST
19791209300608|2905|HAS_INTEREST
19791209300608|2921|HAS_INTEREST
19791209300608|2965|HAS_INTEREST
19791209300608|2969|HAS_INTEREST
19791209300608|2977|HAS_INTEREST
19791209300608|3006|HAS_INTEREST
19791209300608|3026|HAS_INTEREST
19791209300608|3043|HAS_INTEREST
19791209300608|3078|HAS_INTEREST
19791209300608|3089|HAS_INTEREST
19791209300608|3091|HAS_INTEREST
19791209300608|5191|HAS_INTEREST
19791209300608|6400|HAS_INTEREST
19791209300608|6645|HAS_INTEREST
19791209300608|6802|HAS_INTEREST
19791209300608|7005|HAS_INTEREST
19791209300608|7523|HAS_INTEREST
19791209300608|9095|HAS_INTEREST
19791209300608|9102|HAS_INTEREST
19791209300608|9163|HAS_INTEREST
19791209300608|9716|HAS_INTEREST
19791209300608|11531|HAS_INTEREST
19791209300608|11695|HAS_INTEREST
19791209300608|12632|HAS_INTEREST
19791209300608|12672|HAS_INTEREST
19791209300608|13828|HAS_INTEREST
21990232556220|441|HAS_INTEREST
21990232556220|1185|HAS_INTEREST
21990232556220|1545|HAS_INTEREST
21990232556220|2791|HAS_INTEREST
21990232556220|2848|HAS_INTEREST
21990232556220|2932|HAS_INTEREST
21990232556220|2935|HAS_INTEREST
21990232556220|3001|HAS_INTEREST
21990232556220|3009|HAS_INTEREST
21990232556220|4870|HAS_INTEREST
21990232556220|6383|HAS_INTEREST
21990232556220|6981|HAS_INTEREST
21990232556220|7338|HAS_INTEREST
21990232556220|7517|HAS_INTEREST
21990232556220|11745|HAS_INTEREST
21990232556220|13821|HAS_INTEREST
21990232556220|15185|HAS_INTEREST
